"","Pearson_correlation"
"A1BG_HUMAN",-0.671929615640825
"A1CF_HUMAN",-0.287048793851967
"A2MG_HUMAN",0.587154856268926
"A2ML1_HUMAN",0.188308026699994
"A3LT2_HUMAN",-0.247297667633606
"A4GAT_HUMAN",0.438930312526585
"A4GCT_HUMAN",-0.0411341578039975
"AAAS_HUMAN",0.000664898972184529
"AACS_HUMAN",0.489738581222141
"AAAD_HUMAN",0.349807426934791
"ADCL2_HUMAN",0.116119673333155
"ADCL3_HUMAN",0.520550424503459
"ADCL4_HUMAN",-0.0645033318123042
"AADAT_HUMAN",-0.221756504477196
"AAGAB_HUMAN",0.04162649141537
"AAK1_HUMAN",-0.0117313523978589
"AAMDC_HUMAN",0.244244972392464
"AAMP_HUMAN",0.294234702370736
"SNAT_HUMAN",0.273913461436333
"AAR2_HUMAN",0.331154788283067
"AARD_HUMAN",0.720648238507447
"SYAC_HUMAN",-0.459278847328983
"SYAM_HUMAN",0.30333085689455
"AASD1_HUMAN",0.357859565535016
"ACSF4_HUMAN",0.0352943767385548
"ADPPT_HUMAN",0.492338617682185
"AASS_HUMAN",0.133222409009217
"AATF_HUMAN",-0.350209116456299
"LMTK1_HUMAN",0.165094629104789
"GABT_HUMAN",-0.285614299060375
"ABCA1_HUMAN",0.324827453448003
"ABCAA_HUMAN",-0.721722100931323
"ABCAC_HUMAN",-0.237177820504029
"ABCAD_HUMAN",0.0474088111319304
"ABCA2_HUMAN",-0.422876670874906
"ABCA3_HUMAN",0.381612971445741
"ABCA4_HUMAN",-0.031330519739555
"ABCA5_HUMAN",-0.37258391055191
"ABCA6_HUMAN",-0.243002008290807
"ABCA7_HUMAN",0.117596485141714
"ABCA8_HUMAN",0.34762009956288
"ABCA9_HUMAN",-0.0306583184866552
"MDR1_HUMAN",0.249266621405016
"ABCBA_HUMAN",-0.195915992238315
"ABCBB_HUMAN",-0.0787078619626456
"MDR3_HUMAN",-0.0154877896729047
"ABCB5_HUMAN",-0.137060110675437
"ABCB6_HUMAN",-0.537225565415034
"ABCB7_HUMAN",0.0276152340058341
