"","Pearson_correlation"
"A1BG_HUMAN",-0.428555069097938
"A1CF_HUMAN",0.201067282803101
"A2MG_HUMAN",-0.579807068696245
"A2ML1_HUMAN",-0.728700467500389
"A3LT2_HUMAN",0.121553375322634
"A4GAT_HUMAN",0.327347037729899
"A4GCT_HUMAN",0.183563654610226
"AAAS_HUMAN",0.133164074015094
"AACS_HUMAN",0.279854891867484
"AAAD_HUMAN",-0.302805371110173
"ADCL2_HUMAN",-0.480599434284667
"ADCL3_HUMAN",0.0699058745636121
"ADCL4_HUMAN",0.00548473171065271
"AADAT_HUMAN",0.354280788479728
"AAGAB_HUMAN",0.0975624247461595
"AAK1_HUMAN",-0.657751790616333
"AAMDC_HUMAN",-0.350555109378295
"AAMP_HUMAN",0.0124598621096369
"SNAT_HUMAN",0.345282427348845
"AAR2_HUMAN",0.177415318394958
"AARD_HUMAN",-0.193181564237574
"SYAC_HUMAN",-0.38979594594597
"SYAM_HUMAN",-0.112602541234725
"AASD1_HUMAN",-0.644463478996071
"ACSF4_HUMAN",-0.361047112850635
"ADPPT_HUMAN",-0.556586100624756
"AASS_HUMAN",-0.476626359899137
"AATF_HUMAN",-0.187589214846582
"LMTK1_HUMAN",-0.179143692972788
"GABT_HUMAN",0.220819078908013
"ABCA1_HUMAN",0.214133760203514
"ABCAA_HUMAN",-0.150580828655888
"ABCAC_HUMAN",0.415377533848102
"ABCAD_HUMAN",-0.256701795028752
"ABCA2_HUMAN",-0.177889547727057
"ABCA3_HUMAN",-0.837158084856538
"ABCA4_HUMAN",-0.290236240127008
"ABCA5_HUMAN",0.56798473850067
"ABCA6_HUMAN",-0.154857872560476
"ABCA7_HUMAN",-0.332868817538314
"ABCA8_HUMAN",0.0380721127974275
"ABCA9_HUMAN",-0.518140793426288
"MDR1_HUMAN",-0.790469649123497
"ABCBA_HUMAN",-0.035511651862432
"ABCBB_HUMAN",0.188436854489659
"MDR3_HUMAN",0.300717979956557
"ABCB5_HUMAN",0.444853934769468
"ABCB6_HUMAN",0.196420652401109
"ABCB7_HUMAN",-0.253113222807621
"MITOS_HUMAN",0.394032110320823
"ABCB9_HUMAN",-0.26451144353477
"MRP1_HUMAN",0.463216759990963
"MRP7_HUMAN",-0.0568296912853745
"MRP8_HUMAN",-0.0498424097292624
"MRP9_HUMAN",-0.677986620554407
"MRP2_HUMAN",-0.164052543178414
"MRP3_HUMAN",0.357107862542073
"MRP4_HUMAN",0.136703120491062
"MRP5_HUMAN",0.28829874554057
"MRP6_HUMAN",-0.286199409890057
"ABCC8_HUMAN",0.492025098978279
"ABCC9_HUMAN",-0.187645000842269
"ABCD1_HUMAN",-0.177114991764588
"ABCD2_HUMAN",-0.181438301845112
"ABCD3_HUMAN",-0.608900047731441
"ABCD4_HUMAN",0.0197937699620423
"ABCE1_HUMAN",0.172261743131503
"ABCF1_HUMAN",-0.0775049970175848
"ABCF2_HUMAN",-0.754080483670979
"ABCF3_HUMAN",0.0748200398453358
"ABCG1_HUMAN",0.57740788545538
"ABCG2_HUMAN",0.0139028420248772
"ABCG4_HUMAN",0.104452810448891
"ABCG5_HUMAN",-0.166809297849713
"ABCG8_HUMAN",-0.39555074089213
"ABHD1_HUMAN",-0.410554986709871
"ABHDA_HUMAN",-0.245977579391522
"ABHDB_HUMAN",0.049823214145106
"ABD12_HUMAN",0.129453663396319
"AB12B_HUMAN",-0.590122691047938
"ABHDD_HUMAN",-0.765097223878895
"ABHEA_HUMAN",0.405772475826269
"ABHEB_HUMAN",-0.500673295764542
"ABH15_HUMAN",0.534880656619082
"ABHGA_HUMAN",-0.044693461025114
"ABHGB_HUMAN",-0.142299735230893
"AB17A_HUMAN",-0.64684017179556
"AB17B_HUMAN",0.235952654521809
"AB17C_HUMAN",0.469412551800532
"ABD18_HUMAN",-0.87325525821074
"ABHD2_HUMAN",0.230386538375338
"ABHD3_HUMAN",0.27589120273401
"ABHD4_HUMAN",0.545737459898254
"ABHD5_HUMAN",0.594906120702076
"ABHD6_HUMAN",-0.409408158754501
"ABHD8_HUMAN",-0.230724602541404
"ABI1_HUMAN",0.0742425316724417
"ABI2_HUMAN",-0.0489259149533972
"ABI3_HUMAN",0.239937122759801
"TARSH_HUMAN",0.487419850210681
"ABITM_HUMAN",-0.0273705368974262
"ABL1_HUMAN",-0.0175933802241113
"ABL2_HUMAN",-0.436988491019096
"ABLM2_HUMAN",-0.364964149610667
"ABLM3_HUMAN",0.52319015478964
"BGAT_HUMAN",0.0744550613673053
"ABR_HUMAN",0.400735412574967
"ABRA_HUMAN",-0.158934406747173
"ABRAL_HUMAN",-0.0608018802824532
"ABRX1_HUMAN",-0.00920592820302647
"ABRX2_HUMAN",-0.541359133502489
"ABT1_HUMAN",-0.125899770608311
"ABTB1_HUMAN",0.357857934862805
"ABTB2_HUMAN",-0.586357052668108
"THIK_HUMAN",0.288388224822569
"THIM_HUMAN",-0.70609806746375
"ACACA_HUMAN",-0.596413161255863
"ACACB_HUMAN",-0.572131309902681
"ACD10_HUMAN",-0.419074001890396
"ACD11_HUMAN",-0.535384254106774
"ACAD8_HUMAN",-0.651428560091458
"ACAD9_HUMAN",0.463216759990963
"ACADL_HUMAN",0.595643782064693
"ACADM_HUMAN",-0.196857151397079
"ACADS_HUMAN",0.643388576961047
"ACDSB_HUMAN",0.0676566028508944
"ACADV_HUMAN",-0.569249658183912
"PGCA_HUMAN",0.0811826877324871
"ACAP2_HUMAN",0.443181632953212
"ACAP3_HUMAN",-0.427058413712144
"THIL_HUMAN",-0.219732730044681
"THIC_HUMAN",0.0102173167218273
"GCP60_HUMAN",-0.448394331828788
"ACBD4_HUMAN",0.518923393131011
"ACBD5_HUMAN",-0.448302626129505
"ACBD6_HUMAN",0.290881644651817
"ACBD7_HUMAN",-0.466381115124566
"1A1L1_HUMAN",-0.137552083257969
"1A1L2_HUMAN",0.026878890354385
"R4GNJ5_HUMAN",0.353076470566946
"ACE_HUMAN",-0.104783806781082
"ACE2_HUMAN",-0.036859218587728
"ACER1_HUMAN",-0.293496912945122
"ACER2_HUMAN",-0.238803624749503
"ACER3_HUMAN",-0.321196896821896
"ACES_HUMAN",-0.165369040932844
"ACINU_HUMAN",-0.165536291119867
"ACKR1_HUMAN",0.2058041251226
"V9GYB7_HUMAN",-0.0162068150380008
"ACKR3_HUMAN",-0.673218953703765
"ACKR4_HUMAN",0.179836763986912
"ACLY_HUMAN",0.408915273471785
"ACMSD_HUMAN",-0.524268619843441
"ACOC_HUMAN",0.163582105760866
"ACON_HUMAN",-0.269817676171381
"IRG1_HUMAN",0.0138166691841212
"ACOT1_HUMAN",-0.496657679880199
"ACO11_HUMAN",0.146285380766618
"ACO12_HUMAN",-0.169097718026568
"ACO13_HUMAN",-0.304785671951334
"ACOT2_HUMAN",0.0622548098915103
"ACOT4_HUMAN",-0.448030603082632
"ACOT6_HUMAN",0.233713265713164
"BACH_HUMAN",-0.144541450978538
"ACOT8_HUMAN",0.5685510702973
"ACOT9_HUMAN",0.409105333685378
"ACOX1_HUMAN",-0.408801281414507
"ACOX2_HUMAN",-0.107944021335898
"ACOX3_HUMAN",-0.0269119068253809
"ACOXL_HUMAN",0.319876908053537
"PPAC_HUMAN",-0.622463754948328
"PPAL_HUMAN",0.234791776122676
"PPAT_HUMAN",0.000548600592869953
"PPA5_HUMAN",-0.17414999581284
"PPA6_HUMAN",0.557027221315621
"ACP7_HUMAN",0.0143926156071707
"ACRO_HUMAN",-0.326304723729269
"ACRBP_HUMAN",-0.375528055215826
"ASPX_HUMAN",0.0774659605344944
"ACBG2_HUMAN",-0.459930587012949
"ACSF2_HUMAN",0.0717614297824116
"ACSF3_HUMAN",-0.307288730760399
