"","Pearson_correlation"
"A1BG_HUMAN",0.104977311695755
"A1CF_HUMAN",-0.00115101027459455
"A2MG_HUMAN",0.348238691444584
"A2ML1_HUMAN",-0.26133102602435
"A3LT2_HUMAN",0.120343333964049
"A4GAT_HUMAN",-0.0638315504015571
"A4GCT_HUMAN",-0.187407003375386
"AAAS_HUMAN",0.08977873249301
"AACS_HUMAN",-0.0350389353510664
"AAAD_HUMAN",0.309354007405783
"ADCL2_HUMAN",-0.459707857119182
"ADCL3_HUMAN",-0.118581472069385
"ADCL4_HUMAN",-0.143666921837966
"AADAT_HUMAN",-0.0765945000714015
"AAGAB_HUMAN",-0.288186013753427
"AAK1_HUMAN",0.169320100683577
"AAMDC_HUMAN",-0.111267198734264
"AAMP_HUMAN",-0.537898557263377
"SNAT_HUMAN",-0.0793232811408891
"AAR2_HUMAN",0.0250442458153968
"AARD_HUMAN",-0.269274230324121
"SYAC_HUMAN",-0.0612144472362119
"SYAM_HUMAN",0.11410279854785
"AASD1_HUMAN",-0.0577996857088218
"ACSF4_HUMAN",0.0694393069431671
"ADPPT_HUMAN",0.117640193503169
"AASS_HUMAN",0.0931627210825875
"AATF_HUMAN",-0.216049853726997
"LMTK1_HUMAN",0.300043898467761
"GABT_HUMAN",0.0515555106039859
"ABCA1_HUMAN",-0.127293711051773
"ABCAA_HUMAN",-0.209198528654213
"ABCAC_HUMAN",-0.179846877909129
"ABCAD_HUMAN",-0.120741331513952
"ABCA2_HUMAN",0.399773664631986
"ABCA3_HUMAN",0.135039417849276
"ABCA4_HUMAN",-0.37806693748874
"ABCA5_HUMAN",0.00553578723256699
"ABCA6_HUMAN",-0.29876248770544
"ABCA7_HUMAN",0.105604241272466
"ABCA8_HUMAN",0.00205571329881071
"ABCA9_HUMAN",0.032564145102048
"MDR1_HUMAN",0.339675426428906
"ABCBA_HUMAN",-0.000802478398948618
"ABCBB_HUMAN",0.136907380246447
"MDR3_HUMAN",-0.0225528297226833
"ABCB5_HUMAN",0.00992367704671488
"ABCB6_HUMAN",-0.131276286319372
"ABCB7_HUMAN",0.418447962247565
"MITOS_HUMAN",-0.0551181073104257
"ABCB9_HUMAN",-0.195514562577757
"MRP1_HUMAN",-0.0451631817641878
"MRP7_HUMAN",0.0170888595761152
"MRP8_HUMAN",0.0916503881568618
"MRP9_HUMAN",-0.025956919518882
"MRP2_HUMAN",0.15850554512685
"MRP3_HUMAN",0.263751186725523
"MRP4_HUMAN",-0.230585279409322
"MRP5_HUMAN",-0.166991177249733
"MRP6_HUMAN",-0.0425976759677761
"ABCC8_HUMAN",-0.194256364567423
"ABCC9_HUMAN",-0.151600570961571
"ABCD1_HUMAN",0.142283726227762
"ABCD2_HUMAN",-0.00686679108348104
"ABCD3_HUMAN",-0.0871640156181985
"ABCD4_HUMAN",0.0931184112482372
"ABCE1_HUMAN",0.0603898131599582
"ABCF1_HUMAN",0.237702780943024
"ABCF2_HUMAN",0.111801676393201
"ABCF3_HUMAN",-0.0298613294659239
"ABCG1_HUMAN",-0.184017760817917
"ABCG2_HUMAN",-0.265348053842916
"ABCG4_HUMAN",0.0117671925583354
"ABCG5_HUMAN",-0.226902236146857
"ABCG8_HUMAN",0.217000763258038
"ABHD1_HUMAN",0.011230163521773
"ABHDA_HUMAN",0.102987269231068
"ABHDB_HUMAN",-0.0146501385611014
"ABD12_HUMAN",0.11715246658366
"AB12B_HUMAN",-0.114088496081127
"ABHDD_HUMAN",0.314657298396294
"ABHEA_HUMAN",0.169443500353726
"ABHEB_HUMAN",0.430745905007751
"ABH15_HUMAN",-0.0685040150202939
"ABHGA_HUMAN",-0.397081589949449
"ABHGB_HUMAN",-0.202060096741719
"AB17A_HUMAN",0.0918082243587508
"AB17B_HUMAN",-0.235673784923505
"AB17C_HUMAN",-0.0376852882539296
"ABD18_HUMAN",-0.12961671821664
"ABHD2_HUMAN",-0.0760740478803624
"ABHD3_HUMAN",0.0646113649074751
"ABHD4_HUMAN",0.17396246453579
"ABHD5_HUMAN",0.124968878705495
"ABHD6_HUMAN",-0.0133795359016941
"ABHD8_HUMAN",0.0916010583811291
"ABI1_HUMAN",-0.0235107919416761
"ABI2_HUMAN",0.246629351541621
"ABI3_HUMAN",-0.314350756095496
"TARSH_HUMAN",-0.162368468826461
"ABITM_HUMAN",-0.0934876927376004
"ABL1_HUMAN",-0.28456284638758
"ABL2_HUMAN",-0.153451722235059
"ABLM2_HUMAN",-0.390711021897657
"ABLM3_HUMAN",0.165655880717835
"BGAT_HUMAN",0.00543181788150419
"ABR_HUMAN",0.136798728895308
"ABRA_HUMAN",0.0383463211657374
"ABRAL_HUMAN",0.103046183242512
"ABRX1_HUMAN",0.119091816895901
"ABRX2_HUMAN",0.211175341248123
"ABT1_HUMAN",-0.166212660582853
"ABTB1_HUMAN",0.0782178943880297
"ABTB2_HUMAN",-0.0351855985672411
"THIK_HUMAN",-0.38776108745197
"THIM_HUMAN",-0.0893403066360421
"ACACA_HUMAN",0.265105161972531
"ACACB_HUMAN",0.139105755390491
"ACD10_HUMAN",0.0708974191513905
"ACD11_HUMAN",-0.27808392862823
"ACAD8_HUMAN",-0.386410299066531
"ACAD9_HUMAN",-0.0295922524064581
"ACADL_HUMAN",-0.203813001085921
"ACADM_HUMAN",-0.0810522096758719
"ACADS_HUMAN",0.0997733244094718
"ACDSB_HUMAN",0.22170355662841
"ACADV_HUMAN",-0.094435896329043
"PGCA_HUMAN",0.0715692546639264
"ACAP2_HUMAN",-0.019486911755778
"ACAP3_HUMAN",0.0712339730662861
"THIL_HUMAN",0.138545883708606
"THIC_HUMAN",0.0908263007122952
"GCP60_HUMAN",0.00252411697188769
"ACBD4_HUMAN",-0.0704289735841018
"ACBD5_HUMAN",-0.0853425152417942
"ACBD6_HUMAN",-0.101288714830198
"ACBD7_HUMAN",0.241203466071527
"1A1L1_HUMAN",-0.249211665962876
"1A1L2_HUMAN",-0.0483808375778262
"R4GNJ5_HUMAN",0.0505322613123039
"ACE_HUMAN",-0.11480979374551
"ACE2_HUMAN",-0.0448072495061085
"ACER1_HUMAN",-0.209703181671823
"ACER2_HUMAN",0.297607472407183
"ACER3_HUMAN",-0.181792403484247
"ACES_HUMAN",0.171709357528816
"ACINU_HUMAN",0.304571654834603
"ACKR1_HUMAN",-0.325498570004679
"V9GYB7_HUMAN",0.0547786368736801
"ACKR3_HUMAN",-0.0397763128350852
"ACKR4_HUMAN",-0.00789820023687441
"ACLY_HUMAN",-0.031408199114274
"ACMSD_HUMAN",-0.067645593134978
"ACOC_HUMAN",0.345559543870336
"ACON_HUMAN",0.0330615602530629
"IRG1_HUMAN",0.0686601057172695
"ACOT1_HUMAN",-0.129605581254611
"ACO11_HUMAN",-0.399315775363532
"ACO12_HUMAN",0.194802020037886
"ACO13_HUMAN",0.234481975525588
"ACOT2_HUMAN",0.136295240220795
"ACOT4_HUMAN",-0.0847511009217269
"ACOT6_HUMAN",-0.114070667854012
"BACH_HUMAN",-0.220764989246592
"ACOT8_HUMAN",0.1752672542369
"ACOT9_HUMAN",-0.207733547666863
"ACOX1_HUMAN",-0.128335376986306
"ACOX2_HUMAN",0.241115037591888
"ACOX3_HUMAN",0.31798772786232
"ACOXL_HUMAN",-0.078342563710203
"PPAC_HUMAN",-0.0708416242820951
"PPAL_HUMAN",0.202026899003437
"PPAT_HUMAN",-0.101556022987113
"PPA5_HUMAN",0.24561819458809
"PPA6_HUMAN",-0.083368290512607
"ACP7_HUMAN",0.121312470892006
"ACRO_HUMAN",-0.0904081675293562
"ACRBP_HUMAN",0.0661100335334255
"ASPX_HUMAN",0.295943540603157
"ACBG2_HUMAN",0.0716696848323905
"ACSF2_HUMAN",-0.0802002468022737
"ACSF3_HUMAN",-0.0596627359064382
"ACSL1_HUMAN",0.118968944335517
"ACSL3_HUMAN",-0.135052356760586
"ACSL4_HUMAN",0.342848821991996
"ACSL5_HUMAN",-0.300994495828242
"ACSL6_HUMAN",0.101662798652753
"ACSM1_HUMAN",0.151801538411156
"ACS2A_HUMAN",0.319922060925484
"ACSM3_HUMAN",0.183354618925772
"ACSM4_HUMAN",-0.384800919596398
"ACSM5_HUMAN",-0.0021799416747017
"ACSM6_HUMAN",0.00694607997597832
"ACS2L_HUMAN",0.139402866886385
"ACSA_HUMAN",0.168754636838777
"ACSS3_HUMAN",-0.152856372272514
"ACTS_HUMAN",0.153320580275384
"ACTA_HUMAN",-0.316829553941099
"ACTC_HUMAN",-0.244774466794502
"ACTH_HUMAN",-0.251455262688864
"ACL10_HUMAN",0.223764009551794
"ACL6A_HUMAN",0.203654804102758
"ACL6B_HUMAN",-0.114872649595739
"ACL7A_HUMAN",0.023416218266211
"ACL7B_HUMAN",-0.0451631817641878
"ACTL8_HUMAN",-0.30428137864124
"ACTL9_HUMAN",-0.18526019880853
"ACTN1_HUMAN",0.214063413871013
"ACTN2_HUMAN",-0.023545521444246
"ACTN3_HUMAN",-0.397230129940542
"ACTN4_HUMAN",0.310069804521767
"ARP10_HUMAN",-0.0566537068214551
"ACTZ_HUMAN",0.195413082601888
"ACTY_HUMAN",0.1517724049489
"ARP2_HUMAN",-0.0030909984711523
"ARP3_HUMAN",0.121101167017174
"ARP3B_HUMAN",-0.648456479577507
"ARP5_HUMAN",0.0241614519856228
"ARP6_HUMAN",0.107774164513444
"ARP8_HUMAN",-0.00808836018514094
"ACTT1_HUMAN",0.0877631694647333
"ACTT2_HUMAN",-0.277642782762924
"ACTT3_HUMAN",-0.0439924872663766
"ACVR1_HUMAN",-0.110776769461871
"ACV1B_HUMAN",0.117157174742751
"ACV1C_HUMAN",-0.204220738969372
"AVR2A_HUMAN",0.20986819022641
"AVR2B_HUMAN",0.18140655706334
"ACVL1_HUMAN",0.16224094233193
"ACY1_HUMAN",-0.0386955500541983
"ACY3_HUMAN",0.0817031408780854
"ACYP1_HUMAN",0.127424062331068
"ACYP2_HUMAN",-0.233974118102034
"ADA_HUMAN",0.023871352429326
"ADA2_HUMAN",-0.224664535885332
"ADAD1_HUMAN",-0.108199273104072
"ADAD2_HUMAN",0.0486398377656743
"ADAL_HUMAN",0.209786142853547
"ADA10_HUMAN",0.0505927839237764
"ADA11_HUMAN",-0.0212623300879714
"ADA12_HUMAN",0.252527692324571
"ADA15_HUMAN",-0.274862333231453
"ADA17_HUMAN",0.386381565542182
"ADA18_HUMAN",-0.171452816915571
"ADA19_HUMAN",-0.315596071014062
"ADAM2_HUMAN",-0.0451631817641878
"ADA21_HUMAN",-0.102628313086991
"ADA22_HUMAN",0.09608202947129
"ADA23_HUMAN",-0.0886608762672658
"A0A384NKT9_HUMAN",-0.326385409417455
"ADA29_HUMAN",0.223344139384287
"ADA30_HUMAN",0.0318285475574113
"ADA32_HUMAN",-0.0427905607051011
"ADA33_HUMAN",-0.267842250711439
"ADAM7_HUMAN",0.14280012022599
"ADAM8_HUMAN",0.159346109780373
"ADAM9_HUMAN",0.386428029777462
"ADEC1_HUMAN",-0.0240803063101601
"ATS1_HUMAN",0.166062614285183
"ATS10_HUMAN",0.0884949655301576
"ATS12_HUMAN",-0.145435334629928
"ATS13_HUMAN",-0.606868652115688
"ATS14_HUMAN",0.186843272218957
"ATS15_HUMAN",-0.0451631817641878
"ATS16_HUMAN",0.0894976024908274
"ATS18_HUMAN",0.0190250910382998
"ATS19_HUMAN",-0.0661628311600066
"ATS2_HUMAN",0.0390920821675424
"ATS20_HUMAN",-0.042280918910057
"ATS3_HUMAN",-0.0740849472978466
"ATS4_HUMAN",0.239686153911569
"ATS5_HUMAN",0.358213666540464
"ATS6_HUMAN",-0.0445704125647517
"ATS7_HUMAN",-0.166239021232804
"ATS8_HUMAN",-0.200510521718489
"ATS9_HUMAN",-0.204647999028713
"ATL1_HUMAN",-0.065933918575373
"ATL2_HUMAN",-0.139519535306483
"ATL3_HUMAN",0.0325524127646556
"ATL4_HUMAN",-0.202305682700389
"ATL5_HUMAN",0.0941716947279955
"ADAP1_HUMAN",0.22638060009649
"ADAP2_HUMAN",-0.2008490704344
"DSRAD_HUMAN",0.238366362606124
"RED1_HUMAN",-0.146027243741099
"RED2_HUMAN",-0.078301353333811
"ADAT1_HUMAN",-0.0891344883296448
"ADAT2_HUMAN",-0.166846105538417
"ADAT3_HUMAN",-0.381510234186073
"ADCK1_HUMAN",0.0278274826139716
"ADCK2_HUMAN",-0.0778717157366763
"ADCK5_HUMAN",0.115493146483737
"ADCY1_HUMAN",-0.0142380503415986
"ADCYA_HUMAN",-0.230616592769457
"ADCY2_HUMAN",-0.0816450628140711
"ADCY3_HUMAN",0.215572094275158
"ADCY4_HUMAN",0.180909528194212
"ADCY5_HUMAN",-0.113363814660511
"ADCY6_HUMAN",-0.0854427351246357
"ADCY7_HUMAN",0.000964739703796445
"ADCY8_HUMAN",-0.125565093672476
"ADCY9_HUMAN",0.409932844560781
"PACA_HUMAN",-0.15172490437988
"PACR_HUMAN",-0.0215538089839698
"ADDA_HUMAN",-0.161913680290169
"ADDG_HUMAN",-0.0463119364681391
"ADGB_HUMAN",0.296352448394625
"AGRA1_HUMAN",-0.139688838185905
"AGRA2_HUMAN",0.236471260415021
"AGRA3_HUMAN",0.130034978342774
"AGRB1_HUMAN",-0.328446043659193
"AGRB2_HUMAN",0.0917301345338573
"AGRB3_HUMAN",0.175037968782443
"AGRD1_HUMAN",-0.171888867498927
"AGRD2_HUMAN",-0.264844052633082
"AGRE1_HUMAN",-0.213315937428024
