"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00402064766291958,0.00351644842305117,0.0151862308264232,0.00156582783384035,0.000456293014889297
"A1CF_HUMAN",0.0010742558729036,0.00999535137793759,0.0196293486268231,3.00774066007245e-06,0.0048448298400102
"A2MG_HUMAN",0.00315707087263457,0.0287344573603734,2.72753455817414e-05,0.00078205236119363,0.00650569086070096
"A2ML1_HUMAN",2.8034277215997e-06,0.000140578066333828,5.75059163086452e-05,0.000201217685685213,0.00999515480528644
"A3LT2_HUMAN",0.00237947869477532,0.00105781060056679,0.0092011218132999,0.00114030972884618,7.13173511571278e-05
"A4GAT_HUMAN",0.00909980219279707,0.00133974522213448,9.26622862513737e-05,0.00689043146765643,0.00438328214214555
"A4GCT_HUMAN",0.0020883484287114,0.00177276851951622,0.0221992434729706,0.00912562350813531,0.0130830407147632
"AAAS_HUMAN",0.000731480524018306,0.00398937808559656,0.000105938967587761,0.00357229043721869,0.00141421532656577
"AACS_HUMAN",6.90805169418959e-05,0.00131728817434493,0.00647010614699042,0.00160736681236721,0.000150638082161535
"AAAD_HUMAN",0.0156130238084306,0.000992831537817201,0.000347331534789542,9.15420896389275e-05,0.0152451498044494
"ADCL2_HUMAN",0.000385960535801996,0.00386137533332307,0.000752190834822436,0.0037510259603274,0.000266765436380772
"ADCL3_HUMAN",0.00208056918344693,0.000201647421224804,0.00561045265483647,0.00866483240743372,0.000190336203310876
"ADCL4_HUMAN",0.00314054972229388,0.0058766177494319,0.0219293809092789,0.00474686919788668,0.0134449309080354
"AADAT_HUMAN",0.00900287646834757,0.00731380868592714,0.00150711483445638,3.44853417470697e-06,0.000316259495578386
"AAGAB_HUMAN",0.000883342830898913,0.00121944582738738,0.00238528203568389,0.00294973368349709,0.00074638512982407
"AAK1_HUMAN",0.0119599041660614,2.8384948706305e-05,0.00205027149008854,4.34702349704825e-05,0.00401584937932541
"AAMDC_HUMAN",0.000615450514643949,0.000148260114214243,0.0103192461488656,0.00127642219476887,5.58497253503505e-05
"AAMP_HUMAN",0.000360926986723288,0.00330365623269917,0.0209604406283478,0.00129718524669182,0.00864490881860318
"SNAT_HUMAN",0.0021505010069041,0.000198327922990239,0.00878016969319998,0.0166989074268994,0.00224087107937573
"AAR2_HUMAN",0.000507303691976159,0.0063690139674786,0.000991163443720795,0.0142063372403396,0.00401196313560369
"AARD_HUMAN",0.00043943371252941,0.000167533016228003,0.00165171514412633,0.0108114422671,0.00546341476688888
"SYAC_HUMAN",0.00341540755431808,0.00895251464017325,0.00178631677824292,0.0234162196758091,0.000104490937647271
"SYAM_HUMAN",0.00636225704661953,9.98880628482701e-05,0.0205532429708219,0.0099513964827655,0.000557134665578063
"AASD1_HUMAN",0.00161924055519255,0.000563827612053175,0.00824170364616253,0.00525369371458629,0.00688210702007835
"ACSF4_HUMAN",0.0120996924461709,0.0079226391924376,0.00207318820370439,0.000710668710044028,0.00223074057518374
"ADPPT_HUMAN",0.0039709185644689,0.00276127832673971,0.00110846472903521,0.00756995371553839,0.00577780055655965
"AASS_HUMAN",0.00221591960342771,0.000358360739172682,0.00658504002905395,0.0152756433019296,0.00333010087446208
"AATF_HUMAN",0.00786733388376694,0.00143105201348312,0.00215562352743395,0.0040454240129092,0.000565582241045129
"LMTK1_HUMAN",0.00370209596673047,0.00120912349755426,0.00304425589100444,0.00021379336169881,0.0025496556506322
"GABT_HUMAN",0.00202948965043616,0.00504715389990762,0.00183457963853137,0.00445753875835421,0.000582470648409636
"ABCA1_HUMAN",0.0013999062220918,0.000135409719329734,0.0101596461011313,0.0432483677497737,0.000895979531173013
"ABCAA_HUMAN",0.00143686537097193,0.0027175564762071,0.0145608062658638,0.0101688109405948,0.00431453710071726
"ABCAC_HUMAN",0.000937017969823047,0.00339647736035711,0.00352113790973254,0.0028488608786242,0.00230480827491971
"ABCAD_HUMAN",0.00861011515960598,0.00112627589821179,0.000707501390001018,0.000308073528568899,0.00437227486761611
"ABCA2_HUMAN",0.00370280489024062,0.00113557287362582,0.00217386933807314,0.0105884358328783,3.03079080594819e-06
"ABCA3_HUMAN",0.0118100037602684,0.00516560693985472,0.00848074593188743,8.50373483705109e-05,0.0106170980805007
"ABCA4_HUMAN",0.000223840466597596,1.17495264219694e-06,0.000383479934832701,0.0189038900439028,0.00238211204613506
"ABCA5_HUMAN",0.0020338787768702,0.00220431905824607,0.00594261287016091,5.88161411538566e-05,0.018458272012479
"ABCA6_HUMAN",0.00570581739237725,0.00682933195607609,0.00962366120973049,0.00794201029365174,0.00149440483333428
"ABCA7_HUMAN",0.00470853867901685,0.000639818329352738,0.00858800893573247,0.00199677484654187,0.00566559164479714
"ABCA8_HUMAN",0.00485523958855233,0.0041053801285854,0.00858732125573938,0.00328048307021253,0.0131929052756866
"ABCA9_HUMAN",0.0130327766972625,0.00463941504266422,0.00116174131170018,0.00474210718715311,0.00772014797913437
"MDR1_HUMAN",0.00455799904121114,0.00045170789705647,0.00213156936304054,0.00628851818914678,0.0125977015641153
"ABCBA_HUMAN",0.00603671253289837,0.00127968292781059,0.00791070772728919,0.00141138688334131,0.000119904824673419
"ABCBB_HUMAN",0.00609143502861933,0.00439582540467701,0.00858898174110578,0.000325725779827242,0.000530818244435315
"MDR3_HUMAN",2.49121512127718e-07,1.4118658603128e-06,0.00263926869175397,0.000245353897288108,0.00226378802064619
"ABCB5_HUMAN",0.0120164479849391,0.00604241724035759,0.00476494142676173,0.00305537205115638,0.000707273145629777
"ABCB6_HUMAN",0.000499416517519394,0.0146099217560431,0.00184297055292622,0.010431445841294,0.016719650720214
"ABCB7_HUMAN",0.00109827122054555,0.00107583179085331,0.00809908171058729,0.0193668673822943,0.0166465617739433
