"","Pearson_correlation"
"A1BG_HUMAN",0.254521780477922
"A1CF_HUMAN",-0.197106494414223
"A2MG_HUMAN",0.0048593289419286
"A2ML1_HUMAN",0.029873862440285
"A3LT2_HUMAN",-0.117419484380201
"A4GAT_HUMAN",0.532709447989832
"A4GCT_HUMAN",-0.117189637840837
"AAAS_HUMAN",-0.102810628202154
"AACS_HUMAN",-0.073435488438395
"AAAD_HUMAN",0.164031512560433
"ADCL2_HUMAN",0.161145679211313
"ADCL3_HUMAN",-0.420709119642546
"ADCL4_HUMAN",0.0176600560536585
"AADAT_HUMAN",-0.174647490472017
"AAGAB_HUMAN",0.305083993559375
"AAK1_HUMAN",0.0292271370533084
"AAMDC_HUMAN",-0.337775044169901
"AAMP_HUMAN",0.294367388569422
"SNAT_HUMAN",-0.0784779679117491
"AAR2_HUMAN",-0.0518239797357061
"AARD_HUMAN",0.00941393598885929
"SYAC_HUMAN",0.470461228456029
"SYAM_HUMAN",-0.168350935413364
"AASD1_HUMAN",0.0838999088768498
"ACSF4_HUMAN",-0.00482943639952689
"ADPPT_HUMAN",0.184865415551203
"AASS_HUMAN",-0.126885386140108
"AATF_HUMAN",0.0443263441456544
"LMTK1_HUMAN",-0.0183277633203112
"GABT_HUMAN",0.180525324491114
"ABCA1_HUMAN",0.0971400492250254
"ABCAA_HUMAN",-0.000652683601047986
"ABCAC_HUMAN",0.144426281147384
"ABCAD_HUMAN",-0.0956670232069779
"ABCA2_HUMAN",-0.20596091221344
"ABCA3_HUMAN",0.388756891851062
"ABCA4_HUMAN",0.27081413769133
"ABCA5_HUMAN",0.133517991907776
"ABCA6_HUMAN",0.155533683371041
"ABCA7_HUMAN",0.114572209736765
"ABCA8_HUMAN",0.21485520870055
"ABCA9_HUMAN",-0.127299117429545
"MDR1_HUMAN",-0.0591393861540353
"ABCBA_HUMAN",-0.0268716827627276
"ABCBB_HUMAN",-0.328344711725261
"MDR3_HUMAN",0.15366310670725
"ABCB5_HUMAN",-0.106214513936303
"ABCB6_HUMAN",0.0727336769853286
"ABCB7_HUMAN",-0.014388972127519
"MITOS_HUMAN",-0.163517316593489
"ABCB9_HUMAN",-0.0688522027043001
"MRP1_HUMAN",-0.503570958875931
"MRP7_HUMAN",0.00610399035523516
"MRP8_HUMAN",-0.183737939699287
"MRP9_HUMAN",0.00505392111829385
"MRP2_HUMAN",0.269571360861132
"MRP3_HUMAN",-0.165263836441451
"MRP4_HUMAN",-0.128477923563723
"MRP5_HUMAN",-0.382289403186601
"MRP6_HUMAN",0.175559214966603
"ABCC8_HUMAN",0.00462195377536868
"ABCC9_HUMAN",0.16439235801709
"ABCD1_HUMAN",-0.0500164748260682
"ABCD2_HUMAN",-0.259314775980014
"ABCD3_HUMAN",0.0426917951276158
"ABCD4_HUMAN",-0.166897913053303
"ABCE1_HUMAN",-0.05887156767077
"ABCF1_HUMAN",0.226534691849406
"ABCF2_HUMAN",-0.0391840509160099
"ABCF3_HUMAN",-0.0199767085405551
"ABCG1_HUMAN",-0.311841938231457
"ABCG2_HUMAN",0.155244066438623
"ABCG4_HUMAN",0.176319189025218
