"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00209451858236532,0.000945849881635163,0.0069327886064646,0.0101969097116661,0.00133426775768368
"A1CF_HUMAN",0.00770636474572116,1.58857195615446e-08,0.00395838976275418,0.00276082924125339,0.00211935166975949
"A2MG_HUMAN",0.00750492491860219,0.00572516179846643,9.55839840601503e-05,0.0178306273454575,0.000429548421004662
"A2ML1_HUMAN",0.00409177653626264,0.00838743102161062,0.00656488550100452,0.00214817514003608,0.0217553776725701
"A3LT2_HUMAN",0.00451397162124965,0.0107832046666424,0.00192228800760338,0.00107307244021859,0.00308152656203471
"A4GAT_HUMAN",1.96734887153594e-06,0.023778788413709,0.000462756618746556,0.00118861412970546,0.00358550834852797
"A4GCT_HUMAN",0.00631521938063902,0.0169975899715815,0.00650365787873479,0.00571725100475009,0.000444760806601431
"AAAS_HUMAN",0.0064067296059082,0.0010492801451943,1.64127188362893e-05,0.00277740501024205,0.00947100914962703
"AACS_HUMAN",0.00654345932998249,0.00268703168381403,0.000112735345292446,0.00820568959985404,0.00923453305801086
"AAAD_HUMAN",0.00882541179912961,0.00552435333680949,0.0131339532510275,0.00489171999211203,0.000473999887234424
"ADCL2_HUMAN",0.0052190626013579,0.0221048544272162,0.00229622945422946,0.00360031126575452,2.6585461437708e-05
"ADCL3_HUMAN",0.00486418011423094,0.0150066979596253,0.000105918042633455,0.0116861635956216,0.00642478228074505
"ADCL4_HUMAN",0.0141321705113902,0.000886775055558395,0.000126069857576475,0.000224722358430337,0.000193859849916446
"AADAT_HUMAN",0.00224117463329401,0.00117118901384698,0.00541289032695536,0.00979564716127398,0.0115161080654844
"AAGAB_HUMAN",0.00220060178419212,0.00109837220726819,0.0168849442928951,0.00126142346602722,0.00856827789055907
"AAK1_HUMAN",0.0015965966276671,0.0012072384693981,0.0287206062388012,0.00361969141471158,0.000543634185140769
"AAMDC_HUMAN",0.00130917053326771,0.00201124807012799,0.00220270508807756,0.000192346935554903,0.00410494900484999
"AAMP_HUMAN",0.000535787237192627,0.00634582262402853,0.0110472538885392,0.0209275530133239,0.00251624932803567
"SNAT_HUMAN",0.0106341133160662,0.000560863115950566,4.0493680942723e-06,0.00776223522379633,0.00241446006572794
"AAR2_HUMAN",0.00049436439094626,0.0327550302069689,0.0017886967538119,8.16622267644494e-06,0.00195737728229298
"AARD_HUMAN",0.00755826326769047,0.0130105736977084,2.09518403150603e-05,0.000216071801635091,0.00759940633983094
