"","Pearson_correlation"
"A1BG_HUMAN",0.244555440626298
"A1CF_HUMAN",-0.0746291566598684
"A2MG_HUMAN",0.347617876663238
"A2ML1_HUMAN",-0.0567479638727421
"A3LT2_HUMAN",-0.0476247164846423
"A4GAT_HUMAN",-0.0481110211395146
"A4GCT_HUMAN",-0.296302461489959
"AAAS_HUMAN",0.0023117791345682
"AACS_HUMAN",0.169993419784245
"AAAD_HUMAN",-0.177267839501617
"ADCL2_HUMAN",-0.0127556240686781
"ADCL3_HUMAN",-0.12356611385406
"ADCL4_HUMAN",-0.00405963005355175
"AADAT_HUMAN",-0.271423778368065
"AAGAB_HUMAN",-0.0370424195948043
"AAK1_HUMAN",0.0716353934657405
"AAMDC_HUMAN",-0.289752740352077
"AAMP_HUMAN",0.24272713468387
"SNAT_HUMAN",-0.144316733093788
"AAR2_HUMAN",0.0124221839252816
"AARD_HUMAN",0.0791014688041574
"SYAC_HUMAN",0.298718713874291
"SYAM_HUMAN",-0.456555519553649
"AASD1_HUMAN",0.0419155351822187
"ACSF4_HUMAN",-0.302824051650568
"ADPPT_HUMAN",0.193917822908157
"AASS_HUMAN",-0.0513516108125616
"AATF_HUMAN",-0.063069396771239
"LMTK1_HUMAN",-0.0570395991655949
"GABT_HUMAN",0.036417498406307
"ABCA1_HUMAN",-0.214418123163284
"ABCAA_HUMAN",-0.253469138900661
"ABCAC_HUMAN",0.095325954381066
"ABCAD_HUMAN",0.00752894852568898
"ABCA2_HUMAN",-0.077057909151022
"ABCA3_HUMAN",0.117689245723075
"ABCA4_HUMAN",0.0110147092171573
"ABCA5_HUMAN",-0.0920563457104423
"ABCA6_HUMAN",0.0192570003893905
"ABCA7_HUMAN",-0.0569951206024239
"ABCA8_HUMAN",0.200724651600403
"ABCA9_HUMAN",-0.0986472893385365
"MDR1_HUMAN",0.105916037298785
"ABCBA_HUMAN",-0.0270210300553544
"ABCBB_HUMAN",0.0772698458082171
"MDR3_HUMAN",-0.0436914882343816
"ABCB5_HUMAN",-0.155491648299785
"ABCB6_HUMAN",-0.144251255939017
"ABCB7_HUMAN",-0.0829697887891476
"MITOS_HUMAN",-0.129997869963526
"ABCB9_HUMAN",0.157208089617726
"MRP1_HUMAN",-0.36715530631231
"MRP7_HUMAN",-0.0689165671618938
"MRP8_HUMAN",-0.120192049409599
"MRP9_HUMAN",-0.268066271330726
"MRP2_HUMAN",-0.218214141604504
"MRP3_HUMAN",-0.206228077984114
"MRP4_HUMAN",0.00966213423002217
"MRP5_HUMAN",-0.204887210326109
"MRP6_HUMAN",-0.00151438038754867
"ABCC8_HUMAN",-0.366729817713445
"ABCC9_HUMAN",0.190142594521998
"ABCD1_HUMAN",0.110027708824533
"ABCD2_HUMAN",0.00706838881782811
"ABCD3_HUMAN",-0.12984252691722
"ABCD4_HUMAN",-0.00510555975286089
"ABCE1_HUMAN",-0.0401656905288632
"ABCF1_HUMAN",0.143408475768124
"ABCF2_HUMAN",0.100328359077806
"ABCF3_HUMAN",-0.102954924534567
"ABCG1_HUMAN",0.174502627263838
"ABCG2_HUMAN",-0.254336660772636
"ABCG4_HUMAN",-0.122424740651384
"ABCG5_HUMAN",-0.0373323979668864
"ABCG8_HUMAN",0.188748715963087
"ABHD1_HUMAN",-0.0251504441664694
"ABHDA_HUMAN",-0.0508297127008873
"ABHDB_HUMAN",-0.0648470384294868
"ABD12_HUMAN",0.14739734895522
"AB12B_HUMAN",-0.259231952669434
"ABHDD_HUMAN",0.104092355595534
"ABHEA_HUMAN",-0.193587089562666
"ABHEB_HUMAN",0.182108695874941
