"","Pearson_correlation"
"A1BG_HUMAN",-0.138437812848986
"A1CF_HUMAN",-0.0500301470332181
"A2MG_HUMAN",-0.0274578959459006
"A2ML1_HUMAN",0.0707295127234227
"A3LT2_HUMAN",-0.000767887460180657
"A4GAT_HUMAN",-0.237501174669364
"A4GCT_HUMAN",-0.21419800616935
"AAAS_HUMAN",-0.00442238196631889
"AACS_HUMAN",-0.147599613412196
"AAAD_HUMAN",-0.171746981839686
"ADCL2_HUMAN",0.0697601817713368
"ADCL3_HUMAN",0.0888976445384927
"ADCL4_HUMAN",-0.161634615270326
"AADAT_HUMAN",-0.419789460912372
"AAGAB_HUMAN",0.0320936168050678
"AAK1_HUMAN",-0.00847422984857327
"AAMDC_HUMAN",-0.126789899634564
"AAMP_HUMAN",-0.0306792059535161
"SNAT_HUMAN",-0.366583320994954
"AAR2_HUMAN",0.118361313407475
"AARD_HUMAN",-0.134450555730267
"SYAC_HUMAN",0.17847129705593
"SYAM_HUMAN",-0.240690841983797
"AASD1_HUMAN",0.071605021598083
"ACSF4_HUMAN",-0.336714879770775
"ADPPT_HUMAN",-0.178530771246743
"AASS_HUMAN",-0.234801317461101
"AATF_HUMAN",0.14816719133531
"LMTK1_HUMAN",-0.0721874696863093
"GABT_HUMAN",-0.0336199695292941
"ABCA1_HUMAN",-0.142786017261534
"ABCAA_HUMAN",-0.342942437421792
"ABCAC_HUMAN",-0.224615217226137
"ABCAD_HUMAN",-0.349630790735495
"ABCA2_HUMAN",-0.0681629583095727
"ABCA3_HUMAN",0.0983034346456128
"ABCA4_HUMAN",-0.155651267768443
"ABCA5_HUMAN",-0.158758650428766
"ABCA6_HUMAN",-0.281251283348042
"ABCA7_HUMAN",-0.0668967489385857
"ABCA8_HUMAN",-0.355729003995922
"ABCA9_HUMAN",-0.307601826743214
"MDR1_HUMAN",-0.00798226080423487
"ABCBA_HUMAN",0.328231790533619
"ABCBB_HUMAN",-0.290314067788623
"MDR3_HUMAN",-0.142272326233786
"ABCB5_HUMAN",-0.235783449097593
"ABCB6_HUMAN",-0.462450813917226
"ABCB7_HUMAN",0.0115651755707834
"MITOS_HUMAN",-0.178240353866698
"ABCB9_HUMAN",-0.331101884461728
"MRP1_HUMAN",0.278172836131129
"MRP7_HUMAN",-0.147255392151527
"MRP8_HUMAN",-0.229945900493506
"MRP9_HUMAN",-0.280372413729475
"MRP2_HUMAN",-0.283449040290714
"MRP3_HUMAN",-0.12228499499807
"MRP4_HUMAN",-0.204899437633281
"MRP5_HUMAN",-0.0223822763346085
"MRP6_HUMAN",-0.047645704043745
"ABCC8_HUMAN",-0.385071750145304
"ABCC9_HUMAN",-0.422351152026257
"ABCD1_HUMAN",-0.301243499834273
"ABCD2_HUMAN",-0.576207682821774
"ABCD3_HUMAN",-0.259047967439558
"ABCD4_HUMAN",-0.482390041955234
"ABCE1_HUMAN",-0.223937516625944
"ABCF1_HUMAN",-0.0432535868316745
"ABCF2_HUMAN",-0.217892280698756
"ABCF3_HUMAN",0.0846196827290061
"ABCG1_HUMAN",-0.169575134836872
"ABCG2_HUMAN",-0.415670535457479
"ABCG4_HUMAN",-0.0468880660519625
"ABCG5_HUMAN",-0.152869754042968
"ABCG8_HUMAN",-0.171795184818866
"ABHD1_HUMAN",-0.331536289522334
"ABHDA_HUMAN",-0.279075540385948
"ABHDB_HUMAN",-0.00154217954096398
"ABD12_HUMAN",-0.0110705579238094
"AB12B_HUMAN",-0.249592511279972
"ABHDD_HUMAN",-0.0682873963489313
"ABHEA_HUMAN",0.109185054758634
"ABHEB_HUMAN",0.112178199348095
"ABH15_HUMAN",-0.274406780390377
"ABHGA_HUMAN",-0.322083444667879
"ABHGB_HUMAN",-0.479977999577403
"AB17A_HUMAN",-0.0716797124572029
"AB17B_HUMAN",-0.256317719743846
"AB17C_HUMAN",0.00127521768021577
"ABD18_HUMAN",-0.100392784978982
"ABHD2_HUMAN",-0.205906171379976
"ABHD3_HUMAN",-0.455799883507736
"ABHD4_HUMAN",0.0230100624853475
"ABHD5_HUMAN",-0.173526062157524
"ABHD6_HUMAN",-0.345944731748723
"ABHD8_HUMAN",-0.140334712173761
"ABI1_HUMAN",-0.191422261438996
"ABI2_HUMAN",0.242043428288534
"ABI3_HUMAN",-0.0221084481952859
"TARSH_HUMAN",-0.567022248601075
