"","Pearson_correlation"
"A1BG_HUMAN",0.28673044917068
"A1CF_HUMAN",0.0396438743475254
"A2MG_HUMAN",0.252124663196986
"A2ML1_HUMAN",0.0832664847325277
"A3LT2_HUMAN",-0.251337296280885
"A4GAT_HUMAN",0.082255608175413
"A4GCT_HUMAN",-0.305189812654247
"AAAS_HUMAN",-0.0490687674333727
"AACS_HUMAN",0.067692390058839
"AAAD_HUMAN",-0.055472539694873
"ADCL2_HUMAN",0.021168293431102
"ADCL3_HUMAN",-0.242721301281978
"ADCL4_HUMAN",0.123863555952552
"AADAT_HUMAN",-0.373197273808208
"AAGAB_HUMAN",-0.447628228760448
"AAK1_HUMAN",-0.0861776961950572
"AAMDC_HUMAN",-0.254175847933575
"AAMP_HUMAN",0.00408029180463783
"SNAT_HUMAN",-0.176049649957558
"AAR2_HUMAN",-0.0507679234926985
"AARD_HUMAN",-0.218061198107452
"SYAC_HUMAN",0.0500521716453295
"SYAM_HUMAN",-0.292973619159829
"AASD1_HUMAN",0.167081003732461
"ACSF4_HUMAN",-0.183190950231221
"ADPPT_HUMAN",0.115932947681286
"AASS_HUMAN",0.128947287353623
"AATF_HUMAN",-0.318959535084685
"LMTK1_HUMAN",-0.13934299125618
"GABT_HUMAN",0.350842222818813
"ABCA1_HUMAN",-0.00202333573985883
"ABCAA_HUMAN",-0.11240015765497
"ABCAC_HUMAN",0.296623269102483
"ABCAD_HUMAN",-0.206202758205789
"ABCA2_HUMAN",-0.104384447728425
"ABCA3_HUMAN",-0.278222045182407
"ABCA4_HUMAN",0.229015393297164
"ABCA5_HUMAN",-0.146950663422662
"ABCA6_HUMAN",-0.103607649112634
"ABCA7_HUMAN",0.174337589416049
"ABCA8_HUMAN",0.197446682804117
"ABCA9_HUMAN",-0.00771904345802252
"MDR1_HUMAN",0.324210118864094
"ABCBA_HUMAN",-0.0981707529687184
"ABCBB_HUMAN",0.196693911076274
"MDR3_HUMAN",-0.134466400828742
"ABCB5_HUMAN",0.0749143105060276
"ABCB6_HUMAN",0.0904272429825196
"ABCB7_HUMAN",-0.10060645021753
"MITOS_HUMAN",-0.133874575294308
"ABCB9_HUMAN",0.0483561676841206
"MRP1_HUMAN",0.0380704948882106
"MRP7_HUMAN",-0.175798955170102
"MRP8_HUMAN",-0.271223691587939
"MRP9_HUMAN",-0.133691505122729
"MRP2_HUMAN",-0.328701918863426
"MRP3_HUMAN",-0.160487084864644
"MRP4_HUMAN",0.296486525474727
"MRP5_HUMAN",-0.291901979580245
"MRP6_HUMAN",-0.185869231318321
"ABCC8_HUMAN",-0.313792743780451
"ABCC9_HUMAN",0.177240392511399
"ABCD1_HUMAN",0.326653029343311
"ABCD2_HUMAN",0.0529090026869889
"ABCD3_HUMAN",-0.278918753414962
"ABCD4_HUMAN",0.29820442361444
"ABCE1_HUMAN",0.134854660952091
"ABCF1_HUMAN",0.241405305578045
"ABCF2_HUMAN",-0.10754183284259
"ABCF3_HUMAN",0.152345450021494
"ABCG1_HUMAN",0.147977644367787
"ABCG2_HUMAN",-0.102951501879605
"ABCG4_HUMAN",-0.356126480119501
"ABCG5_HUMAN",-0.0724454386746375
"ABCG8_HUMAN",0.269927380040372
"ABHD1_HUMAN",-0.0332794662843833
"ABHDA_HUMAN",0.0692876273324111
"ABHDB_HUMAN",0.0696063306718988
"ABD12_HUMAN",0.0762299298326529
"AB12B_HUMAN",-0.469896839040687
"ABHDD_HUMAN",0.322127948308427
"ABHEA_HUMAN",-0.242535837644275
"ABHEB_HUMAN",0.321396185996964
"ABH15_HUMAN",-0.0609993253517282
"ABHGA_HUMAN",-0.0735361729189376
"ABHGB_HUMAN",-0.21099007499692
"AB17A_HUMAN",0.2081105282457
"AB17B_HUMAN",-0.0525401495700832
"AB17C_HUMAN",-0.236764312837645
"ABD18_HUMAN",0.055023455248208
"ABHD2_HUMAN",0.171167728295914
"ABHD3_HUMAN",-0.10066975224062
"ABHD4_HUMAN",0.275972859477043
"ABHD5_HUMAN",0.00969302096082351
"ABHD6_HUMAN",-0.0354693056362731
"ABHD8_HUMAN",-0.0570148443421979
"ABI1_HUMAN",0.10304797958246
"ABI2_HUMAN",0.12036122428565
"ABI3_HUMAN",-0.0574847154113841
"TARSH_HUMAN",-0.176947980664596
"ABITM_HUMAN",-0.102096781675335
"ABL1_HUMAN",0.0526192099392538
"ABL2_HUMAN",-0.10611934876454
"ABLM2_HUMAN",-0.305346597817532
"ABLM3_HUMAN",0.5898623595244
"BGAT_HUMAN",-0.194622745758342
"ABR_HUMAN",0.0963366890487779
"ABRA_HUMAN",-0.337279032443958
"ABRAL_HUMAN",0.356682413245923
"ABRX1_HUMAN",-0.0684323059044758
"ABRX2_HUMAN",0.126459239810204
"ABT1_HUMAN",-0.262824263125685
"ABTB1_HUMAN",0.363893610660795
"ABTB2_HUMAN",-0.302314187696956
"THIK_HUMAN",0.116903289559779
"THIM_HUMAN",0.0288203213401823
"ACACA_HUMAN",0.195074070253149
"ACACB_HUMAN",0.186685903541126
"ACD10_HUMAN",0.360202179635189
"ACD11_HUMAN",-0.333909384701391
"ACAD8_HUMAN",-0.31278877312699
"ACAD9_HUMAN",-0.112167894622282
"ACADL_HUMAN",-0.425013063686773
"ACADM_HUMAN",-0.155426456365492
"ACADS_HUMAN",0.0607776576455033
"ACDSB_HUMAN",-0.0636402479700218
"ACADV_HUMAN",0.129016107967727
"PGCA_HUMAN",-0.0987033992325
