"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.0141034758513177,0.00771275413506389,0.00371407626680699,0.00646668927226576,0.0150419893340597
"A1CF_HUMAN",0.00504637297729909,0.000501641861459064,0.00245518598005171,0.0131095585451024,0.0297573987833909
"A2MG_HUMAN",2.22468478921054e-07,0.00161883206914278,0.00210949997856464,0.00121771217652205,0.00484581360822628
"A2ML1_HUMAN",0.00617544297427256,0.00342182076390062,0.00595771723609771,0.00640139777952305,0.000389770865596248
"A3LT2_HUMAN",0.000175646152791761,0.00110355239200359,0.00157857748674789,0.0050809509772931,0.00181803085946206
"A4GAT_HUMAN",0.000304472803090718,0.00982656755758339,0.00313958788962939,0.0100731622631819,0.027117162215761
"A4GCT_HUMAN",0.0113899590581522,0.000200554645535232,4.26322187805835e-05,7.73891797001026e-05,0.000891285539468762
"AAAS_HUMAN",0.0132010982467531,0.00225413538978848,0.00622004658942354,0.00606905168051504,0.00362284507275916
"AACS_HUMAN",0.00167439997402976,0.0158554969932308,0.00203598604842215,0.0101382912335353,0.000129597026050163
"AAAD_HUMAN",0.0017018244739091,0.0191214972449883,0.000223431675145202,0.0048199211104438,0.000581748836896461
"ADCL2_HUMAN",0.00713307248123521,0.000472136158795978,1.34124477045159e-05,0.00852987622106276,0.0130807827001987
"ADCL3_HUMAN",0.00704172508963683,0.00995036455561366,0.00134647422384843,0.0181890880431278,0.00281253647852404
"ADCL4_HUMAN",0.00440278267450142,0.0197899397154606,1.84082315061709e-05,0.00702350817255163,0.000931233188486942
"AADAT_HUMAN",0.0056129021149069,0.000405905974091333,0.000890197775202432,0.000350194418838161,0.000192782647695991
"AAGAB_HUMAN",0.000361333135406784,0.0102610865913308,0.0124911704987965,5.9579610490984e-06,3.8062087378194e-06
"AAK1_HUMAN",0.022370870952456,0.000695525771444576,0.00610781990807481,9.6901959524169e-06,0.0212575434342361
"AAMDC_HUMAN",0.00959991655327894,0.00244844166807976,0.00600987877523985,0.00151857708498777,0.00119600599082364
"AAMP_HUMAN",0.00328600391617207,0.00272218892442714,0.00273978154048882,1.22862277277539e-05,0.00395783403542251
"SNAT_HUMAN",0.0052574724556113,9.80737871989279e-05,0.0106271927114439,0.0106808811970929,0.0173040589086843
"AAR2_HUMAN",4.75546298777123e-07,0.000712569384351906,0.000864312267881265,0.000865988179928124,0.00437907736006318
