"","Pearson_correlation"
"A1BG_HUMAN",-0.0892988757465443
"A1CF_HUMAN",0.135059258291012
"A2MG_HUMAN",0.598066915545894
"A2ML1_HUMAN",-0.139797503903516
"A3LT2_HUMAN",-0.133655232015834
"A4GAT_HUMAN",-0.0936755676946778
"A4GCT_HUMAN",-0.33154600376533
"AAAS_HUMAN",0.350440592009983
"AACS_HUMAN",-0.0146185863982
"AAAD_HUMAN",-0.218331348164697
"ADCL2_HUMAN",0.147393846146823
"ADCL3_HUMAN",-0.238639221490896
"ADCL4_HUMAN",-0.0120058471104956
"AADAT_HUMAN",-0.0292416891378221
"AAGAB_HUMAN",0.237744959357989
"AAK1_HUMAN",-0.195843195231602
"AAMDC_HUMAN",-0.328181997978371
"AAMP_HUMAN",0.305348908409243
"SNAT_HUMAN",-0.204603332659475
"AAR2_HUMAN",0.134431934508052
"AARD_HUMAN",0.168980144069049
"SYAC_HUMAN",0.457922686043319
"SYAM_HUMAN",-0.372556518848648
"AASD1_HUMAN",0.0398136600975447
"ACSF4_HUMAN",-0.338687590322525
"ADPPT_HUMAN",-0.0498042923692933
"AASS_HUMAN",-0.154903319650925
"AATF_HUMAN",-0.22077514838233
"LMTK1_HUMAN",-0.223909707731832
"GABT_HUMAN",0.16525309184075
"ABCA1_HUMAN",-0.335368913436606
"ABCAA_HUMAN",-0.0499461031838101
"ABCAC_HUMAN",-0.124470145317766
"ABCAD_HUMAN",0.342386510302273
"ABCA2_HUMAN",-0.138309494769533
"ABCA3_HUMAN",-0.0152210108324659
"ABCA4_HUMAN",-0.0224672687433977
"ABCA5_HUMAN",0.0460782947723887
"ABCA6_HUMAN",0.220292338200722
"ABCA7_HUMAN",0.104617544178774
"ABCA8_HUMAN",0.290314322650732
"ABCA9_HUMAN",-0.179216577460608
"MDR1_HUMAN",0.220120608640814
"ABCBA_HUMAN",-0.373104185584098
"ABCBB_HUMAN",-0.161962065455223
"MDR3_HUMAN",-0.12042927040999
"ABCB5_HUMAN",-0.161754662457858
"ABCB6_HUMAN",-0.181889879864706
"ABCB7_HUMAN",-0.295320701303823
"MITOS_HUMAN",-0.176975178101129
"ABCB9_HUMAN",0.387465730332319
"MRP1_HUMAN",-0.540839812205691
"MRP7_HUMAN",-0.288276630713663
"MRP8_HUMAN",-0.260258576273082
"MRP9_HUMAN",-0.181283901156043
"MRP2_HUMAN",-0.358677656746774
"MRP3_HUMAN",-0.188094201187696
"MRP4_HUMAN",-0.104605317350031
"MRP5_HUMAN",-0.276621844055145
"MRP6_HUMAN",-0.00424017137000496
"ABCC8_HUMAN",-0.119158921779403
"ABCC9_HUMAN",0.273319416402485
"ABCD1_HUMAN",-0.00848521611537926
"ABCD2_HUMAN",-0.157373506147918
"ABCD3_HUMAN",-0.066924419130404
"ABCD4_HUMAN",-0.0912712028618529
"ABCE1_HUMAN",-0.359836022510114
"ABCF1_HUMAN",-0.114648900189266
"ABCF2_HUMAN",0.172273823665518
"ABCF3_HUMAN",-0.152479453246875
"ABCG1_HUMAN",0.490459792174729
"ABCG2_HUMAN",-0.21185047353495
"ABCG4_HUMAN",-0.0101289229539801
"ABCG5_HUMAN",-0.0713620275748915
"ABCG8_HUMAN",0.242123440100412
"ABHD1_HUMAN",-0.341010803099594
"ABHDA_HUMAN",-0.262820298029669
"ABHDB_HUMAN",-0.0929453841747104
"ABD12_HUMAN",0.190747524416293
"AB12B_HUMAN",-0.500321058017032
"ABHDD_HUMAN",0.167254681778213
"ABHEA_HUMAN",-0.142000261771813
"ABHEB_HUMAN",-0.0663992431432881
"ABH15_HUMAN",-0.316631505251045
"ABHGA_HUMAN",0.312328425176111
"ABHGB_HUMAN",-0.245376802676903
"AB17A_HUMAN",0.102253029553811
"AB17B_HUMAN",0.0832085453739978
"AB17C_HUMAN",-0.0102587035871518
"ABD18_HUMAN",0.0993852684432754
"ABHD2_HUMAN",-0.0324431826093509
"ABHD3_HUMAN",-0.197866941595765
"ABHD4_HUMAN",-0.0720570640404374
"ABHD5_HUMAN",-0.26955334149717
"ABHD6_HUMAN",-0.161857667641777
"ABHD8_HUMAN",-0.250784544076012
"ABI1_HUMAN",-0.0171041271746685
"ABI2_HUMAN",-0.119729973175422
"ABI3_HUMAN",0.392730427868195
"TARSH_HUMAN",-0.00872181465196272
"ABITM_HUMAN",0.0939216865830429
"ABL1_HUMAN",0.279301531606713
"ABL2_HUMAN",0.099515528144465
"ABLM2_HUMAN",0.45508609265688
"ABLM3_HUMAN",-0.211587021916037
"BGAT_HUMAN",-0.125579752352154
"ABR_HUMAN",0.241916224564991
"ABRA_HUMAN",-0.262087758332094
"ABRAL_HUMAN",0.155775449489922
"ABRX1_HUMAN",-0.00342520531116092
"ABRX2_HUMAN",0.0907712654487658
"ABT1_HUMAN",-0.119931144213521
"ABTB1_HUMAN",0.310906964590443
"ABTB2_HUMAN",-0.133910489348545
"THIK_HUMAN",0.502305776281591
"THIM_HUMAN",0.246353779060323
"ACACA_HUMAN",-0.198482443936541
"ACACB_HUMAN",0.0919722765656258
"ACD10_HUMAN",0.0181013757168559
"ACD11_HUMAN",0.232872462620078
"ACAD8_HUMAN",0.0636284492982087
"ACAD9_HUMAN",-0.300440367687257
"ACADL_HUMAN",-0.363478109970223
"ACADM_HUMAN",-0.1078746009589
"ACADS_HUMAN",0.0399846526009909
"ACDSB_HUMAN",-0.0977237358961514
"ACADV_HUMAN",0.640742724225288
"PGCA_HUMAN",0.324899947259952
"ACAP2_HUMAN",0.349975178049577
"ACAP3_HUMAN",-0.200475395659373
"THIL_HUMAN",0.0639509346748985
"THIC_HUMAN",-0.302315645958604
"GCP60_HUMAN",0.0224584327473446
"ACBD4_HUMAN",0.0767397260446944
"ACBD5_HUMAN",-0.0541922707875437
"ACBD6_HUMAN",-0.130974497049344
"ACBD7_HUMAN",-0.0445593499648167
"1A1L1_HUMAN",-0.146197659929797
"1A1L2_HUMAN",0.195334324485114
"R4GNJ5_HUMAN",-0.239234961698046
"ACE_HUMAN",0.0923117260920144
"ACE2_HUMAN",-0.529543595833272
"ACER1_HUMAN",0.208785550386104
"ACER2_HUMAN",-0.189454683033568
"ACER3_HUMAN",-0.250901354415572
"ACES_HUMAN",-0.249840047725268
"ACINU_HUMAN",0.35824118554601
"ACKR1_HUMAN",-0.0830562112486255
"V9GYB7_HUMAN",-0.0174846906004544
"ACKR3_HUMAN",0.257775801633873
"ACKR4_HUMAN",0.037116538890489
"ACLY_HUMAN",0.487958689917209
"ACMSD_HUMAN",0.0748459167552114
"ACOC_HUMAN",0.293367563668878
"ACON_HUMAN",0.377628220494367
"IRG1_HUMAN",-0.278467985884402
