"","Pearson_correlation"
"A1BG_HUMAN",0.377510722270333
"A1CF_HUMAN",0.114703504467662
"A2MG_HUMAN",-0.119558485129894
"A2ML1_HUMAN",0.32479403785049
"A3LT2_HUMAN",0.0190710975807418
"A4GAT_HUMAN",-0.00517880336015739
"A4GCT_HUMAN",-0.096271127719428
"AAAS_HUMAN",0.0864231196834429
"AACS_HUMAN",-0.108082272953599
"AAAD_HUMAN",0.190240902950726
"ADCL2_HUMAN",0.237843444762143
"ADCL3_HUMAN",0.0582022061810451
"ADCL4_HUMAN",0.265311679907031
"AADAT_HUMAN",-0.0324101347466351
"AAGAB_HUMAN",-0.141731646535111
"AAK1_HUMAN",0.201399813696904
"AAMDC_HUMAN",-0.00198025766830945
"AAMP_HUMAN",0.0681047132942182
"SNAT_HUMAN",-0.051951376530638
"AAR2_HUMAN",-0.0620306404031491
"AARD_HUMAN",0.138263932829228
"SYAC_HUMAN",0.109172405843454
"SYAM_HUMAN",0.104639399116939
"AASD1_HUMAN",0.162606546602862
"ACSF4_HUMAN",0.174854414665006
"ADPPT_HUMAN",0.169526543470319
"AASS_HUMAN",0.00316079286236107
"AATF_HUMAN",0.101209403042771
"LMTK1_HUMAN",0.0744421568097351
"GABT_HUMAN",-0.0323004056359547
"ABCA1_HUMAN",0.182889045555128
"ABCAA_HUMAN",0.0972262059798254
"ABCAC_HUMAN",0.211184198503942
"ABCAD_HUMAN",0.19955059665619
"ABCA2_HUMAN",-0.0198182458208558
"ABCA3_HUMAN",0.281681296697401
"ABCA4_HUMAN",0.309688118678973
"ABCA5_HUMAN",-0.00408943139881395
"ABCA6_HUMAN",0.333838820713718
"ABCA7_HUMAN",0.0613676471109434
"ABCA8_HUMAN",-0.0300368219389148
"ABCA9_HUMAN",0.385137600728034
"MDR1_HUMAN",0.214444003468184
"ABCBA_HUMAN",-0.114163354631785
"ABCBB_HUMAN",0.145675997434177
"MDR3_HUMAN",0.0477987288838227
"ABCB5_HUMAN",0.206297488724778
"ABCB6_HUMAN",0.140923075012126
"ABCB7_HUMAN",-0.0585848921678613
"MITOS_HUMAN",0.00805853990126239
"ABCB9_HUMAN",-0.121301190876844
"MRP1_HUMAN",-0.175039203226718
"MRP7_HUMAN",0.240033463741156
"MRP8_HUMAN",0.00284898307179868
"MRP9_HUMAN",0.22520355567419
"MRP2_HUMAN",-0.0186240934140966
"MRP3_HUMAN",0.0109637141897588
"MRP4_HUMAN",0.196724125099203
"MRP5_HUMAN",0.225879074741605
"MRP6_HUMAN",-0.143483667904651
"ABCC8_HUMAN",-0.0218469037424214
"ABCC9_HUMAN",0.23189450798766
"ABCD1_HUMAN",0.238998298967411
"ABCD2_HUMAN",0.172563375424214
"ABCD3_HUMAN",0.34140391326258
"ABCD4_HUMAN",0.0756112104806031
"ABCE1_HUMAN",0.227017238503688
"ABCF1_HUMAN",-0.0212631987381526
"ABCF2_HUMAN",0.0765506958353911
"ABCF3_HUMAN",-0.00134638270533002
"ABCG1_HUMAN",0.145835211765348
"ABCG2_HUMAN",0.203468812643503
"ABCG4_HUMAN",-0.0405889326944393
"ABCG5_HUMAN",0.328513173501569
"ABCG8_HUMAN",0.176862947619456
"ABHD1_HUMAN",0.0566268003497417
"ABHDA_HUMAN",0.320005354741991
"ABHDB_HUMAN",0.00297196514921566
"ABD12_HUMAN",0.207762607422882
"AB12B_HUMAN",0.134342151421741
"ABHDD_HUMAN",0.155671728925197
"ABHEA_HUMAN",-0.464862683458468
"ABHEB_HUMAN",0.0131780908601829
"ABH15_HUMAN",-0.199906448374253
"ABHGA_HUMAN",0.0659770606040026
"ABHGB_HUMAN",0.04002080736232
"AB17A_HUMAN",-0.0176641268789767
"AB17B_HUMAN",0.0862732395908578
"AB17C_HUMAN",-0.104277533309555
"ABD18_HUMAN",0.0935510916214207
"ABHD2_HUMAN",0.139327391389994
"ABHD3_HUMAN",0.0677856769748977
"ABHD4_HUMAN",-0.0102496183069812
"ABHD5_HUMAN",0.00688916853737795
"ABHD6_HUMAN",0.327865354866667
"ABHD8_HUMAN",-0.0159030303570045
"ABI1_HUMAN",-0.0315394905269638
"ABI2_HUMAN",0.11566518086557
"ABI3_HUMAN",0.0126551200442934
"TARSH_HUMAN",0.219474547923484
"ABITM_HUMAN",0.115404452885781
"ABL1_HUMAN",0.178799186075908
"ABL2_HUMAN",0.403485616668805
"ABLM2_HUMAN",-0.00781517638301765
"ABLM3_HUMAN",-0.111742856331208
"BGAT_HUMAN",0.0363009078418245
"ABR_HUMAN",0.184003583840382
"ABRA_HUMAN",0.20770052622971
"ABRAL_HUMAN",-0.338071322904028
"ABRX1_HUMAN",-0.10467939467139
"ABRX2_HUMAN",-0.25087145930848
"ABT1_HUMAN",0.114568766570638
"ABTB1_HUMAN",-0.0370504175336606
"ABTB2_HUMAN",0.288116725879345
"THIK_HUMAN",0.0641678440475384
"THIM_HUMAN",-0.162559115570681
"ACACA_HUMAN",0.106147716049337
"ACACB_HUMAN",0.193472840891587
"ACD10_HUMAN",0.114269334863882
"ACD11_HUMAN",0.371842757145613
"ACAD8_HUMAN",0.218146408288788
"ACAD9_HUMAN",-0.170788921569907
"ACADL_HUMAN",-0.0494861787643329
"ACADM_HUMAN",0.211932591168162
"ACADS_HUMAN",0.180028065969023
"ACDSB_HUMAN",-0.393119791807281
"ACADV_HUMAN",-0.181889444654829
"PGCA_HUMAN",0.0951173684808434
"ACAP2_HUMAN",0.0590159581029614
"ACAP3_HUMAN",0.168325567132247
"THIL_HUMAN",-0.0969313590610937
"THIC_HUMAN",-0.0587144641657822
"GCP60_HUMAN",0.142664253047781
"ACBD4_HUMAN",-0.157741093442817
"ACBD5_HUMAN",0.137764508886078
"ACBD6_HUMAN",0.209490544549242
"ACBD7_HUMAN",0.0428463616887196
"1A1L1_HUMAN",-0.00526979695842744
"1A1L2_HUMAN",0.140241119248755
"R4GNJ5_HUMAN",0.10277451309061
"ACE_HUMAN",0.099263566404103
"ACE2_HUMAN",0.155694238495837
"ACER1_HUMAN",0.209156216340947
"ACER2_HUMAN",0.109243911932279
"ACER3_HUMAN",0.124863338170973
"ACES_HUMAN",0.0825175920598315
"ACINU_HUMAN",-0.198052932982929
"ACKR1_HUMAN",0.0417445478364495
"V9GYB7_HUMAN",-0.038541689663721
"ACKR3_HUMAN",0.273945820418458
"ACKR4_HUMAN",0.17385975117365
"ACLY_HUMAN",-0.10265254684565
"ACMSD_HUMAN",-0.0348987658911122
"ACOC_HUMAN",0.0707568569897445
"ACON_HUMAN",-0.206570710727734
"IRG1_HUMAN",0.14753967116207
"ACOT1_HUMAN",-0.0184669890277137
"ACO11_HUMAN",-0.0114073716167231
"ACO12_HUMAN",-0.0394435367038611
"ACO13_HUMAN",-0.230710336591325
"ACOT2_HUMAN",0.0847247917543244
"ACOT4_HUMAN",0.22134467814309
"ACOT6_HUMAN",0.0294753269822164
"BACH_HUMAN",0.372582398615043
"ACOT8_HUMAN",-0.15383040132745
"ACOT9_HUMAN",0.139032371288129
"ACOX1_HUMAN",0.26206451390636
"ACOX2_HUMAN",0.0676880669732363
"ACOX3_HUMAN",0.0383950423567097
"ACOXL_HUMAN",0.189850446690501
"PPAC_HUMAN",0.11259375216021
"PPAL_HUMAN",-0.208460869117305
"PPAT_HUMAN",0.0439431692497397
"PPA5_HUMAN",-0.0299538207665256
"PPA6_HUMAN",-0.303204372639687
"ACP7_HUMAN",0.0310671057911106
"ACRO_HUMAN",0.02038652195561
"ACRBP_HUMAN",0.199759298433607
"ASPX_HUMAN",-0.0877370354483601
"ACBG2_HUMAN",0.205898045082996
"ACSF2_HUMAN",-0.257013841352708
"ACSF3_HUMAN",0.216138589877974
"ACSL1_HUMAN",-0.0275651877112893
"ACSL3_HUMAN",0.0803437009620395
"ACSL4_HUMAN",-0.0404678629640598
"ACSL5_HUMAN",0.21317608959382
"ACSL6_HUMAN",-0.140158782045847
"ACSM1_HUMAN",0.101229443098589
"ACS2A_HUMAN",-0.042934342204912
"ACSM3_HUMAN",0.0470221489589695
"ACSM4_HUMAN",0.210854512715285
"ACSM5_HUMAN",0.0668057963269991
"ACSM6_HUMAN",0.113760550300472
"ACS2L_HUMAN",-0.206674938422992
"ACSA_HUMAN",-0.229896215503332
"ACSS3_HUMAN",0.123078087926771
"ACTS_HUMAN",-0.30918863418754
"ACTA_HUMAN",1
"ACTC_HUMAN",0.192049823362497
"ACTH_HUMAN",0.67662487821719
"ACL10_HUMAN",0.0789137007911126
"ACL6A_HUMAN",0.144267866573339
"ACL6B_HUMAN",-0.100439275019619
"ACL7A_HUMAN",-0.143183263677862
"ACL7B_HUMAN",-0.175039203226718
"ACTL8_HUMAN",-0.00403091237708458
"ACTL9_HUMAN",0.0598563225277552
"ACTN1_HUMAN",0.239807642485431
"ACTN2_HUMAN",0.19739250053463
"ACTN3_HUMAN",0.229540873660552
"ACTN4_HUMAN",-0.379444676007305
"ARP10_HUMAN",-0.131071678711991
"ACTZ_HUMAN",0.0279768077397484
"ACTY_HUMAN",0.174023705789038
"ARP2_HUMAN",0.0906861639288178
"ARP3_HUMAN",0.141530079771786
"ARP3B_HUMAN",0.0436026451005195
"ARP5_HUMAN",0.0981680868771
"ARP6_HUMAN",0.219509203572803
"ARP8_HUMAN",0.306832018093202
"ACTT1_HUMAN",-0.139527737862178
"ACTT2_HUMAN",-0.204283858666775
"ACTT3_HUMAN",-0.0274946193604848
"ACVR1_HUMAN",0.277687610170613
"ACV1B_HUMAN",-0.0755497438788989
"ACV1C_HUMAN",0.253110357052734
"AVR2A_HUMAN",-0.0726895183530411
"AVR2B_HUMAN",0.143902502946425
"ACVL1_HUMAN",-0.104353922867911
"ACY1_HUMAN",-0.0107207059618387
"ACY3_HUMAN",-0.152938842438283
"ACYP1_HUMAN",-0.0610648052580295
"ACYP2_HUMAN",0.150662978060816
"ADA_HUMAN",0.208312088577144
"ADA2_HUMAN",0.297839368941215
"ADAD1_HUMAN",-0.160042015183386
"ADAD2_HUMAN",-0.000709006089296331
"ADAL_HUMAN",0.248362203412292
"ADA10_HUMAN",0.00185524996301252
"ADA11_HUMAN",0.279412785415082
"ADA12_HUMAN",0.0914036481848004
"ADA15_HUMAN",0.119594262997497
"ADA17_HUMAN",0.255476427309744
"ADA18_HUMAN",0.0747805902574653
"ADA19_HUMAN",0.214560631140468
"ADAM2_HUMAN",-0.175039203226718
"ADA21_HUMAN",-0.0347913206937441
"ADA22_HUMAN",0.204626982786429
"ADA23_HUMAN",0.0746864318805283
"A0A384NKT9_HUMAN",-0.0191203771188938
"ADA29_HUMAN",0.179953443545923
"ADA30_HUMAN",0.178726381886308
"ADA32_HUMAN",0.257506810560653
"ADA33_HUMAN",0.234058687784145
"ADAM7_HUMAN",0.0999109133498206
"ADAM8_HUMAN",0.291781239623654
"ADAM9_HUMAN",-0.0773503309666976
"ADEC1_HUMAN",0.0560764880335
"ATS1_HUMAN",-0.0753130979972946
"ATS10_HUMAN",0.0301966718056368
"ATS12_HUMAN",-0.148961639666287
"ATS13_HUMAN",-0.0571964858311581
"ATS14_HUMAN",0.258284566501066
"ATS15_HUMAN",-0.175039203226718
"ATS16_HUMAN",0.237252423654389
"ATS18_HUMAN",0.0234317216260968
"ATS19_HUMAN",0.164171793052124
"ATS2_HUMAN",0.191551249192002
"ATS20_HUMAN",-0.0770041967835853
"ATS3_HUMAN",-0.0506073484335983
"ATS4_HUMAN",0.261724961818345
"ATS5_HUMAN",0.357572553891984
"ATS6_HUMAN",-0.132404477417739
"ATS7_HUMAN",0.00729782520886752
"ATS8_HUMAN",0.231693753705186
"ATS9_HUMAN",-0.0605085213253715
"ATL1_HUMAN",0.152346406654061
"ATL2_HUMAN",0.400641015120961
"ATL3_HUMAN",0.216381479478274
"ATL4_HUMAN",0.26839180908653
"ATL5_HUMAN",0.101190679057504
"ADAP1_HUMAN",0.177051764665253
"ADAP2_HUMAN",0.0769587801142429
"DSRAD_HUMAN",-0.0469009533239739
"RED1_HUMAN",0.0147295034752301
"RED2_HUMAN",0.289975532170088
"ADAT1_HUMAN",-0.277872813322999
"ADAT2_HUMAN",0.0843921159288786
"ADAT3_HUMAN",-0.0368545994495812
"ADCK1_HUMAN",0.0572076580834034
"ADCK2_HUMAN",0.101977570102456
"ADCK5_HUMAN",0.0566616439551678
"ADCY1_HUMAN",0.12760654297977
"ADCYA_HUMAN",0.139956644432361
"ADCY2_HUMAN",0.125421091111222
"ADCY3_HUMAN",0.0418182654280903
"ADCY4_HUMAN",0.19470459080525
"ADCY5_HUMAN",0.321688776440166
"ADCY6_HUMAN",0.10816864312657
"ADCY7_HUMAN",0.0992602414382258
"ADCY8_HUMAN",0.0129040173312796
"ADCY9_HUMAN",0.0478267234389617
"PACA_HUMAN",0.126034023473923
"PACR_HUMAN",0.323117706496648
"ADDA_HUMAN",0.113142494410963
"ADDG_HUMAN",-0.19823772887352
"ADGB_HUMAN",0.045747270212356
"AGRA1_HUMAN",0.113794123806543
"AGRA2_HUMAN",0.297705816757409
"AGRA3_HUMAN",0.163479274932305
"AGRB1_HUMAN",0.134786255933868
"AGRB2_HUMAN",-0.0535419816387533
"AGRB3_HUMAN",0.333223983784675
"AGRD1_HUMAN",0.270332614623628
"AGRD2_HUMAN",-0.221466912098729
"AGRE1_HUMAN",0.186563172037098
"AGRE2_HUMAN",0.283269350289283
"AGRE5_HUMAN",0.0948743256675514
"AGRF1_HUMAN",-0.0630636052533328
"AGRF2_HUMAN",0.011888710856328
"AGRF3_HUMAN",0.144539346410287
"AGRF4_HUMAN",-0.131673726893548
"AGRF5_HUMAN",-0.137136368903588
