"","Pearson_correlation"
"A1BG_HUMAN",0.355800101379468
"A1CF_HUMAN",-0.432103441271883
"A2MG_HUMAN",0.177059763577928
"A2ML1_HUMAN",0.0157842292613987
"A3LT2_HUMAN",0.127597246611581
"A4GAT_HUMAN",-0.239528645402637
"A4GCT_HUMAN",-0.232269488983298
"AAAS_HUMAN",-0.00780980438221721
"AACS_HUMAN",0.0501495481495491
"AAAD_HUMAN",-0.0492477688387685
"ADCL2_HUMAN",-0.447654961640513
"ADCL3_HUMAN",-0.115052146515724
"ADCL4_HUMAN",-0.386008074573309
"AADAT_HUMAN",-0.244742260205525
"AAGAB_HUMAN",-0.459343115821445
"AAK1_HUMAN",0.401923161563494
"AAMDC_HUMAN",-0.0423724748086452
"AAMP_HUMAN",-0.292968039102353
"SNAT_HUMAN",0.154772111407955
"AAR2_HUMAN",0.0832583902367185
"AARD_HUMAN",0.107254166386573
"SYAC_HUMAN",0.148815963206432
"SYAM_HUMAN",0.0435418353613333
"AASD1_HUMAN",-0.243008375033406
"ACSF4_HUMAN",-0.0709215336260802
"ADPPT_HUMAN",-0.0624433136265527
"AASS_HUMAN",-0.231868259023562
"AATF_HUMAN",-0.0427475189892903
"LMTK1_HUMAN",0.1365684548193
"GABT_HUMAN",-0.155180013323271
"ABCA1_HUMAN",-0.00959074399363363
"ABCAA_HUMAN",-0.306957863530876
"ABCAC_HUMAN",-0.0914487624071908
"ABCAD_HUMAN",-0.18739881016938
"ABCA2_HUMAN",0.15294416274727
"ABCA3_HUMAN",0.373831312954919
"ABCA4_HUMAN",-0.166791863839097
"ABCA5_HUMAN",-0.0299970370800044
"ABCA6_HUMAN",-0.365782224738447
"ABCA7_HUMAN",-0.267921454274872
"ABCA8_HUMAN",0.120691275239299
"ABCA9_HUMAN",-0.0253669317820797
"MDR1_HUMAN",0.288059808449697
"ABCBA_HUMAN",-0.0705011072928115
"ABCBB_HUMAN",-0.0548413463510537
"MDR3_HUMAN",0.133165535270469
"ABCB5_HUMAN",-0.12228236251426
"ABCB6_HUMAN",-0.183935301977708
"ABCB7_HUMAN",0.0241563838389055
"MITOS_HUMAN",-0.190460011567071
"ABCB9_HUMAN",0.102792293297045
"MRP1_HUMAN",-0.278214292263958
"MRP7_HUMAN",0.0207661240359718
"MRP8_HUMAN",0.0314826731897798
"MRP9_HUMAN",-0.171091325268499
"MRP2_HUMAN",0.197618608608057
"MRP3_HUMAN",0.287242417689216
"MRP4_HUMAN",0.00899205673436335
"MRP5_HUMAN",-0.20300410360111
"MRP6_HUMAN",-0.301704489383452
"ABCC8_HUMAN",-0.429356435326396
"ABCC9_HUMAN",-0.143782763663886
"ABCD1_HUMAN",-0.0565251315897016
"ABCD2_HUMAN",-0.187087100088856
"ABCD3_HUMAN",-0.00999918388256964
"ABCD4_HUMAN",-0.061111944817326
"ABCE1_HUMAN",-0.00835236204068086
"ABCF1_HUMAN",0.25002442202935
"ABCF2_HUMAN",0.0970597457851622
"ABCF3_HUMAN",-0.362187427610962
"ABCG1_HUMAN",-0.00551718029823378
"ABCG2_HUMAN",-0.422551312600932
"ABCG4_HUMAN",0.168112812462887
"ABCG5_HUMAN",-0.0567181110456763
"ABCG8_HUMAN",0.280783868137656
"ABHD1_HUMAN",0.0929279385493817
"ABHDA_HUMAN",0.0563806246441684
"ABHDB_HUMAN",-0.388610512783065
"ABD12_HUMAN",0.355732834157171
"AB12B_HUMAN",-0.136656476848325
"ABHDD_HUMAN",0.036675105081549
"ABHEA_HUMAN",-0.181827065899436
"ABHEB_HUMAN",0.0933023851526461
"ABH15_HUMAN",0.0355087952073081
"ABHGA_HUMAN",-0.454221760589677
"ABHGB_HUMAN",-0.314353907962236
"AB17A_HUMAN",0.098835840958594
"AB17B_HUMAN",0.0696717994005525
"AB17C_HUMAN",0.232219960580821
"ABD18_HUMAN",-0.125667603153881
"ABHD2_HUMAN",-0.212134799315573
"ABHD3_HUMAN",-0.344907554474133
"ABHD4_HUMAN",-0.0812178210205733
"ABHD5_HUMAN",-0.00189518460562979
"ABHD6_HUMAN",0.23235053910996
"ABHD8_HUMAN",0.185127275990329
"ABI1_HUMAN",-0.177151564275436
"ABI2_HUMAN",0.0852324654113019
"ABI3_HUMAN",0.0590088888425761
"TARSH_HUMAN",-0.138089023678938
"ABITM_HUMAN",0.0198442443689561
"ABL1_HUMAN",0.265637245801559
"ABL2_HUMAN",-0.26977146786992
"ABLM2_HUMAN",0.369855015667451
"ABLM3_HUMAN",-0.259514884075292
"BGAT_HUMAN",-0.00263011104077312
"ABR_HUMAN",0.0610832301854163
"ABRA_HUMAN",-0.228264785288261
"ABRAL_HUMAN",0.109358771919827
"ABRX1_HUMAN",0.0560833571717753
"ABRX2_HUMAN",0.0633952628636938
"ABT1_HUMAN",-0.16485505534226
"ABTB1_HUMAN",0.305165492851955
"ABTB2_HUMAN",0.139041062555882
"THIK_HUMAN",-0.347075494124393
"THIM_HUMAN",0.0219691730820752
"ACACA_HUMAN",0.397746924415826
"ACACB_HUMAN",-0.208510745827544
"ACD10_HUMAN",0.257114993123037
"ACD11_HUMAN",-0.0568372453723182
"ACAD8_HUMAN",-0.258344108530762
"ACAD9_HUMAN",-0.321851280946266
"ACADL_HUMAN",-0.442087373824756
"ACADM_HUMAN",0.191668434794747
"ACADS_HUMAN",-0.118035625051106
"ACDSB_HUMAN",-0.0649713250264975
"ACADV_HUMAN",0.397400661417055
"PGCA_HUMAN",-0.127294968620332
"ACAP2_HUMAN",-0.115897989431094
"ACAP3_HUMAN",-0.123231046784999
"THIL_HUMAN",-0.00888108319105946
"THIC_HUMAN",-0.0480317617881109
"GCP60_HUMAN",0.12627925319807
"ACBD4_HUMAN",-0.00802386785482903
"ACBD5_HUMAN",0.161918763465187
"ACBD6_HUMAN",-0.219573172634204
"ACBD7_HUMAN",-0.13132161584922
"1A1L1_HUMAN",-0.325298040644303
"1A1L2_HUMAN",-0.461440014918784
"R4GNJ5_HUMAN",-0.311938714013043
"ACE_HUMAN",-0.27594271199829
"ACE2_HUMAN",-0.401798997972708
"ACER1_HUMAN",-0.282249865005481
"ACER2_HUMAN",0.333751549643405
"ACER3_HUMAN",-0.0692643266656583
"ACES_HUMAN",0.0929974056325218
"ACINU_HUMAN",0.399547387443472
"ACKR1_HUMAN",-0.20690227587609
"V9GYB7_HUMAN",-0.000715332612307879
"ACKR3_HUMAN",-0.0555220274090842
"ACKR4_HUMAN",0.200233399341135
"ACLY_HUMAN",-0.208033652665646
"ACMSD_HUMAN",-0.0715636668908892
"ACOC_HUMAN",0.31697440787076
"ACON_HUMAN",-0.0142066363635353
"IRG1_HUMAN",-0.253288945816146
"ACOT1_HUMAN",0.171554349710597
"ACO11_HUMAN",-0.615206695867731
"ACO12_HUMAN",-0.0716174698929327
"ACO13_HUMAN",0.227038471110776
"ACOT2_HUMAN",-0.129867103276966
"ACOT4_HUMAN",0.217604729326341
"ACOT6_HUMAN",0.0349876232038195
"BACH_HUMAN",0.0254410762847627
"ACOT8_HUMAN",-0.390007058458839
"ACOT9_HUMAN",-0.168167746412332
"ACOX1_HUMAN",-0.229613688294912
"ACOX2_HUMAN",0.141535841002514
"ACOX3_HUMAN",0.209470643843959
"ACOXL_HUMAN",-0.195071096921413
"PPAC_HUMAN",0.0650940615829276
"PPAL_HUMAN",0.142366542566832
"PPAT_HUMAN",-0.147039155590816
"PPA5_HUMAN",0.0478295327637737
"PPA6_HUMAN",0.0267074306254822
"ACP7_HUMAN",0.00917427328416119
"ACRO_HUMAN",0.0395302266275938
"ACRBP_HUMAN",-0.10706601269407
"ASPX_HUMAN",0.141923912206083
"ACBG2_HUMAN",0.165944251748632
"ACSF2_HUMAN",0.126213834450184
"ACSF3_HUMAN",0.063462703858456
"ACSL1_HUMAN",0.433524007860946
"ACSL3_HUMAN",-0.100647234239388
"ACSL4_HUMAN",0.416896940350153
"ACSL5_HUMAN",-0.318185877753025
"ACSL6_HUMAN",-0.388228645356634
"ACSM1_HUMAN",0.165633089914567
"ACS2A_HUMAN",-0.0190624155263008
"ACSM3_HUMAN",0.0347411973605088
"ACSM4_HUMAN",-0.319327372332688
"ACSM5_HUMAN",-0.0945296721584928
"ACSM6_HUMAN",-0.322430763748485
"ACS2L_HUMAN",-0.00163624088245169
"ACSA_HUMAN",0.130771285726167
"ACSS3_HUMAN",0.131419286245008
"ACTS_HUMAN",0.0200750947319811
"ACTA_HUMAN",0.136186823346365
"ACTC_HUMAN",-0.0925803206791289
"ACTH_HUMAN",-0.0629286880938523
"ACL10_HUMAN",0.235364109778453
"ACL6A_HUMAN",0.214180451300274
"ACL6B_HUMAN",0.107582359079397
"ACL7A_HUMAN",-0.186455942247992
"ACL7B_HUMAN",-0.278214292263958
"ACTL8_HUMAN",-0.0376994410632768
"ACTL9_HUMAN",-0.193317691812531
"ACTN1_HUMAN",0.234135656514932
"ACTN2_HUMAN",-0.0706105120071733
"ACTN3_HUMAN",-0.249081050366349
"ACTN4_HUMAN",0.403541894393631
"ARP10_HUMAN",-0.0381597335319434
"ACTZ_HUMAN",-0.00677426075398299
"ACTY_HUMAN",-0.123589214431342
"ARP2_HUMAN",0.228463976217296
"ARP3_HUMAN",0.518135785416002
"ARP3B_HUMAN",-0.392265346734582
"ARP5_HUMAN",-0.339892643235185
"ARP6_HUMAN",-0.233120118634566
"ARP8_HUMAN",-0.0966652330628209
"ACTT1_HUMAN",-0.263328694501397
"ACTT2_HUMAN",-0.185978954631375
"ACTT3_HUMAN",-0.122814866559266
"ACVR1_HUMAN",-0.180362439207184
"ACV1B_HUMAN",-0.0686645565531937
"ACV1C_HUMAN",0.210969127558699
"AVR2A_HUMAN",0.126025630774144
"AVR2B_HUMAN",0.257111008628425
"ACVL1_HUMAN",0.124430606053735
"ACY1_HUMAN",-0.0867384410638328
"ACY3_HUMAN",-0.100869270182952
"ACYP1_HUMAN",0.341323788317821
"ACYP2_HUMAN",-0.24525417847526
