"","Pearson_correlation"
"A1BG_HUMAN",0.512478197805455
"A1CF_HUMAN",-0.180343711279835
"A2MG_HUMAN",-0.142964809507221
"A2ML1_HUMAN",-0.147751510281452
"A3LT2_HUMAN",-0.0780748413318639
"A4GAT_HUMAN",0.177489477519509
"A4GCT_HUMAN",-0.419564600286388
"AAAS_HUMAN",-0.25607693266012
"AACS_HUMAN",-0.146827861407561
"AAAD_HUMAN",0.176106537882621
"ADCL2_HUMAN",-0.118845087081427
"ADCL3_HUMAN",-0.044323868465776
"ADCL4_HUMAN",-0.118608875852351
"AADAT_HUMAN",-0.417895129259252
"AAGAB_HUMAN",-0.155074981007314
"AAK1_HUMAN",0.208153377982691
"AAMDC_HUMAN",-0.441746085817403
"AAMP_HUMAN",-0.157514522572843
"SNAT_HUMAN",-0.0636341711218943
"AAR2_HUMAN",0.139919886749893
"AARD_HUMAN",0.236032976994863
"SYAC_HUMAN",0.0838519423623294
"SYAM_HUMAN",-0.365514036861141
"AASD1_HUMAN",0.104608847035452
"ACSF4_HUMAN",0.107219369196313
"ADPPT_HUMAN",0.0258507601205567
"AASS_HUMAN",-0.399130802408669
"AATF_HUMAN",0.326669224139031
"LMTK1_HUMAN",0.249010023653894
"GABT_HUMAN",0.10566174392293
"ABCA1_HUMAN",0.18556646625472
"ABCAA_HUMAN",-0.516032046333329
"ABCAC_HUMAN",0.124907476493661
"ABCAD_HUMAN",-0.298967274278571
"ABCA2_HUMAN",-0.0556138017717799
"ABCA3_HUMAN",0.326821325925499
"ABCA4_HUMAN",-0.0989814961662087
"ABCA5_HUMAN",-0.00844493635287457
"ABCA6_HUMAN",-0.0605912718996083
"ABCA7_HUMAN",-0.149138757848372
"ABCA8_HUMAN",0.111676713463988
"ABCA9_HUMAN",-0.150616941987964
"MDR1_HUMAN",0.0949720083172675
"ABCBA_HUMAN",0.0847282732379432
"ABCBB_HUMAN",-0.00843569687407929
"MDR3_HUMAN",-0.110079497293968
"ABCB5_HUMAN",-0.15933012899219
"ABCB6_HUMAN",-0.272064123497439
"ABCB7_HUMAN",0.121209613346968
"MITOS_HUMAN",0.24987138422787
"ABCB9_HUMAN",-0.422695188101254
"MRP1_HUMAN",-0.0519629087122112
"MRP7_HUMAN",0.284881486081201
"MRP8_HUMAN",-0.299043294989362
"MRP9_HUMAN",-0.509390477426438
"MRP2_HUMAN",0.130621613086911
"MRP3_HUMAN",-0.0637809633483283
"MRP4_HUMAN",0.028461216893892
"MRP5_HUMAN",-0.0515686219634786
"MRP6_HUMAN",-0.0883407590407933
"ABCC8_HUMAN",-0.468762036851323
"ABCC9_HUMAN",-0.360803058160328
"ABCD1_HUMAN",-0.113487846883652
"ABCD2_HUMAN",-0.401534524526215
"ABCD3_HUMAN",-0.270863531071082
"ABCD4_HUMAN",-0.319303187403699
"ABCE1_HUMAN",0.14261221994714
"ABCF1_HUMAN",0.251322945875111
"ABCF2_HUMAN",-0.188714510714182
"ABCF3_HUMAN",-0.0152562491902298
"ABCG1_HUMAN",-0.169419193416794
"ABCG2_HUMAN",-0.357379335178821
"ABCG4_HUMAN",-0.0328558688055505
"ABCG5_HUMAN",0.221244458522255
"ABCG8_HUMAN",0.157366285738473
"ABHD1_HUMAN",-0.122295709362767
"ABHDA_HUMAN",-0.123003979468482
"ABHDB_HUMAN",-0.332393888570588
"ABD12_HUMAN",0.283312300969866
