"","Pearson_correlation"
"A1BG_HUMAN",0.169116398304569
"A1CF_HUMAN",-0.176827157235172
"A2MG_HUMAN",-0.0363953482131081
"A2ML1_HUMAN",-0.48716699264055
"A3LT2_HUMAN",-0.105943884319125
"A4GAT_HUMAN",-0.166737040700223
"A4GCT_HUMAN",-0.41530949296222
"AAAS_HUMAN",-0.336136351113875
"AACS_HUMAN",0.140497153406048
"AAAD_HUMAN",-0.16278288242811
"ADCL2_HUMAN",-0.526617194457534
"ADCL3_HUMAN",-0.43130225105012
"ADCL4_HUMAN",-0.373527306783376
"AADAT_HUMAN",0.293414186688173
"AAGAB_HUMAN",0.330766197774221
"AAK1_HUMAN",-0.0271815416738712
"AAMDC_HUMAN",-0.222270091493756
"AAMP_HUMAN",0.549884269352815
"SNAT_HUMAN",0.0866974085678702
"AAR2_HUMAN",-0.15767939566012
"AARD_HUMAN",-0.225404023298782
"SYAC_HUMAN",0.651834350250748
"SYAM_HUMAN",-0.433151370766373
"AASD1_HUMAN",0.254411164574951
"ACSF4_HUMAN",-0.144029133557349
"ADPPT_HUMAN",0.21818642028819
"AASS_HUMAN",0.0967308735829725
"AATF_HUMAN",0.211222028110441
"LMTK1_HUMAN",-0.242207362862468
"GABT_HUMAN",0.10898477243939
"ABCA1_HUMAN",-0.315052296063431
"ABCAA_HUMAN",-0.0426636754296316
"ABCAC_HUMAN",-0.151509059967396
"ABCAD_HUMAN",-0.142688284760726
"ABCA2_HUMAN",-0.468691763276103
"ABCA3_HUMAN",-0.206966498782021
"ABCA4_HUMAN",-0.418367506374297
"ABCA5_HUMAN",0.0828789183736692
"ABCA6_HUMAN",-0.323184546245445
"ABCA7_HUMAN",-0.114132732273613
"ABCA8_HUMAN",-0.20452537935843
"ABCA9_HUMAN",-0.247319037259937
"MDR1_HUMAN",0.122945327990764
"ABCBA_HUMAN",-0.0764634690218617
"ABCBB_HUMAN",-0.263889658387628
"MDR3_HUMAN",-0.167761457398677
"ABCB5_HUMAN",0.0462936385826287
"ABCB6_HUMAN",-0.154376403408797
"ABCB7_HUMAN",0.0431449008531424
"MITOS_HUMAN",-0.257623986882667
"ABCB9_HUMAN",-0.481317057559731
"MRP1_HUMAN",-0.349539539592667
"MRP7_HUMAN",-0.189645140311704
"MRP8_HUMAN",0.125756760459321
"MRP9_HUMAN",0.0849309143959288
"MRP2_HUMAN",-0.438725445249787
"MRP3_HUMAN",-0.404936622445114
"MRP4_HUMAN",0.0180492596792165
"MRP5_HUMAN",0.279081156038717
"MRP6_HUMAN",-0.0155465766225685
"ABCC8_HUMAN",-0.66937350241449
