"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00925053927758738,0.00182874518463624,0.00233420992608014,0.00365152173016576,0.00786176837479691
"A1CF_HUMAN",0.00623618741094158,6.55211415459161e-05,0.000870181978622538,0.00979529862331286,0.000491099384191794
"A2MG_HUMAN",0.0194203488721607,0.00650702505834727,0.0043699829121524,2.23763174738019e-05,0.000192732986863439
"A2ML1_HUMAN",0.00543208952434872,0.00236962931387063,0.0248524656286928,0.000111119605956968,0.00173082875357672
"A3LT2_HUMAN",0.00213320966276258,0.000122653497747864,0.00141122301630415,0.00452363829865189,5.56929030031809e-05
"A4GAT_HUMAN",0.00166024351578712,0.00267073862997199,0.0015006773766724,0.0118524554191499,0.0269732931816004
"A4GCT_HUMAN",0.00450594389709746,0.000979105393648416,0.00972258521160213,0.00357703809015745,0.000144286796999071
"AAAS_HUMAN",0.0027731951576956,0.00200192463254177,0.0134254025787563,0.00871005887275177,0.000874001761213071
"AACS_HUMAN",3.46667769456651e-06,0.00104650445784404,0.00350378185336775,0.00043009384414738,0.0351879401517008
"AAAD_HUMAN",0.00276498155462438,0.00294646723104276,0.000656503422994343,0.00167148435930297,0.000899168846592279
"ADCL2_HUMAN",0.000204117846035326,0.00519745608986161,0.0258609658809223,0.000822993396111641,0.00870853071936376
"ADCL3_HUMAN",0.00251125464792305,0.0184481964680505,0.00137859967821406,0.0130315955606705,0.013078977852071
"ADCL4_HUMAN",0.00174595890663658,0.00116551873443565,0.00809253736392561,0.00422095170301617,0.0108768505657681
"AADAT_HUMAN",0.00413097317260954,0.000810757537584182,0.00344645076558023,0.0194577894404542,0.000354762625779638
"AAGAB_HUMAN",3.1870391203839e-05,0.00600156478919115,0.000139820974817777,0.0092126693480589,0.0296076164099207
"AAK1_HUMAN",0.000601355834201524,7.1305011204701e-05,0.00127967549106544,0.0283073514119296,0.00968708236948149
"AAMDC_HUMAN",0.0115612027334886,0.000289383200797566,0.000296314364546568,0.00514836679413611,0.00490938126312078
"AAMP_HUMAN",0.0145390769747127,0.000822954805009458,7.93886006061881e-05,0.0155935930291924,0.000192350786777843
"SNAT_HUMAN",0.00420831988115182,0.00348180285696545,0.00590555705621936,0.00892298030004584,0.00169404664590238
"AAR2_HUMAN",0.000920960606681739,0.0155383530547109,0.000501110924548491,0.00695639195946603,0.00913197175733519
"AARD_HUMAN",0.00129496419940522,0.0153120199904795,0.000500214809440791,0.0125511073997394,0.00232068287717113
"SYAC_HUMAN",0.000106450720543657,0.0171017125143433,0.0105603284118323,0.00125754018353504,0.000101557306797878
"SYAM_HUMAN",0.012093587278873,0.00828607150854282,0.00399444780745277,0.00919052107828321,2.21762674377116e-05
"AASD1_HUMAN",0.000438550134173027,1.45875105651175e-05,0.0148970245672058,0.00062072515765111,0.000458961719228606
"ACSF4_HUMAN",5.99121048820645e-09,1.50380207069796e-05,0.00104609799845262,0.00348207019540441,0.00325765959327817
"ADPPT_HUMAN",0.00743630689131785,0.00269480822477852,0.0151730370497258,0.00196259124315527,0.00205919413256338
"AASS_HUMAN",0.00992368999171375,0.0119803739159531,0.0102393068863872,0.000164474707386711,0.000948535566816924
"AATF_HUMAN",0.00856094747258794,0.00571553695354866,0.00413543666018648,0.00103382655375056,0.00866300837266182
"LMTK1_HUMAN",0.00144073830951479,0.0001478284914461,0.000387362347984737,0.0214926235414382,0.00369880832746519
"GABT_HUMAN",0.000145446192883808,0.00123427528307666,0.00113817129573906,0.0191645451924718,0.0100854471429333
"ABCA1_HUMAN",0.000427883694703783,0.033125967210263,0.00516234475947407,7.41728704965471e-05,0.000429552314668105
"ABCAA_HUMAN",0.00993655187815404,0.0222006220944998,0.0014470018609988,0.000710589236195039,0.0100038846973448
"ABCAC_HUMAN",0.00469243119137621,0.00944415741888841,0.00310826695268227,0.00048715712408183,0.0152912994862287
"ABCAD_HUMAN",0.00781966998146789,0.00138918043598622,0.00187404975574033,0.0202966605274003,0.00434087136839424
"ABCA2_HUMAN",0.00041349652386417,0.010470232312457,0.000125396441045575,0.000759614408527461,0.0113575098939863
"ABCA3_HUMAN",0.00295113105336496,0.00505994889521639,0.0353528713121703,0.000537305876838864,0.000882610390996737
"ABCA4_HUMAN",0.0019582527577943,0.0174429889239606,0.0067491213352827,0.00458691800170115,0.00244317368178931
"ABCA5_HUMAN",0.000399496449147847,0.00546970608835646,0.0215501119359182,0.00295707775739981,0.00281284234584149
"ABCA6_HUMAN",1.62688673061135e-05,0.0118961002845647,0.0031000877562816,0.0136949922048141,0.000743613270400544
