"","Pearson_correlation"
"A1BG_HUMAN",-0.00892510141366112
"A1CF_HUMAN",0.370708829484017
"A2MG_HUMAN",0.168314294904659
"A2ML1_HUMAN",-0.00331580394644812
"A3LT2_HUMAN",-0.264927962236124
"A4GAT_HUMAN",-0.0673801793748792
"A4GCT_HUMAN",-0.223225671003272
"AAAS_HUMAN",0.215221453624707
"AACS_HUMAN",0.0653243429965947
"AAAD_HUMAN",0.464361443675047
"ADCL2_HUMAN",0.213244295525785
"ADCL3_HUMAN",-0.0269196332228704
"ADCL4_HUMAN",0.267046528958579
"AADAT_HUMAN",-0.0567304553001252
"AAGAB_HUMAN",0.242765675079303
"AAK1_HUMAN",0.144669092892392
"AAMDC_HUMAN",-0.264778553604424
"AAMP_HUMAN",-0.000171027121914554
"SNAT_HUMAN",-0.0687563592212998
"AAR2_HUMAN",-0.11058298524705
"AARD_HUMAN",0.0208430871572403
"SYAC_HUMAN",-0.0207330599362518
"SYAM_HUMAN",-0.25816224158398
"AASD1_HUMAN",0.257302772194991
"ACSF4_HUMAN",0.0653686808664931
"ADPPT_HUMAN",0.277137226815333
"AASS_HUMAN",0.294307179332146
"AATF_HUMAN",0.0872580606808918
"LMTK1_HUMAN",0.344206915287914
"GABT_HUMAN",0.183624686284006
"ABCA1_HUMAN",0.0123258749671773
"ABCAA_HUMAN",0.0468915360713268
"ABCAC_HUMAN",0.146219597616582
"ABCAD_HUMAN",0.0290877000018822
"ABCA2_HUMAN",0.119825757002269
"ABCA3_HUMAN",0.0370714948715014
"ABCA4_HUMAN",0.0896266812176253
"ABCA5_HUMAN",0.119395271555938
"ABCA6_HUMAN",0.279987797617828
"ABCA7_HUMAN",0.203858567160985
"ABCA8_HUMAN",0.0670097762524317
"ABCA9_HUMAN",-0.236646275070338
"MDR1_HUMAN",-0.305479257888865
"ABCBA_HUMAN",0.283252647118738
"ABCBB_HUMAN",-0.0673570378786478
"MDR3_HUMAN",0.0523167652556463
"ABCB5_HUMAN",-0.190896110541753
"ABCB6_HUMAN",0.274504675601711
"ABCB7_HUMAN",-0.00929396111533682
"MITOS_HUMAN",0.386133530786584
"ABCB9_HUMAN",-0.00301169501848364
"MRP1_HUMAN",-0.184238162214519
"MRP7_HUMAN",0.0385011764950496
"MRP8_HUMAN",0.11954587995049
"MRP9_HUMAN",0.0159931103922503
"MRP2_HUMAN",0.250514954761695
"MRP3_HUMAN",0.101796490167646
"MRP4_HUMAN",-0.163175064547297
"MRP5_HUMAN",0.270779800502996
"MRP6_HUMAN",0.0533057327723816
"ABCC8_HUMAN",0.13702671136403
"ABCC9_HUMAN",0.377709153854333
"ABCD1_HUMAN",0.0306422332243591
"ABCD2_HUMAN",-0.010809506177145
"ABCD3_HUMAN",-0.0111664726297683
"ABCD4_HUMAN",0.0219384574449483
"ABCE1_HUMAN",0.331234963287554
"ABCF1_HUMAN",-0.136183759903249
"ABCF2_HUMAN",-0.00427716662138249
"ABCF3_HUMAN",-0.224720515989861
"ABCG1_HUMAN",-0.223397784808079
"ABCG2_HUMAN",0.18305506676544
"ABCG4_HUMAN",0.0358920029026844
"ABCG5_HUMAN",-0.24154107943318
"ABCG8_HUMAN",-0.107826888273891
"ABHD1_HUMAN",0.226892274353483
"ABHDA_HUMAN",0.000366804262057026
"ABHDB_HUMAN",-0.188271041365272
"ABD12_HUMAN",0.0965850661824563
"AB12B_HUMAN",-0.00954245743398782
"ABHDD_HUMAN",0.243239523156671
"ABHEA_HUMAN",0.00936402775214949
"ABHEB_HUMAN",0.205868541085737
"ABH15_HUMAN",-0.345855188902905
"ABHGA_HUMAN",0.279123258115968
"ABHGB_HUMAN",0.223719619078744
"AB17A_HUMAN",-0.0233788133100623
"AB17B_HUMAN",-0.197891866270151
"AB17C_HUMAN",0.0122771064502621
"ABD18_HUMAN",0.181402231289551
"ABHD2_HUMAN",0.11193733180911
"ABHD3_HUMAN",-0.07131998148478
"ABHD4_HUMAN",0.471406693714909
"ABHD5_HUMAN",0.127524963879613
"ABHD6_HUMAN",-0.116076774480015
"ABHD8_HUMAN",-0.0917266323008652
"ABI1_HUMAN",0.37538149538263
"ABI2_HUMAN",-0.209778028315387
"ABI3_HUMAN",0.0162025149215665
"TARSH_HUMAN",0.0581006927227824
"ABITM_HUMAN",-0.220109413365267
"ABL1_HUMAN",0.115531248255725
"ABL2_HUMAN",0.192217525810872
"ABLM2_HUMAN",0.0729916419167469
"ABLM3_HUMAN",-0.0396981706543251
"BGAT_HUMAN",-0.0306225200799331
"ABR_HUMAN",0.35623100171085
"ABRA_HUMAN",-0.0990759633918908
"ABRAL_HUMAN",-0.244963378276652
"ABRX1_HUMAN",0.0268603034521898
"ABRX2_HUMAN",0.250338436563396
"ABT1_HUMAN",0.118698230658504
"ABTB1_HUMAN",-0.0199813932047392
"ABTB2_HUMAN",0.0936419361075072
"THIK_HUMAN",0.0523053330874934
"THIM_HUMAN",-0.0190120963702433
"ACACA_HUMAN",-0.468722093401175
"ACACB_HUMAN",0.175739156136809
"ACD10_HUMAN",-0.215330007338176
"ACD11_HUMAN",-0.137587979266424
"ACAD8_HUMAN",0.180055780690616
"ACAD9_HUMAN",-0.161172757630652
"ACADL_HUMAN",0.0585621952393942
"ACADM_HUMAN",-0.356612456915769
"ACADS_HUMAN",-0.0667019091171888
"ACDSB_HUMAN",-0.156729215900443
"ACADV_HUMAN",-0.131479224506145
"PGCA_HUMAN",-0.0263754331093029
"ACAP2_HUMAN",0.507222134323708
"ACAP3_HUMAN",0.0289877582861338
"THIL_HUMAN",0.572415250097374
"THIC_HUMAN",0.0835849783783295
"GCP60_HUMAN",0.167854680293183
"ACBD4_HUMAN",-0.228062197677735
"ACBD5_HUMAN",-0.156055276158753
"ACBD6_HUMAN",0.336391952853468
"ACBD7_HUMAN",0.027880881570297
"1A1L1_HUMAN",-0.21668562482345
"1A1L2_HUMAN",0.373781069895221
"R4GNJ5_HUMAN",-0.123136841031066
"ACE_HUMAN",-0.303524716765044
"ACE2_HUMAN",-0.0413804519321761
"ACER1_HUMAN",-0.0028058750584504
"ACER2_HUMAN",0.208731992975271
"ACER3_HUMAN",-0.112237741508762
"ACES_HUMAN",-0.0499714916459843
"ACINU_HUMAN",-0.56436251780645
"ACKR1_HUMAN",-0.208583245197842
"V9GYB7_HUMAN",-0.294602579947435
"ACKR3_HUMAN",0.383722541041729
"ACKR4_HUMAN",-0.0196082719854994
"ACLY_HUMAN",0.0185253784230385
"ACMSD_HUMAN",-0.412867442722182
"ACOC_HUMAN",-0.0661427714242622
"ACON_HUMAN",0.105702917916754
"IRG1_HUMAN",0.291547158379575
"ACOT1_HUMAN",-0.211170117664499
"ACO11_HUMAN",0.0292563190340367
"ACO12_HUMAN",0.0729914488504916
"ACO13_HUMAN",-0.285431742646315
"ACOT2_HUMAN",0.198391735660077
"ACOT4_HUMAN",-0.192921948102607
"ACOT6_HUMAN",0.020835193514471
"BACH_HUMAN",0.334494495640788
"ACOT8_HUMAN",0.0775812557813254
"ACOT9_HUMAN",0.314862901162433
"ACOX1_HUMAN",0.185478635172988
"ACOX2_HUMAN",0.239755246075279
"ACOX3_HUMAN",0.106601036382114
"ACOXL_HUMAN",-0.052030216785973
"PPAC_HUMAN",-0.0763030563240197
"PPAL_HUMAN",-0.019094899570276
"PPAT_HUMAN",0.295614944111215
"PPA5_HUMAN",0.0240834785029109
"PPA6_HUMAN",-0.0623605391833971
"ACP7_HUMAN",-0.235229251630461
