"","Pearson_correlation"
"A1BG_HUMAN",0.0976782276123119
"A1CF_HUMAN",-0.823543238229613
"A2MG_HUMAN",0.450179077858988
"A2ML1_HUMAN",0.0174342335886723
"A3LT2_HUMAN",-0.463439133827784
"A4GAT_HUMAN",-0.171303300046059
"A4GCT_HUMAN",0.460000463637974
"AAAS_HUMAN",0.452042015996836
"AACS_HUMAN",-0.0767646327888415
"AAAD_HUMAN",0.316186465951828
"ADCL2_HUMAN",-0.336934077576573
"ADCL3_HUMAN",-0.148665304336662
"ADCL4_HUMAN",-0.649221458517057
"AADAT_HUMAN",-0.0689883400448267
"AAGAB_HUMAN",-0.623837920002898
"AAK1_HUMAN",0.700720456220186
"AAMDC_HUMAN",0.160181758151012
"AAMP_HUMAN",0.0732720209895668
"SNAT_HUMAN",0.195778056421817
"AAR2_HUMAN",0.213442757119798
"AARD_HUMAN",0.354327750298474
"SYAC_HUMAN",-0.114864360265258
"SYAM_HUMAN",0.595354142827212
"AASD1_HUMAN",-0.159799439083755
"ACSF4_HUMAN",0.0680208760154769
"ADPPT_HUMAN",0.0794675968697427
"AASS_HUMAN",0.0437854315729356
"AATF_HUMAN",-0.476118547883989
"LMTK1_HUMAN",0.048646467337466
"GABT_HUMAN",-0.0482529956876299
"ABCA1_HUMAN",0.174921222754349
"ABCAA_HUMAN",0.14136755903542
"ABCAC_HUMAN",-0.269462739541902
"ABCAD_HUMAN",-0.0998862726535245
"ABCA2_HUMAN",-0.176050914912996
"ABCA3_HUMAN",0.381033696714588
"ABCA4_HUMAN",-0.186761431628811
"ABCA5_HUMAN",0.01387548637312
"ABCA6_HUMAN",-0.232154659185117
"ABCA7_HUMAN",0.0890564342880621
"ABCA8_HUMAN",0.4649251362397
"ABCA9_HUMAN",0.0383782783330791
"MDR1_HUMAN",0.0423422022134843
"ABCBA_HUMAN",-0.209468678700108
"ABCBB_HUMAN",0.0621857055886671
"MDR3_HUMAN",-0.0254063484132377
"ABCB5_HUMAN",-0.3482535754444
"ABCB6_HUMAN",-0.0225828757575177
"ABCB7_HUMAN",-0.35221445505273
"MITOS_HUMAN",-0.354348009465745
"ABCB9_HUMAN",0.720469829272363
"MRP1_HUMAN",-0.598907290644241
"MRP7_HUMAN",-0.0953970395169468
"MRP8_HUMAN",0.380968216749023
"MRP9_HUMAN",-0.0591375420869119
"MRP2_HUMAN",0.596207570629429
"MRP3_HUMAN",0.0460287157143042
"MRP4_HUMAN",0.0202150825802379
"MRP5_HUMAN",-0.456782799042168
"MRP6_HUMAN",-0.23829631198624
"ABCC8_HUMAN",-0.292989645531407
"ABCC9_HUMAN",0.414167940794039
"ABCD1_HUMAN",-0.149412078079957
"ABCD2_HUMAN",0.309952828621529
"ABCD3_HUMAN",0.171247043515247
"ABCD4_HUMAN",0.432469244021803
"ABCE1_HUMAN",-0.443854764666296
"ABCF1_HUMAN",0.382970124795432
"ABCF2_HUMAN",0.577746504569785
"ABCF3_HUMAN",-0.337822370813471
"ABCG1_HUMAN",-0.202683861381433
"ABCG2_HUMAN",-0.54027888038172
"ABCG4_HUMAN",0.511163430330016
"ABCG5_HUMAN",-0.155783134341822
"ABCG8_HUMAN",0.383898191676934
"ABHD1_HUMAN",0.770266767378717
"ABHDA_HUMAN",0.275126696659115
"ABHDB_HUMAN",-0.323909277456942
"ABD12_HUMAN",-0.0400500571574084
"AB12B_HUMAN",0.420504912983623
"ABHDD_HUMAN",0.520596927746518
"ABHEA_HUMAN",-0.243857559971719
"ABHEB_HUMAN",-0.197452021882009
"ABH15_HUMAN",-0.0765799282090943
"ABHGA_HUMAN",-0.0471788199966396
"ABHGB_HUMAN",0.280346867444882
"AB17A_HUMAN",0.497579864558462
