"","Pearson_correlation"
"A1BG_HUMAN",-0.186298067963296
"A1CF_HUMAN",0.282286657955438
"A2MG_HUMAN",0.432961936706502
"A2ML1_HUMAN",0.235762139164672
"A3LT2_HUMAN",0.203937297988973
"A4GAT_HUMAN",-0.228473757498899
"A4GCT_HUMAN",-0.44636008240228
"AAAS_HUMAN",0.587774369126281
"AACS_HUMAN",0.244455094261465
"AAAD_HUMAN",0.265602080983201
"ADCL2_HUMAN",-0.0151875072558375
"ADCL3_HUMAN",-0.159975545339177
"ADCL4_HUMAN",0.0803034536717894
"AADAT_HUMAN",-0.0647913508457982
"AAGAB_HUMAN",0.574502660261612
"AAK1_HUMAN",-0.0431650010148413
"AAMDC_HUMAN",0.0893874755036792
"AAMP_HUMAN",-0.187340036259615
"SNAT_HUMAN",-0.3694323621465
"AAR2_HUMAN",-0.056023163534785
"AARD_HUMAN",-0.0166520797827279
"SYAC_HUMAN",0.0499956120874506
"SYAM_HUMAN",-0.0781580058265608
"AASD1_HUMAN",0.185631631801114
"ACSF4_HUMAN",-0.184847186524367
"ADPPT_HUMAN",0.421551629901995
"AASS_HUMAN",0.350590808808293
"AATF_HUMAN",0.154738188846043
"LMTK1_HUMAN",0.598383094702653
"GABT_HUMAN",-0.00227240307380055
"ABCA1_HUMAN",0.172423460115454
"ABCAA_HUMAN",0.0572569782726882
"ABCAC_HUMAN",0.27215280561587
"ABCAD_HUMAN",0.165563923683254
"ABCA2_HUMAN",0.532156338460607
"ABCA3_HUMAN",0.0339632945398991
"ABCA4_HUMAN",0.214779097265717
"ABCA5_HUMAN",-0.05617892619609
"ABCA6_HUMAN",0.215165180715205
"ABCA7_HUMAN",0.158098210818399
"ABCA8_HUMAN",-0.662976730195632
"ABCA9_HUMAN",-0.476342374015448
"MDR1_HUMAN",-0.228102342132439
"ABCBA_HUMAN",0.633338989969056
"ABCBB_HUMAN",0.157833772417761
"MDR3_HUMAN",0.177281661845905
"ABCB5_HUMAN",-0.131307326861764
"ABCB6_HUMAN",0.0772990865259735
"ABCB7_HUMAN",0.28003812853699
"MITOS_HUMAN",0.548020599260558
"ABCB9_HUMAN",-0.0714155287108611
"MRP1_HUMAN",-0.00748645796748777
"MRP7_HUMAN",-0.10665182840091
"MRP8_HUMAN",0.215363780546291
"MRP9_HUMAN",0.269737856584557
"MRP2_HUMAN",0.319710793377492
"MRP3_HUMAN",0.147944017539233
"MRP4_HUMAN",-0.15152955878291
"MRP5_HUMAN",0.250851829404053
"MRP6_HUMAN",-0.0543430791650741
"ABCC8_HUMAN",0.0206118304695504
"ABCC9_HUMAN",0.408557130674697
"ABCD1_HUMAN",0.133486292422051
"ABCD2_HUMAN",-0.103440391630081
"ABCD3_HUMAN",-0.0635706922513732
"ABCD4_HUMAN",-0.264274953018488
"ABCE1_HUMAN",0.446954749201392
"ABCF1_HUMAN",-0.0513890725903533
"ABCF2_HUMAN",-0.11350632988899
"ABCF3_HUMAN",-0.617094615755615
"ABCG1_HUMAN",-0.124931581019025
"ABCG2_HUMAN",0.00751966284512244
"ABCG4_HUMAN",-0.0570449684751581
"ABCG5_HUMAN",-0.486213295538592
"ABCG8_HUMAN",0.0900296419915836
"ABHD1_HUMAN",0.0318959345310324
"ABHDA_HUMAN",-0.124167659907545
"ABHDB_HUMAN",-0.103290758796443
"ABD12_HUMAN",0.350724580928528
"AB12B_HUMAN",-0.144242729261429
"ABHDD_HUMAN",0.143386153359105
"ABHEA_HUMAN",0.19683456745572
"ABHEB_HUMAN",0.0892163746730974
"ABH15_HUMAN",-0.471720559493665
"ABHGA_HUMAN",0.583968699121119
"ABHGB_HUMAN",-0.0627900132078895
"AB17A_HUMAN",-0.517492652350893
"AB17B_HUMAN",-0.349193201970481
"AB17C_HUMAN",0.0109079985695672
"ABD18_HUMAN",0.0558126562178075
"ABHD2_HUMAN",0.0891653011466306
"ABHD3_HUMAN",-0.0586506137168865
"ABHD4_HUMAN",0.549302636808992
"ABHD5_HUMAN",0.0063136789009177
"ABHD6_HUMAN",-0.288576380813294
"ABHD8_HUMAN",0.137954079824373
"ABI1_HUMAN",0.00124576788647737
"ABI2_HUMAN",0.0133224119578867
"ABI3_HUMAN",-0.287184035758399
"TARSH_HUMAN",0.406714795154579
"ABITM_HUMAN",-0.610139041130879
"ABL1_HUMAN",0.309473884122486
"ABL2_HUMAN",0.113244707407451
"ABLM2_HUMAN",0.0464069176599863
"ABLM3_HUMAN",0.0419390650801477
"BGAT_HUMAN",0.259022825655868
"ABR_HUMAN",0.283271159283998
"ABRA_HUMAN",-0.0128310655054575
"ABRAL_HUMAN",-0.0211869690836533
"ABRX1_HUMAN",0.264940101545873
"ABRX2_HUMAN",0.156865086454737
"ABT1_HUMAN",0.359246148172651
"ABTB1_HUMAN",0.173745632460001
"ABTB2_HUMAN",0.132445656270895
"THIK_HUMAN",-0.337784762313653
"THIM_HUMAN",-0.0601260306615746
"ACACA_HUMAN",-0.422587939399257
"ACACB_HUMAN",0.205446616125509
"ACD10_HUMAN",-0.621184135729593
"ACD11_HUMAN",-0.161667826273491
"ACAD8_HUMAN",0.367649559025871
"ACAD9_HUMAN",-0.00748645796748777
"ACADL_HUMAN",-0.065800679377557
"ACADM_HUMAN",-0.718624941053523
"ACADS_HUMAN",0.0236241336143646
"ACDSB_HUMAN",-0.556266776604911
"ACADV_HUMAN",-0.359903319684896
"PGCA_HUMAN",0.00294972569677215
"ACAP2_HUMAN",0.560584683726624
"ACAP3_HUMAN",0.20903694309661
"THIL_HUMAN",0.321422314286109
"THIC_HUMAN",0.48772185254053
"GCP60_HUMAN",-0.00368030655248263
"ACBD4_HUMAN",-0.0364461114315167
"ACBD5_HUMAN",-0.227427051923517
"ACBD6_HUMAN",0.287852416938331
"ACBD7_HUMAN",-0.263812870151942
"1A1L1_HUMAN",-0.43495143947805
"1A1L2_HUMAN",0.47031573138379
