"","Pearson_correlation"
"A1BG_HUMAN",-0.0597377205406594
"A1CF_HUMAN",0.451195558301893
"A2MG_HUMAN",0.522325580832006
"A2ML1_HUMAN",-0.386374457617079
"A3LT2_HUMAN",-0.28664330053358
"A4GAT_HUMAN",0.176828978089009
"A4GCT_HUMAN",-0.040948717299835
"AAAS_HUMAN",0.0292521866281266
"AACS_HUMAN",-0.334420052083028
"AAAD_HUMAN",0.433801974834562
"ADCL2_HUMAN",0.0301721304159461
"ADCL3_HUMAN",0.126740932539822
"ADCL4_HUMAN",-0.0429453567639293
"AADAT_HUMAN",-0.27677350142274
"AAGAB_HUMAN",-0.119998466120593
"AAK1_HUMAN",0.275396268973946
"AAMDC_HUMAN",-0.490522933561484
"AAMP_HUMAN",-0.203764131618241
"SNAT_HUMAN",-0.205303873573427
"AAR2_HUMAN",0.119340588074084
"AARD_HUMAN",-0.175542047812609
"SYAC_HUMAN",0.051338404307257
"SYAM_HUMAN",-0.515704704201036
"AASD1_HUMAN",0.216584511211333
"ACSF4_HUMAN",-0.0138125007707443
"ADPPT_HUMAN",0.0470354662445284
"AASS_HUMAN",0.205672637436942
"AATF_HUMAN",-0.275873328359588
"LMTK1_HUMAN",0.116224113888333
"GABT_HUMAN",0.448970660616942
"ABCA1_HUMAN",-0.39220719519858
"ABCAA_HUMAN",-0.400191812183523
"ABCAC_HUMAN",-0.249952511833812
"ABCAD_HUMAN",-0.109410335695307
"ABCA2_HUMAN",0.0404838539649505
"ABCA3_HUMAN",0.0490276145836408
"ABCA4_HUMAN",-0.45167912659016
"ABCA5_HUMAN",0.1174544763363
"ABCA6_HUMAN",0.0330766222150372
"ABCA7_HUMAN",0.289591142290619
"ABCA8_HUMAN",0.177856953043243
"ABCA9_HUMAN",-0.211238266250348
"MDR1_HUMAN",-0.0847399110679087
"ABCBA_HUMAN",-0.06831893725866
"ABCBB_HUMAN",-0.177263187974571
"MDR3_HUMAN",-0.159255724757676
"ABCB5_HUMAN",-0.363664920281318
"ABCB6_HUMAN",0.128124993719169
"ABCB7_HUMAN",0.00661639750900793
"MITOS_HUMAN",-0.0566114179721422
"ABCB9_HUMAN",-0.170953042340565
"MRP1_HUMAN",-0.425606976904658
"MRP7_HUMAN",-0.0478268988503929
"MRP8_HUMAN",0.048387707352642
"MRP9_HUMAN",-0.334820560613781
"MRP2_HUMAN",0.203579875141718
"MRP3_HUMAN",0.0799431512921241
"MRP4_HUMAN",-0.423906450772703
"MRP5_HUMAN",0.128724315474683
"MRP6_HUMAN",0.198521148493893
"ABCC8_HUMAN",-0.0887318216667697
"ABCC9_HUMAN",-0.264831812909212
