"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"ABHDD_HUMAN",0.00472609302764835,5.89696099126519e-05,0.000352045152059567,0.000883942286459147,0.000234537250901041
"ABHEA_HUMAN",0.00198625860547931,0.0182476690985723,0.00752821767654904,0.0017500426455992,0.00248742506524095
"ABHEB_HUMAN",0.00294564272869458,0.00733729406548729,0.0214384427496118,0.00341081666483595,1.76568519210563e-05
"ABH15_HUMAN",0.00226280465778028,0.00763575030994316,0.00696966955762839,0.00165189516802104,0.00386358104243934
"ABHGA_HUMAN",0.0284739545770403,0.00145860762283913,7.1014477221136e-05,3.02196421226326e-07,8.69717462860898e-06
"ABHGB_HUMAN",0.00396465795773616,0.00165902656602993,0.00148724183124411,0.000648041936574926,0.00914061639921208
"AB17A_HUMAN",0.00184095716812153,0.00155104573063963,0.00481820375821653,0.00096653689161348,0.00553107266946818
"AB17B_HUMAN",0.000457475304458011,1.14728710340503e-05,0.0157159533450066,1.24640498496112e-05,1.53780166125744e-05
"AB17C_HUMAN",0.00620249616646304,0.000452030108781401,0.00861754274704705,0.00139690279282182,0.0136826489304372
"ABD18_HUMAN",0.00577521874472693,0.00214509160648511,0.000808535853756015,0.00238734764328811,0.0185643018684262
"ABHD2_HUMAN",0.00081471308315359,0.00207915992057482,0.00429237897755761,0.00256356391424996,0.0291770925709368
"ABHD3_HUMAN",0.00250484580415618,0.00936410461012708,0.000265377678849558,3.68971169780915e-05,7.95340460666138e-05
"ABHD4_HUMAN",0.0074660197120227,0.00390553966847484,0.00159108833407376,0.00378804180942776,0.00276161562067564
"ABHD5_HUMAN",0.0111120437233252,0.003488344308741,0.0051761518999183,0.0135864644693914,0.00322802229597644
"ABHD6_HUMAN",6.06463749460648e-06,0.041938520497974,0.0119125303452742,0.00386910274652841,0.000522709142083971
"ABHD8_HUMAN",0.000792779980716506,0.00178961381633951,0.0196123739655909,3.23121962610432e-06,0.00127939828894627
"ABI1_HUMAN",0.00163447855578273,0.00413953825914263,0.000268544776126623,0.00389864145028626,0.00677630374541498
"ABI2_HUMAN",0.0161076743777135,0.00469378155943712,0.00083921290855006,0.0001185030683003,1.44325513951158e-05
"ABI3_HUMAN",0.023719846085086,0.00010451132384343,0.000382960714095509,0.000746800984061028,0.00168584271194164
"TARSH_HUMAN",0.00316829325338547,0.00813582255750115,9.76342363831043e-05,0.012593318112713,0.00441300770473555
"ABITM_HUMAN",0.000754314400791489,0.00671869342555453,0.00173010302740324,0.000449564881080859,0.00992501764851301
"ABL1_HUMAN",0.000520378196865325,0.000113614974597025,0.0198242875320897,0.0029867126603587,0.0159231866456652
"ABL2_HUMAN",0.00520774291224481,0.000747983229644767,0.00595742531853819,0.0107372700537598,9.85438672687061e-06
"ABLM2_HUMAN",0.0149243034383141,0.00119292497921532,0.00453949765757997,0.0127281814249717,0.00848707970460406
"ABLM3_HUMAN",0.0209719133123233,0.00475143730330465,7.36275971202286e-05,3.71326144132311e-05,0.00162755088949409
"BGAT_HUMAN",0.00829691284066526,0.00167966419463068,0.00496688498838178,0.000653329153036983,0.00776891794439441
"ABR_HUMAN",0.00012224223603547,0.0202309690999394,0.00276889827657235,0.00274474669348441,0.00255601393588355
"ABRA_HUMAN",0.00403209514350003,0.000655644092273167,1.96776968482146e-06,0.000166048978335192,0.000854174686601636
"ABRAL_HUMAN",0.0114702078238451,0.00544231697348235,0.000851702446290925,0.00122072471752584,0.0014586301151637
"ABRX1_HUMAN",0.00111035889658176,0.00347696347817708,0.00186306518860444,0.0137810305253598,0.00923296963827911
"ABRX2_HUMAN",0.00176833041891052,0.0221206537186172,5.8005627324445e-05,0.00143097723387839,0.00617971938050615
"ABT1_HUMAN",0.000310690441160314,0.0133723897395861,0.0080331154660647,0.000690801804103518,0.00205947558592
"ABTB1_HUMAN",0.000131575873865766,0.00169179722535599,5.1103355381543e-07,0.0325636530248938,0.0101591496154499
"ABTB2_HUMAN",0.000404780186594326,0.00754416367479659,0.00114343120035953,0.0343663129551285,0.00123335028208035
"THIK_HUMAN",0.00500020237008031,9.92919695635702e-06,0.0183338569865703,0.00622906432934059,0.000708490977575869
"THIM_HUMAN",0.0026657803262696,0.00842934895264229,0.00707588138994742,0.000433585109754028,0.0116169554388708
"ACACA_HUMAN",0.00700147821474531,0.00063720825395231,0.00176285778576113,0.000291324600467477,0.00961829121437987
"ACACB_HUMAN",0.000583326729896004,0.000375215289896524,0.00472317021245793,0.00426419718961776,0.00903374456818436
"ACD10_HUMAN",3.85373153371886e-05,0.00661863164453332,0.0150811109416027,0.0016833522275447,0.00176850333822558
"ACD11_HUMAN",0.000406576273249563,0.0122261512505054,4.17578266202942e-09,0.0398706762119858,0.00299222915004824
"ACAD8_HUMAN",0.00158219751030981,0.00394232869690236,0.00940444782189764,0.00955424226774943,0.0134251916535828
"ACAD9_HUMAN",0.00918643222307114,0.00305942332047345,0.00583735933145267,0.00354315845636861,0.000971537236777937
"ACADL_HUMAN",0.0122073398664403,0.00274645580738125,0.000957494714630691,0.00125687889172882,0.00698461931526748
"ACADM_HUMAN",0.00742880634808099,0.00683040825884825,9.45955965880823e-07,0.000703938610520511,0.00169202520357004
"ACADS_HUMAN",0.00426105041908823,0.000145500340243298,0.0349338604270749,0.00375384872218294,0.00832360232530046
"ACDSB_HUMAN",7.75144592416379e-07,0.00644738859173907,0.00131959008158467,0.0162414110130544,0.020764204583924
"ACADV_HUMAN",0.00934340555730015,0.00892461503707948,4.84794048980465e-05,0.00362924798995188,0.000853113964964488
"PGCA_HUMAN",0.00114690117570612,0.0045846904276722,0.00747463333131112,0.000178459020930384,0.000103908814971543
"ACAP2_HUMAN",0.000114949336961677,0.00224007166430355,7.21610306018175e-06,0.0279865510720265,0.00821861602966853
"ACAP3_HUMAN",0.00558522826398466,8.44591724871448e-05,0.012098947287718,0.00688941514973911,4.92453112607654e-05
"THIL_HUMAN",0.0003512434291125,0.000719462996268796,0.00494253175156885,0.0034337631482218,0.0155147705327311
"THIC_HUMAN",1.59666700116967e-05,0.000945923730574374,0.0101374750583831,0.0129439993455626,0.00546113961152493
"GCP60_HUMAN",0.00169713048740591,0.00214422714373385,0.00213845905002102,0.00648995307751899,0.00132677337458258
"ACBD4_HUMAN",0.00148699855122556,0.0128469736685341,0.000616941789468536,0.00332974557236284,8.67976293846457e-05
"ACBD5_HUMAN",0.00158783559560107,0.0053982768645815,0.00214717295561332,3.87571804495516e-06,0.0196210092110886
"ACBD6_HUMAN",7.48643382098646e-05,0.00690946584319291,0.00151456073745035,0.00366765718319856,0.00393333162095307
"ACBD7_HUMAN",0.00548664568981607,0.0136223020158088,0.000201659265971829,0.00333922252470007,0.00184194539725366
"1A1L1_HUMAN",5.49794233108038e-06,0.00244715830882495,0.00330750551888394,0.0023474181995602,3.3288352104387e-06
"1A1L2_HUMAN",0.00155622045002012,0.0104335728119266,8.81543347325153e-05,0.000393293842180742,0.000437617388532213
"R4GNJ5_HUMAN",0.00250103224481011,0.000502001303334019,0.00152490386467683,0.00101035145843942,5.32789113491505e-06
"ACE_HUMAN",0.000269596666894674,0.0179742850408662,0.000150058930242715,0.00714974963555132,0.00631027927168413
"ACE2_HUMAN",0.0161628205747789,0.00726946656800801,0.00730194877187745,0.00283210039421347,0.00115057588232459
"ACER1_HUMAN",0.00493723789562546,0.00170727404625497,0.000795290534196304,0.0051180522411298,0.000477692366579979
"ACER2_HUMAN",0.00507613200123682,0.00327834621011572,0.000917516611472915,0.00583533288371737,0.0193749842609174
"ACER3_HUMAN",0.000164872455399399,0.000975399332111223,0.000369929630548427,0.0356047407085472,0.00172695656164998
"ACES_HUMAN",0.0157302267788911,1.64710474454763e-05,0.00582530136700486,0.000262779715381798,0.000116521470205924
"ACINU_HUMAN",0.000587836522175878,0.000419095036763243,0.00120997665959709,0.00779716473888314,0.00222247513841073
"ACKR1_HUMAN",0.000771528973495308,0.00269931007919458,0.0181099447827963,0.00703054664282544,0.000225629218945283
"V9GYB7_HUMAN",0.0127260242830295,0.00743638056975114,0.000119149464467777,0.00229313341968913,0.0101678005101457
"ACKR3_HUMAN",0.00237079306346374,0.00180274812649142,0.00634139192770715,0.000894554984998239,0.00257997479364519
"ACKR4_HUMAN",0.00521217569999164,0.0138185633069101,0.000119738566135617,4.02016592118562e-05,0.000914877786496856
"ACLY_HUMAN",0.00105514919347725,0.00041431391528247,0.00126996943598052,0.00814976769044985,8.65888849554447e-05
"ACMSD_HUMAN",0.000294161249851187,0.00600788803116276,0.0020299568891254,0.0225101090851945,0.0228014519439798
"ACOC_HUMAN",0.000966557993726126,0.000341863372393738,0.00201215141566561,0.000302393810515906,0.00906115808689056
"ACON_HUMAN",0.0114700335923567,0.000123815082457848,0.00103436592784649,0.00150605746533745,0.00560173283464417
"IRG1_HUMAN",0.00286224808307082,0.0122239852948556,0.00415889658619503,0.00173512962719698,0.00239313337415024
"ACOT1_HUMAN",0.00312316763362975,0.0175656432352588,3.80962697593682e-05,0.00509473605181619,0.00107012673580137
"ACO11_HUMAN",0.0142912867100973,0.000824899011727983,0.00981014842333619,0.00606354535193688,0.00474128570641508
"ACO12_HUMAN",0.00185459541460692,0.00579449997609916,0.00536339486776602,0.00759916993959118,0.00137008101301348
"ACO13_HUMAN",0.000888905056764975,0.0043550774781559,0.0171286065388448,0.000289525370050938,0.0170075488464276
"ACOT2_HUMAN",0.000163815539681666,0.000201268329752805,0.00181195882006394,0.0169989792052639,0.00128712432545432
"ACOT4_HUMAN",0.00281515368805724,7.18711381048622e-07,0.0155663640596896,0.000200763110756761,0.000343709829310712
"ACOT6_HUMAN",0.007709415866564,0.0012836970834289,0.0111925329882741,0.000178963068514714,0.00181573943812867
"BACH_HUMAN",3.55260171450563e-05,0.00243793767903069,2.69305967401193e-07,0.000956048022168022,0.0608157452909314
"ACOT8_HUMAN",0.0127589027384096,0.00646547050924737,0.00202709614857799,0.0005405197362651,0.0113749390963186
"ACOT9_HUMAN",1.33971002346331e-05,0.0291072484497659,0.00039277850620444,0.000554837086472669,0.00659728777554541
"ACOX1_HUMAN",0.00932388116404242,1.96631901863573e-05,0.0039213256175227,0.000142235495910086,5.21753038207921e-05
"ACOX2_HUMAN",0.00741625137127475,0.00714199170929073,3.16708518840377e-06,0.00370899747944736,0.00913763887291582
"ACOX3_HUMAN",0.0036204814440266,0.000114373675415101,0.00164530518085894,0.00503194439395297,0.00850701013968461
"ACOXL_HUMAN",0.00742284812453088,0.00268626360016032,0.00595436235038885,0.00252614670618908,0.0012152566755726
"PPAC_HUMAN",0.00170251542390147,0.00156948863492986,0.00242614382777723,0.0043650757810169,0.000429115166527694
"PPAL_HUMAN",0.00117413556757264,0.00166153643937039,0.0207309262044546,0.00631437244319352,0.00194130027915407
"PPAT_HUMAN",0.00984455143081542,0.000554111557978925,9.41426695692546e-05,0.000240670773949022,3.05740384443787e-05
"PPA5_HUMAN",0.00597093671598868,0.00265932823846882,0.000780744667349021,0.000164647788291576,0.00227648734805142
"PPA6_HUMAN",2.51137187525729e-06,0.0257368641601768,0.000568593979881431,0.00243340567132123,9.11446532886531e-05
"ACP7_HUMAN",0.0123335505732974,0.00794298793456638,1.12564135950136e-05,0.003382817072689,0.00306911763999849
"ACRO_HUMAN",0.00107330907624427,0.000154320507471639,0.00195459094384899,0.00598450645572421,0.00224957933645998
"ACRBP_HUMAN",0.00726207756644568,0.00307555000298797,0.00313621229965964,0.00139546654741858,0.0020883069978718
"ASPX_HUMAN",0.00153855110420089,0.00543009171104517,5.93703807607412e-05,0.00752460015352243,0.00103114552183427
"ACBG2_HUMAN",0.00108093233201181,0.0188804729635283,2.45396333353071e-05,0.0013488745295621,0.00602717492753867
"ACSF2_HUMAN",0.0026178580284003,5.02204782651396e-05,0.000504641122687911,0.0155908237440597,3.87682385329415e-05
"ACSF3_HUMAN",0.0107834794823165,7.90108771983237e-05,0.00619212133507714,0.0018316239028264,0.00112191005495229
"ACSL1_HUMAN",0.0106051612752792,0.00423994132071995,0.000359477030641632,3.4334303522622e-06,0.0140224582556177
"ACSL3_HUMAN",0.00558948423553926,0.00737649736628948,0.000297005726105187,0.000423602952264531,0.000334192752349168
"ACSL4_HUMAN",0.000514961008170842,8.56183808816952e-05,0.0237773653311624,0.00128186220988516,0.000985369128521308
"ACSL5_HUMAN",0.00103840370122396,0.000599851448111015,0.00380659011651205,0.000337748562301776,0.0157104091378447
"ACSL6_HUMAN",0.000320156829609627,0.00416527606374243,0.00133411346655088,0.013284097256976,0.000511164251001913
"ACSM1_HUMAN",0.00814955691649292,0.00140473549994863,0.000487545754225681,7.93767198748011e-06,0.00959315259538754
"ACS2A_HUMAN",0.0137040172091818,0.00135624732030975,0.00297213778173692,0.00720264332267808,0.000389288931545795
"ACSM3_HUMAN",0.000431303399064288,0.00884158787544246,0.00407523958658259,2.85001513312557e-05,0.000452892736179374
"ACSM4_HUMAN",0.00519976050547618,0.000390018313457972,0.00340750803183665,0.0150126457449608,0.00145778148737538
"ACSM5_HUMAN",0.000605580557175973,0.00169218597134887,0.000693421339357723,0.00268481238652806,0.000268090110378112
"ACSM6_HUMAN",0.0106814822477894,0.000122803345715628,0.00185674624263463,0.00104996472637595,8.84603759565965e-07
"ACS2L_HUMAN",0.0107409630927107,0.00866459999085687,0.000234397421803255,0.000635737279346681,0.00621209200042101
"ACSA_HUMAN",0.000108540235937555,0.000607298612720266,0.0190609610737813,0.000812892433153234,0.0200754423958894
"ACSS3_HUMAN",0.00356767467131684,0.000760705331956229,0.00231045280060544,0.00504128495225721,0.000262937765861969
"ACTS_HUMAN",0.00152013272394454,0.00249461191182801,0.000231990353199772,0.0156773436884416,0.000776944074701082
"ACTA_HUMAN",0.00331675333982726,0.0175370707126353,0.0033908199254434,0.0208980708770338,0.0125366068809065
"ACTC_HUMAN",0.000381050611214831,0.000113101550128675,0.0102110960133575,0.0104242620591076,0.0002865708905382
"ACTH_HUMAN",0.00596292262863164,0.0113604767536781,0.00931497146943558,0.0241172252578225,0.00500036205518126
"ACL10_HUMAN",0.0104877751135537,0.00136591379524842,0.00127481009145526,0.00257210517255148,0.00221600489100071
"ACL6A_HUMAN",0.0184819580567107,0.000151463191542793,0.00899647110193981,0.00229363506044207,0.000328819433919212
"ACL6B_HUMAN",0.00122605076486068,6.1558572250931e-05,0.0106327554455432,0.00435391534219975,0.000735856353230856
"ACL7A_HUMAN",3.50669069972244e-05,3.70270778495879e-05,0.000870265665184696,0.00788683539436395,0.0218022627162345
"ACL7B_HUMAN",0.0104229010823981,0.00246448960611055,0.0207051506211599,0.0107077052453631,0.0026342741074435
"ACTL8_HUMAN",0.0280963912983863,0.00203283541120474,0.00113425545030116,9.30897310587588e-07,0.0017702824616394
"ACTL9_HUMAN",0.0105734068197288,0.00972571733227358,4.66302661472528e-05,0.00365975092153008,0.00228848196200224
"ACTN1_HUMAN",0.0177889248827761,0.00562300701577338,0.0001901136584524,0.000109976380910083,0.00831724236113692
"ACTN2_HUMAN",0.00501973608247187,0.00238661306328567,0.00131610733625272,8.87814633868948e-05,4.00756036926783e-05
"ACTN3_HUMAN",0.00236922825997155,0.0145911928753089,4.35190616799867e-05,0.000805917333463236,0.043036028292055
"ACTN4_HUMAN",0.00311628729186314,0.0224181269195634,0.0186342840659135,0.0191187639658508,0.00473130125629709
"ARP10_HUMAN",0.0286545166844661,0.000871873133187708,0.0016411070988162,0.00229466148173811,4.27565715502351e-06
"ACTZ_HUMAN",0.0037876965047793,0.0119083350937218,0.0046671242324765,0.000578082387688671,0.000491762959407677
"ACTY_HUMAN",0.000363718192110331,0.00615599800639953,0.000527809628856256,0.0104779567242403,0.0285741755888545
"ARP2_HUMAN",0.00548633313076865,0.00785072316468984,0.00134022920339776,0.00204333211038751,0.0178717250955155
"ARP3_HUMAN",0.00229764097763445,0.00157755488869206,0.0137666303219432,0.0166855447199774,0.00723327183564995
"ARP3B_HUMAN",0.0166683981093611,0.000128549621257294,0.0141241221449476,0.000964928149639206,0.00145679655975121
"ARP5_HUMAN",0.00320550393606957,0.00335482244240213,0.000143214331659842,5.0948495670556e-05,2.68534424223227e-05
"ARP6_HUMAN",0.00695904610578109,0.000648906551992969,0.00195942214641079,1.26993610174123e-06,0.0138891602223982
"ARP8_HUMAN",0.00129541211359284,0.00546497826420055,3.25642367528101e-05,0.00556683967372893,0.000446587179792285
"ACTT1_HUMAN",0.00465426591579096,1.4526447962056e-05,0.0140278142572798,9.90230924765563e-05,0.00992938222855431
"ACTT2_HUMAN",0.0181204348428663,0.00593762623604556,0.00151649786968901,0.000712673583484107,6.65738635836894e-05
"ACTT3_HUMAN",0.0070638538837414,9.24523638224433e-05,0.00295493620991451,0.00448323667070269,0.003548767080153
"ACVR1_HUMAN",0.00235331812469533,0.00993278882409072,0.00272872779211875,2.42700450873292e-06,0.00285515056771295
"ACV1B_HUMAN",0.000296815715317864,0.000486137674418873,0.00272434484351278,0.000762282293839838,0.00842715896494907
"ACV1C_HUMAN",1.16750273032216e-06,0.000133487391430051,0.000310787801387572,0.0225645173003909,0.00685598181981299
"AVR2A_HUMAN",0.013505930395068,0.00216379810128367,0.00413952698692503,0.0034056388673426,0.00212646360840382
"AVR2B_HUMAN",0.00716263389262385,0.000557067933469075,0.00151819222608587,0.00257568528747267,0.00601724796913168
"ACVL1_HUMAN",0.00840535390414297,0.000687152029228022,0.0142135236374607,0.00123054772215311,0.00585647738331241
"ACY1_HUMAN",0.00251471553860276,0.00561973376515734,0.00330661877684975,0.00192766971674081,0.00927747402554305
"ACY3_HUMAN",0.000164437622273457,0.0014561186481517,0.00110076913629107,0.0345040773030391,0.000412629901207804
"ACYP1_HUMAN",0.000736565263648019,0.00775578946099986,0.00137972596032031,0.0187588157500804,0.0324767534517821
"ACYP2_HUMAN",0.00192070848486928,0.00120101468743511,0.00171351433802576,0.014789065151964,0.0159051398440188
"ADA_HUMAN",0.00717158905795667,9.06526455267432e-05,0.000305846579765378,0.0021543521352691,0.0218211488719035
"ADA2_HUMAN",9.88573362335071e-06,0.00754409541438547,0.000209799969387561,0.00596721924893389,0.00761793826178602
"ADAD1_HUMAN",0.00756628125620766,0.00290019748322599,0.00474408373984618,0.00330803103274247,0.016062861996484
"ADAD2_HUMAN",7.83348513139638e-05,1.82251419483302e-05,5.29515841221598e-05,0.000134398210944424,0.00240471073933576
