"","Pearson_correlation"
"A1BG_HUMAN",-0.0517677977843904
"A1CF_HUMAN",0.141613970278277
"A2MG_HUMAN",-0.330333365261661
"A2ML1_HUMAN",-0.447747904501128
"A3LT2_HUMAN",0.0712808637353458
"A4GAT_HUMAN",0.386660946722179
"A4GCT_HUMAN",0.1988802219251
"AAAS_HUMAN",0.208150433512524
"AACS_HUMAN",0.162428624800512
"AAAD_HUMAN",-0.131473146117566
"ADCL2_HUMAN",-0.342308390176499
"ADCL3_HUMAN",0.0612103783638236
"ADCL4_HUMAN",0.00126245305460626
"AADAT_HUMAN",-0.0314941941317976
"AAGAB_HUMAN",0.121023909968767
"AAK1_HUMAN",-0.527472233969697
"AAMDC_HUMAN",-0.184941692465867
"AAMP_HUMAN",0.0780219140147355
"SNAT_HUMAN",0.131732951896361
"AAR2_HUMAN",0.0207317447280848
"AARD_HUMAN",-0.0414108446417222
"SYAC_HUMAN",-0.207673059568739
"SYAM_HUMAN",0.0416662155915264
"AASD1_HUMAN",-0.437973835657685
"ACSF4_HUMAN",-0.455130192015986
"ADPPT_HUMAN",-0.42258727316553
"AASS_HUMAN",-0.291343358856074
"AATF_HUMAN",-0.0343164480469859
"LMTK1_HUMAN",-0.204288161749382
"GABT_HUMAN",0.0949223777878694
"ABCA1_HUMAN",0.155088517324789
"ABCAA_HUMAN",-0.0826680522375876
"ABCAC_HUMAN",0.296653503950722
"ABCAD_HUMAN",-0.15630099889843
"ABCA2_HUMAN",-0.0213406708664305
"ABCA3_HUMAN",-0.672249910302998
"ABCA4_HUMAN",-0.158591039096387
"ABCA5_HUMAN",0.484633917735289
"ABCA6_HUMAN",-0.244136728610477
"ABCA7_HUMAN",-0.287503031097228
"ABCA8_HUMAN",-0.10647817685245
"ABCA9_HUMAN",-0.323994845648605
"MDR1_HUMAN",-0.452470045654489
"ABCBA_HUMAN",-0.00165595758076689
"ABCBB_HUMAN",0.0376673150030117
"MDR3_HUMAN",0.274740744734402
"ABCB5_HUMAN",0.295027706554116
"ABCB6_HUMAN",0.128242120037882
"ABCB7_HUMAN",-0.217070074252594
"MITOS_HUMAN",0.281955012061235
"ABCB9_HUMAN",-0.247891562597508
"MRP1_HUMAN",0.367622965297486
"MRP7_HUMAN",-0.100964296638
"MRP8_HUMAN",-0.0597014501370428
"MRP9_HUMAN",-0.509392691940929
"MRP2_HUMAN",-0.154800764428856
"MRP3_HUMAN",0.245635618025588
"MRP4_HUMAN",0.138504821244101
"MRP5_HUMAN",0.229908585081729
"MRP6_HUMAN",-0.230581409725183
"ABCC8_HUMAN",0.332395234239247
"ABCC9_HUMAN",-0.166994865482781
"ABCD1_HUMAN",-0.0995923657782865
"ABCD2_HUMAN",-0.142503187343162
