"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00792653966541775,0.00897428533324283,0.000150392891710473,0.0116160745519189,0.00060742319207164
"A1CF_HUMAN",0.000296373965217795,0.00448798499157712,0.00862475777300203,0.00262668832597576,0.0134272702319968
"A2MG_HUMAN",0.000127226807470465,0.0193223852830167,0.00223175311689824,8.30172589766513e-05,0.00477461891421887
"A2ML1_HUMAN",0.000173828058187248,0.000113382879295283,0.00272698474686941,0.0212965090672838,0.00524306073318987
"A3LT2_HUMAN",0.0126982596639447,1.43984334869993e-05,0.00524627536344554,0.00164260441009335,0.00768339203584799
"A4GAT_HUMAN",0.0012655667865493,0.00410594854473322,0.00678242733140615,0.00517082113013056,0.0137090794689953
"A4GCT_HUMAN",0.00354089850292259,0.00155259048258007,0.0113256030683966,4.60321276563088e-06,0.00108756024126947
"AAAS_HUMAN",0.00575743365989347,0.0138755053624607,0.00146517812776305,0.00264117316880912,0.00101410616977696
"AACS_HUMAN",9.4378229835331e-07,4.75336659699974e-06,0.00730002135294652,0.0193116583457468,0.00390280118101085
"AAAD_HUMAN",0.00154700095146263,0.00771327560437218,0.00428677984544103,0.0156949209750472,0.000303072973432263
"ADCL2_HUMAN",0.000600667007216001,0.00180208307150761,0.0191775579428872,0.000254289825195767,0.0092872610399159
"ADCL3_HUMAN",0.000629997851801315,4.02018871735671e-05,0.0105627920948862,0.0099574836285893,0.00175527893577804
"ADCL4_HUMAN",0.00238901985012911,0.021468957512195,0.000730135292430146,0.00127923149038994,0.00035391539983395
"AADAT_HUMAN",0.00271779875970295,0.010626662456149,0.00187464462105474,0.0114529970333019,0.00387295765012266
"AAGAB_HUMAN",0.00574813572354848,0.000200859285794121,0.000902558793800799,0.000709530221784915,0.0237396516006395
"AAK1_HUMAN",0.00637423074210082,0.000449596977776842,0.00317258206062004,0.0203835985633181,9.30980417456537e-05
"AAMDC_HUMAN",0.00392269030427222,0.00608301255802258,0.000139388395630066,0.0156014120725798,0.00507058084258257
"AAMP_HUMAN",1.19599373101367e-05,0.00438020639319205,0.0221594526725228,8.19619647151101e-06,0.00369839014559388
"SNAT_HUMAN",0.000836332367371164,0.0099965530989904,0.00969445514205762,0.000873560448839541,0.00310289747655412
"AAR2_HUMAN",0.00199914204664431,0.0216981737832511,0.00040387600316924,0.00428311630784992,0.000851214230491591
"AARD_HUMAN",0.00327098669912741,0.0130029654888338,8.40292642619859e-06,3.68371778674819e-05,0.00953258959085502
"SYAC_HUMAN",0.000496045304447667,0.00174485038738721,0.00821458094720157,0.0108093372355037,0.00914734482293422
"SYAM_HUMAN",0.00140862070105956,0.0140637148407778,0.000403545935601679,0.00018071179734721,0.0116565988314089
"AASD1_HUMAN",0.000883419071823104,0.002027676486891,0.00306877900015097,0.0134918905814698,0.0116241347742519
"ACSF4_HUMAN",0.00347391303302237,0.0209331804690685,0.0026392030227319,0.000430584487334699,0.000188466337698503
"ADPPT_HUMAN",0.0180495290835364,0.00355845092404927,0.000130993671612043,0.00235816061066651,3.53843195173979e-05
"AASS_HUMAN",0.0178071108458787,0.000290573330069722,0.00471152603039419,0.00130009227708584,0.00165759320929388
"AATF_HUMAN",0.000588363924438247,0.0123473977833814,0.0054365421697515,0.00192721296510163,0.00652555614060895
"LMTK1_HUMAN",0.011179020986777,0.000280819771992712,0.0164622484282867,0.000366785564071072,0.000802524095123554
"GABT_HUMAN",0.0117157581234747,9.43766201839743e-06,0.00259240491442886,0.0135459557433914,0.000959083995680877
"ABCA1_HUMAN",0.0172019511212074,0.00201847304015458,0.00214619811542203,1.24524709272271e-06,0.00234754899012096
"ABCAA_HUMAN",0.00291445103465519,0.0144405711917229,0.00551486802346652,0.00222542072237059,0.000705294301200029
"ABCAC_HUMAN",0.0246090591855284,0.00032044297648158,0.000492096317014889,1.52163349900518e-05,0.00195509592851745
"ABCAD_HUMAN",0.000508281315116478,0.00331887350228813,0.00204486519751815,0.00290312683140851,0.0214161316972942
"ABCA2_HUMAN",0.010676478484777,0.0013954957757293,0.0104741551108809,0.00111222949938474,0.00234088713168514
"ABCA3_HUMAN",0.00612456864545386,0.00732901270265896,0.00707383646632812,0.000289277533112312,1.35648493674578e-05
"ABCA4_HUMAN",0.00014483718533521,0.0138929864379766,0.00308592923878631,0.00154832636754345,0.0121379927560006
"ABCA5_HUMAN",0.00626673698835966,0.0016411465526146,0.000500143490305982,0.0186178794211013,1.85109973514401e-06
"ABCA6_HUMAN",0.00174477935380365,0.00148531042442097,0.019530214816043,0.00603154294856161,8.06509605494925e-05
