"","Pearson_correlation"
"A1BG_HUMAN",-0.350150116917476
"A1CF_HUMAN",-0.157933482778534
"A2MG_HUMAN",-0.217891414788028
"A2ML1_HUMAN",-0.416195362299817
"A3LT2_HUMAN",-0.0496579669143334
"A4GAT_HUMAN",0.769184734377092
"A4GCT_HUMAN",-0.132065364954049
"AAAS_HUMAN",-0.212605430188531
"AACS_HUMAN",0.555248483902969
"AAAD_HUMAN",0.0415815004002829
"ADCL2_HUMAN",-0.152836583168573
"ADCL3_HUMAN",-0.389086879421055
"ADCL4_HUMAN",0.226097404398939
"AADAT_HUMAN",0.231311420411124
"AAGAB_HUMAN",0.715711589779161
"AAK1_HUMAN",-0.504620505120377
"AAMDC_HUMAN",-0.277817757991323
"AAMP_HUMAN",0.269423433882521
"SNAT_HUMAN",0.201617804884013
"AAR2_HUMAN",-0.266416345931691
"AARD_HUMAN",0.00174196436023452
"SYAC_HUMAN",0.0985647271735845
"SYAM_HUMAN",-0.059041752717919
"AASD1_HUMAN",-0.463341141190281
"ACSF4_HUMAN",-0.0807880436047042
"ADPPT_HUMAN",-0.197087535337793
"AASS_HUMAN",-0.421701519312391
"AATF_HUMAN",-0.481652907419131
"LMTK1_HUMAN",-0.00587465108016036
"GABT_HUMAN",-0.0803475883018938
"ABCA1_HUMAN",0.120149463023356
"ABCAA_HUMAN",-0.165414054099478
"ABCAC_HUMAN",0.655378207968582
"ABCAD_HUMAN",-0.212352570759255
"ABCA2_HUMAN",-0.412894977448155
"ABCA3_HUMAN",-0.336204559204527
"ABCA4_HUMAN",0.314903482110592
"ABCA5_HUMAN",0.306237160717326
"ABCA6_HUMAN",0.0961389862121957
"ABCA7_HUMAN",0.113325261797252
"ABCA8_HUMAN",0.531861111604679
"ABCA9_HUMAN",-0.450397879280853
"MDR1_HUMAN",-0.444059062519332
"ABCBA_HUMAN",-0.324944230147401
"ABCBB_HUMAN",-0.395560339156243
"MDR3_HUMAN",0.833049826967788
"ABCB5_HUMAN",0.0255490747174185
"ABCB6_HUMAN",0.269799488417246
"ABCB7_HUMAN",0.143807107726593
"MITOS_HUMAN",-0.0280774829156097
"ABCB9_HUMAN",0.0933366467291726
"MRP1_HUMAN",-0.210658415614665
"MRP7_HUMAN",-0.202185517928457
"MRP8_HUMAN",-0.105930207888506
"MRP9_HUMAN",-0.237245385980916
"MRP2_HUMAN",0.417740655432953
"MRP3_HUMAN",0.217498500034491
"MRP4_HUMAN",-0.129940349406307
"MRP5_HUMAN",-0.417343123906596
"MRP6_HUMAN",-0.0929433147626922
"ABCC8_HUMAN",0.313622061026584
"ABCC9_HUMAN",0.301184153736587
"ABCD1_HUMAN",-0.100989143771039
"ABCD2_HUMAN",-0.30226030854379
"ABCD3_HUMAN",-0.197907796360905
"ABCD4_HUMAN",0.00501550660063395
"ABCE1_HUMAN",-0.222309300320075
"ABCF1_HUMAN",0.229686452297354
"ABCF2_HUMAN",-0.145931426650645
"ABCF3_HUMAN",-0.158970857725576
"ABCG1_HUMAN",-0.137517436168199
"ABCG2_HUMAN",0.27857087056154
"ABCG4_HUMAN",0.44653130070116
"ABCG5_HUMAN",0.303229476551394
"ABCG8_HUMAN",-0.357898862715177
"ABHD1_HUMAN",-0.135883256109167
"ABHDA_HUMAN",-0.432473729229115
"ABHDB_HUMAN",-0.204948184834847
"ABD12_HUMAN",0.246393404072273
"AB12B_HUMAN",-0.209224240916658
"ABHDD_HUMAN",-0.498472406925085
"ABHEA_HUMAN",0.570887071282548
"ABHEB_HUMAN",-0.0527164149059393
"ABH15_HUMAN",0.600294050241989
"ABHGA_HUMAN",0.160538081135256
"ABHGB_HUMAN",0.270161942797746
"AB17A_HUMAN",-0.468045752247102
"AB17B_HUMAN",-0.16249782658569
"AB17C_HUMAN",0.535741893583752
