"","Pearson_correlation"
"A1BG_HUMAN",0.37877988451876
"A1CF_HUMAN",0.164520826399876
"A2MG_HUMAN",-0.406478949666433
"A2ML1_HUMAN",0.0750898719829241
"A3LT2_HUMAN",0.0482543560491671
"A4GAT_HUMAN",-0.14254745276714
"A4GCT_HUMAN",-0.277497180058056
"AAAS_HUMAN",-0.0691458803881437
"AACS_HUMAN",-0.125787333814775
"AAAD_HUMAN",-0.189139223418582
"ADCL2_HUMAN",0.250923222909457
"ADCL3_HUMAN",-0.178114060963585
"ADCL4_HUMAN",0.148659456384132
"AADAT_HUMAN",-0.555197448811805
"AAGAB_HUMAN",-0.139340634178293
"AAK1_HUMAN",0.112151502792826
"AAMDC_HUMAN",-0.216233542090392
"AAMP_HUMAN",-0.443338912095538
"SNAT_HUMAN",-0.497712028164826
"AAR2_HUMAN",0.0187036138172876
"AARD_HUMAN",0.171898640796313
"SYAC_HUMAN",0.081046418360332
"SYAM_HUMAN",-0.211732052309639
"AASD1_HUMAN",0.179229413870245
"ACSF4_HUMAN",-0.159036290308778
"ADPPT_HUMAN",-0.118163138654507
"AASS_HUMAN",-0.395418108899359
"AATF_HUMAN",0.384969779401519
"LMTK1_HUMAN",0.225009020776975
"GABT_HUMAN",0.0301177554942248
"ABCA1_HUMAN",0.131914686772603
"ABCAA_HUMAN",-0.522666226904788
"ABCAC_HUMAN",0.0779654218640348
"ABCAD_HUMAN",-0.488718693352193
"ABCA2_HUMAN",-0.067214482258369
"ABCA3_HUMAN",0.175870832846176
"ABCA4_HUMAN",-0.197357055035405
"ABCA5_HUMAN",-0.259031389828038
"ABCA6_HUMAN",-0.221026789717079
"ABCA7_HUMAN",-0.0209566505593184
"ABCA8_HUMAN",-0.324051360974948
"ABCA9_HUMAN",-0.15556631409698
"MDR1_HUMAN",0.269696203455942
"ABCBA_HUMAN",0.456396628806609
"ABCBB_HUMAN",0.0383419321209585
"MDR3_HUMAN",-0.230556334299013
"ABCB5_HUMAN",0.132231031423594
"ABCB6_HUMAN",-0.391071876352441
"ABCB7_HUMAN",0.0522115486074632
"MITOS_HUMAN",-0.184340189705329
"ABCB9_HUMAN",-0.608319749000489
"MRP1_HUMAN",0.515796849772499
"MRP7_HUMAN",-0.130484796873549
"MRP8_HUMAN",-0.234948087017501
"MRP9_HUMAN",-0.024729945675476
"MRP2_HUMAN",-0.168148236104253
"MRP3_HUMAN",0.169584708013577
"MRP4_HUMAN",-0.333908145021613
"MRP5_HUMAN",-0.119124834685562
"MRP6_HUMAN",-0.208108854406257
