"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00451408405846666,0.00178077000532391,0.00386050657074874,0.00452112993974173,0.00730589512843462
"A1CF_HUMAN",0.00762265018345918,8.03474264994306e-05,0.000322538863049611,0.0099650585913206,0.000259164506385037
"A2MG_HUMAN",0.0226061822362616,0.00767682729403104,0.00422705337505968,2.85457074101667e-06,0.000246433720588619
"A2ML1_HUMAN",0.00366320266573965,0.00275542293831842,0.0216773808505964,0.000594176792295726,0.00139698759795602
"A3LT2_HUMAN",0.00167234703713529,0.000114747454518976,0.00155355681567071,0.00478041994511413,3.42371775669916e-05
"A4GAT_HUMAN",0.00262310670976128,0.00303623941189809,0.00157147057511367,0.0116786543283641,0.0302208021540837
"A4GCT_HUMAN",0.00351553260929224,0.000991257080595507,0.0126540966676238,0.00333912253982928,0.000131638257068958
"AAAS_HUMAN",0.00173838498980605,0.00193012080463394,0.014933940664905,0.00799842470035167,0.000805363138248758
"AACS_HUMAN",6.21095990667568e-05,0.000970684837998709,0.00296196285076567,0.000646496636632642,0.0330103324662224
"AAAD_HUMAN",0.00394886914300429,0.00267366706368569,0.000665058516392853,0.00130842714789748,0.000917392890080113
"ADCL2_HUMAN",1.49101618407588e-07,0.00391647847568906,0.0198227944933625,0.000162429642171212,0.00810727526104009
"ADCL3_HUMAN",0.0011384501949615,0.0134648640439853,0.000293915251553531,0.0106445137182646,0.0103006488777293
"ADCL4_HUMAN",0.00253694076171215,0.00105551993892039,0.00839129208615444,0.00552708646625916,0.0126470550064832
"AADAT_HUMAN",0.00255245608731889,0.000749843423291624,0.00400347477282275,0.0193114581741978,0.000297743706178493
"AAGAB_HUMAN",2.54868743339769e-05,0.00591782150332744,0.000139292516917893,0.00968215831503077,0.0315723332124812
"AAK1_HUMAN",0.00141647873749079,5.97895187336691e-05,0.00212469049435571,0.0325873927732538,0.0111171450838558
"AAMDC_HUMAN",0.00443559709002433,0.000240430449344274,0.000505873452599159,0.00258185026357248,0.00337864193246408
"AAMP_HUMAN",0.0129493238401112,0.000823196926606065,6.0259132030236e-07,0.0173026004662611,0.00019621560150959
"SNAT_HUMAN",0.00513216996187733,0.00374266682188832,0.00716996640432267,0.0091174421447081,0.00219368107426068
"AAR2_HUMAN",0.000847902850904544,0.0174364979569116,0.000874736741082992,0.00768117638860093,0.0106030235384861
"AARD_HUMAN",0.00168764788556725,0.0135357335143369,0.000429163857771747,0.0121399842173105,0.00164048802304134
"SYAC_HUMAN",2.37290326840371e-06,0.0156920491944714,0.0119538988769243,0.00107633524545084,0.000165590040856383
"SYAM_HUMAN",0.00827676688153239,0.00851572169257865,0.00551716862568272,0.00829303706907064,1.59513241419634e-05
"AASD1_HUMAN",0.000337693763843364,4.11790696125789e-07,0.0132639586391603,0.000387035410729922,0.000517184188795099
"ACSF4_HUMAN",0.000103520538749145,8.58201944579644e-06,0.00127327333772973,0.00324599164424139,0.00328536082718281
"ADPPT_HUMAN",0.00720113168512222,0.00186038120905993,0.0105911399433838,0.00127190108755698,0.00121006148389427
