"","Pearson_correlation"
"A1BG_HUMAN",0.000293031668835503
"A1CF_HUMAN",-0.261196615815435
"A2MG_HUMAN",-0.0676736950614978
"A2ML1_HUMAN",-0.33676364898068
"A3LT2_HUMAN",-0.18882740020211
"A4GAT_HUMAN",-0.0267397553817819
"A4GCT_HUMAN",-0.232226336786617
"AAAS_HUMAN",0.0490081614903631
"AACS_HUMAN",-0.245885296271652
"AAAD_HUMAN",0.353046740694448
"ADCL2_HUMAN",-0.292181172725447
"ADCL3_HUMAN",-0.415033223440563
"ADCL4_HUMAN",-0.245691658006743
"AADAT_HUMAN",-0.492551854677017
"AAGAB_HUMAN",-0.132380663204107
"AAK1_HUMAN",-0.119524338136061
"AAMDC_HUMAN",-0.326704000742776
"AAMP_HUMAN",-0.600212771205575
"SNAT_HUMAN",-0.111082470193688
"AAR2_HUMAN",0.165169724440401
"AARD_HUMAN",-0.28096615878499
"SYAC_HUMAN",0.28794681434307
"SYAM_HUMAN",-0.00172329406007536
"AASD1_HUMAN",0.242616798820855
"ACSF4_HUMAN",0.0842519235059838
"ADPPT_HUMAN",0.038175906537983
"AASS_HUMAN",-0.210410797511211
"AATF_HUMAN",0.356042257968301
"LMTK1_HUMAN",0.105479217453761
"GABT_HUMAN",-0.0376944046565776
"ABCA1_HUMAN",0.27445908281622
"ABCAA_HUMAN",-0.224829187225013
"ABCAC_HUMAN",-0.0624042605029162
"ABCAD_HUMAN",-0.324607738157644
"ABCA2_HUMAN",0.132986555482797
"ABCA3_HUMAN",-0.0935128201837545
"ABCA4_HUMAN",-0.216691009745129
"ABCA5_HUMAN",-0.197739315429539
"ABCA6_HUMAN",-0.464686612773094
"ABCA7_HUMAN",0.167906569135982
"ABCA8_HUMAN",0.126799790316621
"ABCA9_HUMAN",-0.335341641951034
"MDR1_HUMAN",0.178292780042977
"ABCBA_HUMAN",0.00628885779005116
"ABCBB_HUMAN",-0.0662999726130238
"MDR3_HUMAN",-0.18843182594784
"ABCB5_HUMAN",-0.0782724959324052
"ABCB6_HUMAN",-0.354453826521483
"ABCB7_HUMAN",0.310947380881669
"MITOS_HUMAN",0.24733479258261
"ABCB9_HUMAN",-0.645631985799719
"MRP1_HUMAN",0.361727911535598
"MRP7_HUMAN",0.295752743510078
"MRP8_HUMAN",-0.471611880322147
"MRP9_HUMAN",-0.370229923902467
"MRP2_HUMAN",-0.0754672896573603
"MRP3_HUMAN",-0.0231640020481188
"MRP4_HUMAN",0.0783384890978689
"MRP5_HUMAN",-0.328500341777175
"MRP6_HUMAN",0.308918388747544
"ABCC8_HUMAN",-0.390313648237652
"ABCC9_HUMAN",0.0304821311338264
"ABCD1_HUMAN",-0.140090358756705
"ABCD2_HUMAN",-0.279215255953969
"ABCD3_HUMAN",-0.452223162070602
"ABCD4_HUMAN",-0.250525623096858
"ABCE1_HUMAN",0.154903237292548
"ABCF1_HUMAN",-0.0966321539425362
"ABCF2_HUMAN",-0.244297164776219
"ABCF3_HUMAN",0.170352648152979
"ABCG1_HUMAN",-0.438480444691211
"ABCG2_HUMAN",-0.292834685663663
"ABCG4_HUMAN",-0.30515997251875
"ABCG5_HUMAN",-0.32917212480308
"ABCG8_HUMAN",0.268005573908548
"ABHD1_HUMAN",-0.243732139913428
"ABHDA_HUMAN",-0.22352134298973
"ABHDB_HUMAN",-0.175132764531869
"ABD12_HUMAN",0.088280820139806
"AB12B_HUMAN",-0.517843781885553
"ABHDD_HUMAN",0.392872153264855
"ABHEA_HUMAN",-0.0242632754357334
"ABHEB_HUMAN",0.443037354885966
"ABH15_HUMAN",-0.408022986326909
"ABHGA_HUMAN",-0.609608480595489
"ABHGB_HUMAN",-0.415704884391457
"AB17A_HUMAN",0.250689456335067
"AB17B_HUMAN",-0.377668786814148
"AB17C_HUMAN",-0.0403081460451505
"ABD18_HUMAN",-0.285370058647626
"ABHD2_HUMAN",-0.0956176569654754
"ABHD3_HUMAN",-0.0903677632627558
"ABHD4_HUMAN",0.151769268697836
"ABHD5_HUMAN",-0.114562217123761
"ABHD6_HUMAN",0.128864523151781
"ABHD8_HUMAN",-0.364674656314237
"ABI1_HUMAN",0.12382631601748
"ABI2_HUMAN",0.264264813129072
"ABI3_HUMAN",-0.546950684710143
"TARSH_HUMAN",-0.0349964328305465
"ABITM_HUMAN",-0.530052307831316
"ABL1_HUMAN",0.0285824881917035
"ABL2_HUMAN",-0.0876829704646282
"ABLM2_HUMAN",-0.420902420918913
"ABLM3_HUMAN",0.0519584833327659
"BGAT_HUMAN",-0.28379427800335
"ABR_HUMAN",0.185078078359701
"ABRA_HUMAN",0.0689963326716014
"ABRAL_HUMAN",0.162502121637694
"ABRX1_HUMAN",0.00782139904603041
"ABRX2_HUMAN",0.239441838860476
"ABT1_HUMAN",0.0766080779364485
"ABTB1_HUMAN",0.213910708260289
"ABTB2_HUMAN",0.144222489671821
"THIK_HUMAN",-0.554289743924191
"THIM_HUMAN",-0.460527928983681
"ACACA_HUMAN",0.0332873373494191
"ACACB_HUMAN",0.138755829060668
"ACD10_HUMAN",0.120825720550616
"ACD11_HUMAN",-0.187645412965883
"ACAD8_HUMAN",0.002511838952859
"ACAD9_HUMAN",0.317344064147192
"ACADL_HUMAN",-0.299741666677178
"ACADM_HUMAN",-0.106278123216335
"ACADS_HUMAN",0.0265850061908043
"ACDSB_HUMAN",-0.0169187357004031
"ACADV_HUMAN",-0.649506709555007
"PGCA_HUMAN",-0.156170473492854
"ACAP2_HUMAN",0.0669588623399693
"ACAP3_HUMAN",-0.143256455079386
"THIL_HUMAN",0.217937978327225
"THIC_HUMAN",0.416030397325941
"GCP60_HUMAN",0.298886599851285
"ACBD4_HUMAN",-0.0672841032924924
"ACBD5_HUMAN",0.313641253810495
"ACBD6_HUMAN",-0.224438896975877
"ACBD7_HUMAN",0.353829749188753
"1A1L1_HUMAN",-0.271944952725312
"1A1L2_HUMAN",-0.00294397129959939
"R4GNJ5_HUMAN",0.172653884367509
"ACE_HUMAN",-0.0204782648902328
"ACE2_HUMAN",0.0993369933154554
"ACER1_HUMAN",-0.185080995393948
"ACER2_HUMAN",0.0952960585289783
"ACER3_HUMAN",-0.293507164741388
"ACES_HUMAN",0.363707070944142
"ACINU_HUMAN",0.051060980510003
"ACKR1_HUMAN",-0.25147894022575
"V9GYB7_HUMAN",-0.374395807261673
"ACKR3_HUMAN",-0.00291709695600489
"ACKR4_HUMAN",0.136803437119302
"ACLY_HUMAN",-0.16532505408665
"ACMSD_HUMAN",-0.132409786623599
"ACOC_HUMAN",0.17801780180901
"ACON_HUMAN",-0.288757879012855
"IRG1_HUMAN",0.0285138409652043
"ACOT1_HUMAN",0.288026729405437
"ACO11_HUMAN",-0.661275972725156
"ACO12_HUMAN",0.162739896313593
"ACO13_HUMAN",0.25190862270837
"ACOT2_HUMAN",0.113134321028105
"ACOT4_HUMAN",-0.225271085583475
"ACOT6_HUMAN",-0.332676798746692
"BACH_HUMAN",0.0545127067427099
"ACOT8_HUMAN",-0.0255524967217863
"ACOT9_HUMAN",-0.0947487419803249
"ACOX1_HUMAN",-0.430189459423643
"ACOX2_HUMAN",0.285617479228456
"ACOX3_HUMAN",0.0454014079814953
"ACOXL_HUMAN",-0.0266657325155138
"PPAC_HUMAN",-0.157004677534519
"PPAL_HUMAN",-0.0114206365619157
"PPAT_HUMAN",-0.367318160595044
"PPA5_HUMAN",-0.147542060615236
"PPA6_HUMAN",-0.0547363053753573
"ACP7_HUMAN",0.286670600901744
"ACRO_HUMAN",-0.0676925428510898
"ACRBP_HUMAN",-0.238009182384459
"ASPX_HUMAN",-0.00667745285781356
"ACBG2_HUMAN",-0.149976162158914
"ACSF2_HUMAN",-0.140620582374066
"ACSF3_HUMAN",-0.168389753829256
"ACSL1_HUMAN",-0.150065525112705
"ACSL3_HUMAN",-0.216156279133653
"ACSL4_HUMAN",0.286273610154077
"ACSL5_HUMAN",-0.295889887602974
"ACSL6_HUMAN",-0.138916630446456
"ACSM1_HUMAN",0.184274648687701
"ACS2A_HUMAN",0.138637838478658
"ACSM3_HUMAN",-0.25950316718103
"ACSM4_HUMAN",-0.37461967312132
"ACSM5_HUMAN",0.34472797416254
"ACSM6_HUMAN",-0.155913313737431
"ACS2L_HUMAN",0.00598270269567072
"ACSA_HUMAN",0.172440652232375
"ACSS3_HUMAN",-0.116675528705332
"ACTS_HUMAN",-0.149732597026587
"ACTA_HUMAN",0.20388678846278
"ACTC_HUMAN",-0.369712070409279
"ACTH_HUMAN",-0.198843747621674
"ACL10_HUMAN",0.278639713150287
"ACL6A_HUMAN",0.305625183698347
"ACL6B_HUMAN",0.204661286609924
"ACL7A_HUMAN",0.14483336450996
"ACL7B_HUMAN",0.361727911535598
"ACTL8_HUMAN",-0.599454408051803
"ACTL9_HUMAN",-0.325311298132414
"ACTN1_HUMAN",0.029563819591218
"ACTN2_HUMAN",0.221768872831168
"ACTN3_HUMAN",-0.380999935223206
"ACTN4_HUMAN",0.644545632054674
"ARP10_HUMAN",-0.380007462327947
"ACTZ_HUMAN",-0.164747734082555
"ACTY_HUMAN",0.0841993909515975
"ARP2_HUMAN",0.369305077523493
"ARP3_HUMAN",0.515488707157257
"ARP3B_HUMAN",-0.565079196316394
"ARP5_HUMAN",-0.0161847058718539
"ARP6_HUMAN",0.0718091761249583
"ARP8_HUMAN",0.522709236982982
"ACTT1_HUMAN",0.320142951046803
"ACTT2_HUMAN",-0.524888314112454
"ACTT3_HUMAN",-0.0295504569261667
"ACVR1_HUMAN",-0.218064645741307
"ACV1B_HUMAN",0.0910125253328319
"ACV1C_HUMAN",-0.0077573794326559
"AVR2A_HUMAN",0.163063114974755
"AVR2B_HUMAN",0.0588058121165446
"ACVL1_HUMAN",0.109270425988781
"ACY1_HUMAN",-0.272829922257418
"ACY3_HUMAN",0.027655659836936
"ACYP1_HUMAN",0.0543512924237152
"ACYP2_HUMAN",-0.350955245339128
