"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00635989989313789,0.00073024022128373,0.000344299014775744,0.00222353298743824,9.42347487464938e-06
"A1CF_HUMAN",0.0104234572340378,0.00162449688229443,0.010066309565016,9.23944231606035e-05,0.00746168494352776
"A2MG_HUMAN",0.000915058180392222,0.00110331551914307,0.00674847285815588,0.000390937037055322,0.014171552043513
"A2ML1_HUMAN",0.00935573244461828,0.00850698766956922,0.000920317325165956,0.00641658671304223,0.00108733787547566
"A3LT2_HUMAN",6.94059170175376e-06,0.00177155672440846,0.000902183791997414,0.0306857767887985,0.000305606669592049
"A4GAT_HUMAN",1.50595690657673e-05,0.00143698093043106,0.00533866937573228,0.0208827524500411,0.00950537661020435
"A4GCT_HUMAN",0.0020411139857703,0.000308641062252363,0.0282276242004159,0.00428738861558677,0.000143332764372756
"AAAS_HUMAN",0.00134416637475725,0.0179142101128957,0.00200554455116629,0.00593107008068437,0.000520132136247042
"AACS_HUMAN",0.00406459051524146,0.0115307425331671,0.000425857363984228,0.0060158058662996,0.0084573796350799
"AAAD_HUMAN",0.000275953013586862,0.00862624330398885,0.015944020787718,0.00134624076169538,0.00286298546995107
"ADCL2_HUMAN",2.48462160875866e-08,0.00692723121488425,0.000503889401445548,0.00149546472162481,0.0124919935304961
"ADCL3_HUMAN",0.0129373477494144,0.00300503291430928,0.000900372447113374,0.00624611010873367,0.00471219669245007
"ADCL4_HUMAN",0.00207697705377568,0.00541447229746223,0.017131433031582,0.00361126337307649,0.0026762624573498
"AADAT_HUMAN",0.000397161032863304,9.10937130563773e-06,0.0124872754823496,0.00273868175394989,0.00792631469051957
"AAGAB_HUMAN",0.0043501968048072,0.000115330481673509,0.000186027891676019,0.00155353111723944,0.0288432071409417
"AAK1_HUMAN",0.00636838272577222,0.004563336927796,0.00772037591618694,0.0101705078083065,0.000306395881589683
"AAMDC_HUMAN",0.000148632489214368,0.0018923747485568,0.00681640118714454,0.0147191586306276,0.0142019173726965
"AAMP_HUMAN",0.00595772865690151,0.00543529089882233,0.0060028239786332,0.00556666311153633,0.000931491429045844
"SNAT_HUMAN",0.00575123801105492,0.0128743301994524,0.0019785736221132,0.000268316310023967,0.00661986458935273
"AAR2_HUMAN",0.00482912187265429,3.56719125907332e-05,0.00874102469768493,0.0117275347205202,0.00756371663482232
"AARD_HUMAN",0.00982722141295374,0.00564995009592059,8.90654355994691e-05,0.00122669228612167,0.00783050993639942
"SYAC_HUMAN",0.00893910672931444,0.00298266008682258,0.0120430545715444,4.03896293682735e-05,0.000643402405300037
"SYAM_HUMAN",0.00149542441552248,0.00890004684799152,0.0120449533409958,0.0035393201109722,4.78735353670981e-05
"AASD1_HUMAN",0.00103142632079431,7.18188723409126e-05,0.000383522580654214,0.011536986865705,0.0194109564466995
"ACSF4_HUMAN",0.00209521163009458,0.00217453419532621,0.00774804605281213,0.000701512447278098,0.0017466936374291
"ADPPT_HUMAN",0.00728121548481753,0.000663886492606724,0.0163430580454159,0.000270888321833207,0.00732175880278886
"AASS_HUMAN",0.0117840386347847,0.00230208246281669,0.00353932095996203,0.000973791361684966,0.00818131648115884
"AATF_HUMAN",0.000123164182382886,0.00164765377373571,1.45776996551646e-05,0.00152983270102378,0.0173017450401232
"LMTK1_HUMAN",0.000562556734357515,0.00432763665219154,8.93814526490729e-05,0.00751916088063815,0.0245683290148975
"GABT_HUMAN",0.00946224314119982,0.000392512668009484,0.00151590902352378,0.00183516415025133,0.0178432481034216
"ABCA1_HUMAN",0.0131472652960883,0.000152869739578213,0.00034367659007608,0.00551245618556385,0.000442510830324153
"ABCAA_HUMAN",0.0134272339030889,0.00066562582433513,0.00354403000099173,0.000278257093183438,0.00059660997627824
"ABCAC_HUMAN",0.00392317604413416,0.0144290117298183,0.00436788926789496,0.00332101725119693,0.00232158677761501
"ABCAD_HUMAN",0.0101934014403681,0.0122720986687357,0.000445241084416257,0.000222735979240668,0.00219277873653853
"ABCA2_HUMAN",0.000234541616707299,0.000186117683337791,0.0238765892668335,0.00399272561053337,0.00553850851466216
"ABCA3_HUMAN",0.00616543494971173,0.00999258803591362,0.00586530587044987,0.00128917826442717,0.00371698618916334
"ABCA4_HUMAN",0.00265023688455358,0.0205767970880698,6.22262401564252e-05,0.00249171743526467,0.00154994961277992
"ABCA5_HUMAN",0.00121811152556969,0.0131878440438859,0.00612515048938543,7.47053755358924e-06,9.02810682510955e-05
"ABCA6_HUMAN",0.000449981214764313,0.00415910262081114,0.00504588895374152,0.00213808444710653,0.0247431295421977
"ABCA7_HUMAN",5.11175201335773e-05,0.00273856446369761,0.00379292794562366,0.0131054994898807,0.00893756909974677
"ABCA8_HUMAN",0.00236903558979265,0.0117597240752401,0.00322159543349844,1.1279085616629e-05,0.0120456296696641
"ABCA9_HUMAN",4.16902869668807e-05,5.28151493218587e-05,9.80387145331114e-07,0.00912307144337855,0.0111394639669655
"MDR1_HUMAN",0.000150677448492648,0.0255972148905294,2.58819210008246e-06,0.000116604579988108,0.00146691625659216
"ABCBA_HUMAN",0.000343655265740307,0.000131685641831475,0.0274941216604963,0.00783288266748434,0.000209283460824654
"ABCBB_HUMAN",0.00926132309272307,0.000569581459632994,0.0190254133972837,0.00113647462252229,0.000138145174989404
"MDR3_HUMAN",0.000100665521390452,0.0105651512969753,0.0153585265185148,0.000189982938991914,0.00185926020165703
"ABCB5_HUMAN",0.00282095580417737,0.00044619233375536,0.000684194872373482,0.0327163583168904,3.38223917703749e-05
"ABCB6_HUMAN",0.00178047554334256,0.00775852516084375,0.00373170564516339,0.00012995295252757,0.00437528258692919
"ABCB7_HUMAN",0.0031592880491149,0.0132192570054315,0.0103496331086338,0.00258236207227893,0.000130504838744382
"MITOS_HUMAN",0.0107852686339199,0.00116241977093029,0.00435043393663807,0.000261736352918865,0.0081170910258073
"ABCB9_HUMAN",0.0144703707987022,0.00118551894311931,0.000198725561574536,0.00342998981243887,0.00375721619088757
"MRP1_HUMAN",0.0103757886709414,0.0131730209771845,2.46882382471039e-06,0.000521196149977414,0.00104228260322539
"MRP7_HUMAN",0.000662134329097238,0.00871878259528256,0.00409861640120789,2.41514627789859e-05,0.0192123595738769
"MRP8_HUMAN",0.0181263672064069,0.000706328355240227,0.00105026075114333,1.41769543195681e-05,0.00458723287266656
"MRP9_HUMAN",0.0204867226336237,0.000199998809085827,0.00053631298276693,2.23879379990873e-05,0.00188235302701699
"MRP2_HUMAN",0.000732772039001464,0.0200857003766067,0.000587842818921526,0.00738755296401523,1.40109856085153e-05
"MRP3_HUMAN",0.000750424812117578,0.0106992644595672,0.00015161340395662,0.00624093752698841,0.00286487620960412
"MRP4_HUMAN",0.000799347410036625,0.0149053470632331,0.00831711854864423,0.000135933782467452,0.00107289127357995
"MRP5_HUMAN",0.013002182878709,0.00588486978393297,0.00261040197534123,0.00360670889819072,0.000687504511482759
"MRP6_HUMAN",0.0136235332382374,0.00323108380786194,0.00191615795415398,0.00744180949050168,0.000741724535757179
"ABCC8_HUMAN",0.00012638957182537,0.00405723474638853,0.00366815489968852,0.0244653153245184,0.00010923583416404
"ABCC9_HUMAN",0.0102489068317538,0.0107149353735997,6.43535106027219e-05,0.00310995389424205,0.00167305905370645
"ABCD1_HUMAN",0.00108060688439385,1.87978276294869e-05,0.000296441742895897,0.00019083357391884,0.00332425596395052
"ABCD2_HUMAN",0.0113541746911378,0.00247057712182833,0.000128099424494191,0.00769457585288811,0.00681391596341978
"ABCD3_HUMAN",0.00178985488530727,2.50292838643447e-06,0.00658270060299324,0.0022392987540121,1.38545416502685e-05
"ABCD4_HUMAN",0.00931091654874621,0.00837207014400685,0.00033133901008406,0.000618312655611705,0.00442122580663219
"ABCE1_HUMAN",9.35014155896673e-05,0.00729327690391097,0.0140921735612598,0.00138891632438114,0.000405837734582455
"ABCF1_HUMAN",0.00238925501607275,1.00165342754886e-07,0.0220871531426596,0.00453618904017932,0.00538589303649375
"ABCF2_HUMAN",0.00484584076231276,0.0108778498526301,9.29785390310913e-05,0.00830607899137483,0.00355433589535713
"ABCF3_HUMAN",0.000114347862458609,0.00655093297812142,0.000173673952703339,0.00716628275569128,0.0217990795366511
"ABCG1_HUMAN",0.00332063753980742,0.0151757441856785,0.00998393781022921,0.000142764104622661,9.55463068022751e-05
"ABCG2_HUMAN",0.0091975195626781,0.00119740329842124,1.00817093181398e-06,0.015751362962193,1.16084191894995e-05
"ABCG4_HUMAN",0.0115210890102313,0.000777852462739957,0.00034995594087506,0.00327776445477593,0.00594053291037978
"ABCG5_HUMAN",0.000799704221298331,0.0159580615093943,0.00401363648269228,0.00932305536136801,0.000802233744314169
"ABCG8_HUMAN",0.000363385869440968,0.00204090482912382,0.00889190079281224,0.000346026117641428,0.0248104642567298
"ABHD1_HUMAN",0.00843747696890964,0.00212809352630359,0.0042356829211913,0.000753088668878455,0.00772482163588824
"ABHDA_HUMAN",0.000140885361840127,0.0220168324804676,0.000624360675059528,0.00600142589753444,4.57899322532065e-05
"ABHDB_HUMAN",0.000610923281730781,0.0140728045288206,0.000257253430532493,8.85553293625575e-09,0.0136187558295759
"ABD12_HUMAN",0.0105313284402252,0.00645255232664154,0.00154779248180111,0.00313982146300165,0.00596678892916725
"AB12B_HUMAN",0.00090437664892854,0.00143485686123617,0.0108902967194094,0.00142175103794827,4.67388721321789e-06
"ABHDD_HUMAN",0.000202017792234029,0.0100267756916373,0.00447473390534694,0.000952698421526235,0.0139491341276134
"ABHEA_HUMAN",0.0072889279569026,0.0081130129325532,0.000866595996092112,0.00514138747101102,0.00738030960106054
"ABHEB_HUMAN",0.000315956792102503,9.85073933982313e-05,0.00586596982849002,0.0176335860570986,0.0134948871619217
"ABH15_HUMAN",0.000227960713878686,0.00438307181994639,0.000217908446891343,0.0138589975498786,0.0099277851862086
"ABHGA_HUMAN",8.74203484450755e-05,0.00064738866452146,0.000956799551976476,0.010860606325095,0.00129141348515162
"ABHGB_HUMAN",0.00150165392860622,0.00375738877276534,0.00469447712100219,5.90363750097035e-07,0.0202166220143767
"AB17A_HUMAN",0.0105959848329206,0.00219238392794034,0.00864388308428021,1.4874993460965e-07,0.000120087219634052
"AB17B_HUMAN",0.000148192678013147,0.00196852322453281,0.00655677187523554,0.00159691066645589,0.0208635150055388
"AB17C_HUMAN",0.00318151023411406,0.00558332455625757,0.00451339893816212,0.00930107238705107,0.00562976358589178
"ABD18_HUMAN",0.00016860077346765,0.00706090527504477,7.20201102890176e-06,0.00319310829720725,0.00751370688988678
"ABHD2_HUMAN",0.00241219381871593,0.0142556841100038,0.000875514342629399,0.00289593368038435,1.01296672287636e-05
"ABHD3_HUMAN",0.00460776744030883,0.00252644234110101,0.000107776409917883,0.0153553683672758,0.00871018194976396
"ABHD4_HUMAN",0.00792195838480807,0.000577130291027138,0.00421837665889738,0.0144338805963685,0.001803246942605
"ABHD5_HUMAN",0.00508476831034507,0.00627813214757949,0.00426714295047853,0.0109994400899393,0.000110663460549524
"ABHD6_HUMAN",0.00137726431362041,0.00638136893552486,0.000417753139833969,0.000918816802485097,0.0258414260250569
"ABHD8_HUMAN",0.00579618896793754,0.00650177343378609,0.00166298953727409,0.0130468022133279,2.55567094313152e-05
"ABI1_HUMAN",0.00279818043819166,0.000556382811353136,6.88291236154958e-06,0.0211867219289767,0.00109479577969749
"ABI2_HUMAN",4.57718919006688e-05,0.0171625555006471,0.000790743141182594,0.00970942904408333,0.00349212612931756
"ABI3_HUMAN",0.000229343690363022,0.00120673243319737,8.27048537442341e-05,0.0213680124472043,0.013668195196094
"TARSH_HUMAN",0.00631755733637065,0.00254403765952309,8.55475095780115e-05,0.0227965144396194,0.000175079056001256
"ABITM_HUMAN",0.00092145143575747,0.010875316324727,0.00947757244864685,0.00564869908253382,0.00519016563934203
"ABL1_HUMAN",0.00311022029365138,0.00220632987511049,0.00844514235819227,0.013647751073479,0.000223984818363519
"ABL2_HUMAN",0.00385241869116853,0.000312095773182703,0.00031548305605272,0.0133360597568478,0.0178941226612741
"ABLM2_HUMAN",5.23886948736279e-05,0.00595562050411225,0.0170309955343991,0.000773045485405033,0.00402597161214409
"ABLM3_HUMAN",0.00837712894606938,0.00420449289072023,0.000555637141650552,0.00227850833450066,0.0148761466135776
"BGAT_HUMAN",0.00421990539529846,0.00753107700163874,0.00988784158071896,0.00850817513692505,1.13097873138565e-05
"ABR_HUMAN",0.00836176803062347,0.00637700147501708,0.00111261994323062,0.00312322055882942,0.0107668546918339
"ABRA_HUMAN",0.0148450624625786,0.0025216490787899,0.00155843284528134,8.33008920594293e-05,0.00698582260815773
"ABRAL_HUMAN",0.00211312404198251,0.000122941321972546,0.00518012141953777,0.00432805203661426,0.0254246229492067
"ABRX1_HUMAN",0.00750281501187801,0.0113581127284535,0.00225948391085426,0.00100028627345223,0.000193888329372431
"ABRX2_HUMAN",0.00382654884039886,0.000585239251502071,0.00120525379269978,0.000194673425411626,0.0115616713477679
"ABT1_HUMAN",0.0210552241303255,0.00110629120275065,5.16870962707278e-06,0.000186800316797387,7.24983992663204e-06
"ABTB1_HUMAN",0.0160242095745815,5.01819493040969e-05,0.00337080528343548,2.60431424019618e-06,0.00101474649940714
"ABTB2_HUMAN",0.0013256192426837,0.00440321766726086,0.00140889782857849,0.00153082256922909,0.0195179998132059
"THIK_HUMAN",0.0145040910363217,0.000403443532542229,0.000600632406660756,0.00987339782520038,0.00158158895679127
"THIM_HUMAN",0.0117878508708117,0.000419222074386638,0.00851510008223074,0.00700016500395612,6.5971593193992e-06
"ACACA_HUMAN",3.14689726954155e-06,0.0182536225161913,0.00853887604576471,0.00279423917296615,1.50741184202308e-05
