"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"A1BG_HUMAN",0.00185608073536051,0.00140285600382047,0.00363131876796994,0.011259180581071,0.0113441160608565
"A1CF_HUMAN",0.010416717600912,0.00308347446601334,0.000188953978869287,0.00724712891265047,0.00199094305829746
"A2MG_HUMAN",0.00330578019372945,0.00902339814618747,0.0031516675403716,0.000226493658538747,0.0214266410249387
"A2ML1_HUMAN",0.00175180848935435,0.00624871394394013,0.0263751011817842,2.61673807088441e-05,0.00761444102199757
"A3LT2_HUMAN",0.00164590308517984,7.92762219325069e-05,0.00398381954331463,0.00496939848009903,7.47552136827378e-06
"A4GAT_HUMAN",0.00260912047044287,0.00416351376328544,0.0259222895876241,0.00124651846004048,0.000426711672025232
"A4GCT_HUMAN",6.6812352312804e-05,0.012987861191668,0.0179143696066161,0.00367130679041238,0.00667217483319384
"AAAS_HUMAN",0.00101401176577442,0.00465129269919842,0.0034710164611783,0.00248780959501031,0.00100971584585606
"AACS_HUMAN",0.002343033158688,0.00526802526090446,0.00164118909584888,0.000259087884931837,0.00938612927759111
"AAAD_HUMAN",0.000557141485858762,0.0165063485498454,0.000176592778180078,0.00600231201610249,0.0042643643796523
"ADCL2_HUMAN",0.00429018264066488,0.0234550071573246,0.00921745444599295,0.00532072612695276,0.00318134551276542
"ADCL3_HUMAN",0.0185609805567056,7.9443027378171e-05,0.0123766716748897,6.42408255194036e-07,0.0185366580617926
"ADCL4_HUMAN",0.0117262128057293,0.00720784194640682,0.000445439391116852,0.00025153714093364,0.000346949193430872
"AADAT_HUMAN",0.0106681645740149,4.93955688620164e-05,0.00111596704690671,0.0117675951255429,0.00380771417727916
"AAGAB_HUMAN",0.00390428026863547,1.38568206934836e-05,0.000729495984584899,0.0246573176828941,6.31645614487935e-05
"AAK1_HUMAN",0.00459901601427059,4.8095846344472e-05,0.00162064683532041,0.0352232438642129,0.00249015465393974
"AAMDC_HUMAN",0.000539610432525764,0.00537857126191906,3.14781302467596e-05,0.00205600439529773,0.00128497967401767
"AAMP_HUMAN",0.0241004959894696,0.00625588139642805,2.43700631850686e-06,0.00790659894535379,0.0111302975967931
"SNAT_HUMAN",0.000750495191120295,0.00203940062420597,0.00041702884588567,9.3577677985726e-05,0.00528747744059152
"AAR2_HUMAN",1.59535061452026e-05,0.00107715210358297,0.0324278280999794,0.0171488883193032,0.00266437873285546
"AARD_HUMAN",0.000559509244373472,0.0231602431365088,0.00741808936257921,0.000174164451001033,0.000677899460294448
"SYAC_HUMAN",0.000445403036384696,0.00498935916852603,0.000135449997893967,0.0107773202677931,0.00384622222176247
"SYAM_HUMAN",0.000515977001736316,0.000476948355542585,3.28271364225748e-06,0.00427130683380227,0.0298572034310911
"AASD1_HUMAN",0.00179580575139582,0.000114054924381992,0.00334960396362868,0.00361160758988398,0.00116457020574986
"ACSF4_HUMAN",0.000469866374482661,0.00055434954733453,0.000519254504740237,0.00135977355001174,0.0184034448452745
"ADPPT_HUMAN",0.00101175791141661,0.00599258033312254,0.00312796820716612,0.010085566976248,0.0098899508162301
"AASS_HUMAN",0.000168778516537942,0.000549399240190634,0.0136861585059808,0.00384649058012608,0.0276641606445781
"AATF_HUMAN",0.0092893522593547,0.000813675073179016,0.011665322410795,0.000218447553937171,0.0108604648130804
"LMTK1_HUMAN",0.000305231463784893,0.00635626554464513,0.0244341387005394,0.0145218697410469,3.30308094095718e-05
"GABT_HUMAN",0.00185944015107758,0.00153472818994197,1.18639514844132e-05,0.0152200025357356,0.00343595801133508
"ABCA1_HUMAN",0.00892991535632091,0.00318930621683442,0.000119569301809553,0.00568875191269377,0.00682428455030872
"ABCAA_HUMAN",0.000243419968875036,0.00774551509894845,0.00396156030741139,0.00301899857937603,0.0032098891748957
"ABCAC_HUMAN",3.66163210538217e-06,6.45733669432651e-07,0.00743923882077044,0.00519661748960737,0.0418139370200462
"ABCAD_HUMAN",0.0131694088361322,0.000927060990729623,0.00114218136038153,0.00365120719795618,0.011221798450823
"ABCA2_HUMAN",0.000503302627712152,0.00822872768903031,0.00949209518976059,0.0245074519616762,0.00188183163048449
