"","Pearson_correlation"
"A1BG_HUMAN",0.0833774861320453
"A1CF_HUMAN",-0.258463145802458
"A2MG_HUMAN",0.219169678784135
"A2ML1_HUMAN",0.141845505822883
"A3LT2_HUMAN",0.213479027334857
"A4GAT_HUMAN",0.514253068816753
"A4GCT_HUMAN",-0.279907587188377
"AAAS_HUMAN",-0.31849938426579
"AACS_HUMAN",0.24422421165988
"AAAD_HUMAN",0.23022140664527
"ADCL2_HUMAN",0.202483084727473
"ADCL3_HUMAN",-0.484893992363759
"ADCL4_HUMAN",0.336282964875242
"AADAT_HUMAN",0.144903413397278
"AAGAB_HUMAN",0.602492700972768
"AAK1_HUMAN",-0.0880264980823458
"AAMDC_HUMAN",-0.298323627354288
"AAMP_HUMAN",0.293352296812325
"SNAT_HUMAN",-0.0360308097105613
"AAR2_HUMAN",-0.285657565875116
"AARD_HUMAN",-0.135824703819277
"SYAC_HUMAN",0.593702757825974
"SYAM_HUMAN",-0.175877871657558
"AASD1_HUMAN",-0.137856071444981
"ACSF4_HUMAN",0.234527469568297
"ADPPT_HUMAN",0.106201329342434
"AASS_HUMAN",-0.0412499599056082
"AATF_HUMAN",-0.407686136569205
"LMTK1_HUMAN",0.106679195126536
"GABT_HUMAN",-0.0363207275483192
"ABCA1_HUMAN",-0.0408440103949334
"ABCAA_HUMAN",0.165864764072237
"ABCAC_HUMAN",0.194295514373783
"ABCAD_HUMAN",0.274524985290548
"ABCA2_HUMAN",-0.283860173491473
"ABCA3_HUMAN",0.342357015809438
"ABCA4_HUMAN",0.485284589365754
"ABCA5_HUMAN",-0.0983594726762611
"ABCA6_HUMAN",0.312019314142023
"ABCA7_HUMAN",0.347065259263105
"ABCA8_HUMAN",0.336449773836753
"ABCA9_HUMAN",0.0745356453206347
"MDR1_HUMAN",-0.00152249469474356
"ABCBA_HUMAN",-0.487002649724651
"ABCBB_HUMAN",-0.625244202900629
"MDR3_HUMAN",0.472961280815893
"ABCB5_HUMAN",-0.0297554770970564
"ABCB6_HUMAN",0.139416604403396
"ABCB7_HUMAN",0.200456639216164
"MITOS_HUMAN",-0.374119518862575
"ABCB9_HUMAN",0.341631713995678
"MRP1_HUMAN",-0.664271723861555
"MRP7_HUMAN",0.0163297894764415
"MRP8_HUMAN",-0.20838207503666
"MRP9_HUMAN",0.403348680096355
"MRP2_HUMAN",0.423488194397522
"MRP3_HUMAN",-0.19972107695103
"MRP4_HUMAN",-0.2072495964344
"MRP5_HUMAN",-0.478613387381521
"MRP6_HUMAN",0.265346709311018
"ABCC8_HUMAN",0.169703759471455
"ABCC9_HUMAN",0.435161661704718
"ABCD1_HUMAN",0.139564906578881
"ABCD2_HUMAN",-0.0748547755262876
"ABCD3_HUMAN",0.39908207953824
"ABCD4_HUMAN",0.104021742686709
"ABCE1_HUMAN",-0.124402745409644
"ABCF1_HUMAN",0.173899014340159
"ABCF2_HUMAN",0.292023458520485
"ABCF3_HUMAN",-0.195382891733863
"ABCG1_HUMAN",-0.503658098913317
"ABCG2_HUMAN",0.473943509789305
"ABCG4_HUMAN",0.451540599265416
"ABCG5_HUMAN",0.294552606639672
"ABCG8_HUMAN",-0.108091736158013
"ABHD1_HUMAN",0.121314494840249
"ABHDA_HUMAN",0.0215662867072047
"ABHDB_HUMAN",-0.0942368348573249
"ABD12_HUMAN",0.22364704742343
"AB12B_HUMAN",0.0617431781975063
"ABHDD_HUMAN",0.227176359854124
"ABHEA_HUMAN",0.206123103346249
"ABHEB_HUMAN",0.360076910094522
"ABH15_HUMAN",0.274717707821646
"ABHGA_HUMAN",0.392977989607083
