"","Pearson_correlation"
"A1BG_HUMAN",-0.0597743904428746
"A1CF_HUMAN",0.213173189087566
"A2MG_HUMAN",-0.303679279157824
"A2ML1_HUMAN",-0.460227501844073
"A3LT2_HUMAN",-0.406877283740911
"A4GAT_HUMAN",0.265629778131829
"A4GCT_HUMAN",-0.36190859392059
"AAAS_HUMAN",-0.104509306215115
"AACS_HUMAN",0.210658061903112
"AAAD_HUMAN",-0.0987483341312204
"ADCL2_HUMAN",-0.296415442144282
"ADCL3_HUMAN",0.0167881093275115
"ADCL4_HUMAN",-0.0470840099171954
"AADAT_HUMAN",-0.0840616812618
"AAGAB_HUMAN",0.215174852849045
"AAK1_HUMAN",0.0468775927595375
"AAMDC_HUMAN",-0.15176633220662
"AAMP_HUMAN",0.1426836043837
"SNAT_HUMAN",0.038489193369826
"AAR2_HUMAN",-0.413937690788202
"AARD_HUMAN",-0.303050826601924
"SYAC_HUMAN",0.263001526072197
"SYAM_HUMAN",0.309044780400715
"AASD1_HUMAN",-0.118353456331481
"ACSF4_HUMAN",0.167680366353362
"ADPPT_HUMAN",0.233197420523183
"AASS_HUMAN",0.0891999945324216
"AATF_HUMAN",0.169233618258972
"LMTK1_HUMAN",-0.391341707873985
"GABT_HUMAN",0.232567293471653
"ABCA1_HUMAN",-0.443029781019206
"ABCAA_HUMAN",0.35040122890753
"ABCAC_HUMAN",-0.268583925252356
"ABCAD_HUMAN",0.121860074443254
"ABCA2_HUMAN",-0.194675965736129
"ABCA3_HUMAN",0.0376924768495256
"ABCA4_HUMAN",0.0841160681695347
"ABCA5_HUMAN",0.579029244878816
"ABCA6_HUMAN",0.0711194628041933
"ABCA7_HUMAN",-0.132525892178763
"ABCA8_HUMAN",0.378174950328498
"ABCA9_HUMAN",0.2243009088893
"MDR1_HUMAN",-0.135672099791093
"ABCBA_HUMAN",0.300795740952207
"ABCBB_HUMAN",0.483948674079851
"MDR3_HUMAN",0.142972307019678
"ABCB5_HUMAN",-0.0867961812365397
"ABCB6_HUMAN",0.28295884287543
"ABCB7_HUMAN",0.405917495696904
"MITOS_HUMAN",0.00216736438740353
"ABCB9_HUMAN",-0.0345990390330651
"MRP1_HUMAN",-0.39867549817234
"MRP7_HUMAN",0.466753707244232
"MRP8_HUMAN",0.359774642570965
"MRP9_HUMAN",-0.155393131562329
"MRP2_HUMAN",0.0348998576059537
"MRP3_HUMAN",-0.150953381811377
"MRP4_HUMAN",0.371864892327305
"MRP5_HUMAN",-0.161343355294774
"MRP6_HUMAN",-0.125436934998509
"ABCC8_HUMAN",0.12289481655182
"ABCC9_HUMAN",-0.0860306656693296
"ABCD1_HUMAN",0.358291654206863
"ABCD2_HUMAN",-0.108374335256794
"ABCD3_HUMAN",-0.265911940753771
"ABCD4_HUMAN",-0.360437575737348
"ABCE1_HUMAN",0.0666426572022632
"ABCF1_HUMAN",-0.147438376652055
"ABCF2_HUMAN",0.155273797789013
"ABCF3_HUMAN",0.0754010790959048
"ABCG1_HUMAN",0.414537938834676
"ABCG2_HUMAN",0.0537201932134771
"ABCG4_HUMAN",0.0104965955129474
"ABCG5_HUMAN",0.168967930801137
"ABCG8_HUMAN",-0.0364447375002179
"ABHD1_HUMAN",-0.2075276530254
"ABHDA_HUMAN",0.0390130233891217
"ABHDB_HUMAN",0.221876634287832
"ABD12_HUMAN",0.136178085899078
"AB12B_HUMAN",-0.0536446208740982
"ABHDD_HUMAN",0.204312254952836
"ABHEA_HUMAN",0.0098072541702153
"ABHEB_HUMAN",-0.0104035441191462
"ABH15_HUMAN",-0.103328519333201
"ABHGA_HUMAN",-0.154117575901621
"ABHGB_HUMAN",-0.255207927054725
"AB17A_HUMAN",0.157304729031301
"AB17B_HUMAN",-0.203788950567571
"AB17C_HUMAN",-0.340696499506636
"ABD18_HUMAN",0.450964331416949
"ABHD2_HUMAN",0.213605940646944
"ABHD3_HUMAN",0.334481578081034
"ABHD4_HUMAN",0.255636082790459
"ABHD5_HUMAN",0.0593768082720351
"ABHD6_HUMAN",0.145753815127385
"ABHD8_HUMAN",-0.109607711974214
"ABI1_HUMAN",0.0495168689362121
"ABI2_HUMAN",0.0600248795507729
"ABI3_HUMAN",-0.34818088452446
"TARSH_HUMAN",0.0928353046591874
"ABITM_HUMAN",0.0805290719589603
"ABL1_HUMAN",-0.215987690956424
"ABL2_HUMAN",0.445049083464032
"ABLM2_HUMAN",0.164563616423176
"ABLM3_HUMAN",-0.054564684272297
"BGAT_HUMAN",0.20427035712416
"ABR_HUMAN",0.239373570344987
"ABRA_HUMAN",-0.0539283303917581
"ABRAL_HUMAN",0.362749714150667
"ABRX1_HUMAN",0.526676219743773
"ABRX2_HUMAN",-0.0818077517753525
"ABT1_HUMAN",-0.261982026600715
"ABTB1_HUMAN",-0.063074382483975
"ABTB2_HUMAN",-0.0332552724728848
"THIK_HUMAN",0.0581800488045185
"THIM_HUMAN",0.339560609561736
"ACACA_HUMAN",0.315459991472034
"ACACB_HUMAN",0.164672233780326
"ACD10_HUMAN",-0.452355696902892
"ACD11_HUMAN",0.230985964301635
"ACAD8_HUMAN",-0.0288084703118907
"ACAD9_HUMAN",-0.241194400073858
"ACADL_HUMAN",-0.504558315490389
"ACADM_HUMAN",-0.452968796613625
"ACADS_HUMAN",0.137803839202092
"ACDSB_HUMAN",-0.0734619841868369
"ACADV_HUMAN",0.0359540798931023
