"","Pearson_correlation"
"A1BG_HUMAN",0.0687270506861982
"A1CF_HUMAN",0.469479676387969
"A2MG_HUMAN",-0.318540078971611
"A2ML1_HUMAN",0.284845275370705
"A3LT2_HUMAN",0.071806527057161
"A4GAT_HUMAN",-0.318720766058056
"A4GCT_HUMAN",-0.107639014951531
"AAAS_HUMAN",0.00775472493401164
"AACS_HUMAN",0.0277134612131928
"AAAD_HUMAN",-0.433250082693671
"ADCL2_HUMAN",0.560801282264197
"ADCL3_HUMAN",-0.114343405824493
"ADCL4_HUMAN",0.473881189592286
"AADAT_HUMAN",-0.572600191435152
"AAGAB_HUMAN",-0.0278880664434045
"AAK1_HUMAN",0.0307515957627935
"AAMDC_HUMAN",0.0132444570693438
"AAMP_HUMAN",-0.666344532684733
"SNAT_HUMAN",-0.725736406013958
"AAR2_HUMAN",-0.270113693726687
"AARD_HUMAN",0.14504248066314
"SYAC_HUMAN",-0.0919833137708431
"SYAM_HUMAN",0.0465558380751999
"AASD1_HUMAN",0.205754920946343
"ACSF4_HUMAN",-0.369230478768035
"ADPPT_HUMAN",-0.150491989343026
"AASS_HUMAN",-0.136396561247108
"AATF_HUMAN",0.292090429169541
"LMTK1_HUMAN",0.323515358598443
"GABT_HUMAN",-0.300024215116159
"ABCA1_HUMAN",0.0171500383414195
"ABCAA_HUMAN",-0.474139825685838
"ABCAC_HUMAN",0.0164635908037284
"ABCAD_HUMAN",-0.306854034027286
"ABCA2_HUMAN",-0.160247916274743
"ABCA3_HUMAN",0.0325221534737004
"ABCA4_HUMAN",-0.351622117835165
"ABCA5_HUMAN",-0.686155770007146
"ABCA6_HUMAN",-0.419419640972085
"ABCA7_HUMAN",0.19184504656467
"ABCA8_HUMAN",-0.535765998572214
"ABCA9_HUMAN",-0.034216903318984
"MDR1_HUMAN",0.392866470039681
"ABCBA_HUMAN",0.632078073645668
"ABCBB_HUMAN",0.179981719194916
"MDR3_HUMAN",-0.276078520654448
"ABCB5_HUMAN",0.245329961183535
"ABCB6_HUMAN",-0.531363480886042
"ABCB7_HUMAN",0.289129291758144
"MITOS_HUMAN",-0.367674112948932
"ABCB9_HUMAN",-0.520511496174979
"MRP1_HUMAN",0.681550046841418
"MRP7_HUMAN",-0.322954920479736
"MRP8_HUMAN",-0.298459709162013
"MRP9_HUMAN",0.258922482627373
"MRP2_HUMAN",-0.311158010086532
"MRP3_HUMAN",0.346876074463257
"MRP4_HUMAN",-0.551052143468898
"MRP5_HUMAN",-0.0799183821279406
"MRP6_HUMAN",-0.278606845046386
"ABCC8_HUMAN",-0.329936386962155
"ABCC9_HUMAN",-0.636096385339411
"ABCD1_HUMAN",-0.503897885739545
"ABCD2_HUMAN",-0.707146591496547
"ABCD3_HUMAN",-0.30500479766136
"ABCD4_HUMAN",-0.848791902878298
"ABCE1_HUMAN",-0.114817945021001
"ABCF1_HUMAN",-0.0948703355316416
"ABCF2_HUMAN",-0.0822128800922118
