"","Pearson_correlation"
"A1BG_HUMAN",-0.0569155179333861
"A1CF_HUMAN",0.134686468890672
"A2MG_HUMAN",-0.0638095688989147
"A2ML1_HUMAN",0.384969386820743
"A3LT2_HUMAN",0.34254412272473
"A4GAT_HUMAN",0.310319406348896
"A4GCT_HUMAN",0.250396165102836
"AAAS_HUMAN",0.497129970603184
"AACS_HUMAN",-0.107032269533218
"AAAD_HUMAN",0.0370995430378613
"ADCL2_HUMAN",0.56915739050242
"ADCL3_HUMAN",0.15660746600848
"ADCL4_HUMAN",0.299817803783573
"AADAT_HUMAN",-0.208812202588941
"AAGAB_HUMAN",-0.358253677787866
"AAK1_HUMAN",0.146512435504153
"AAMDC_HUMAN",0.0774623602076816
"AAMP_HUMAN",-0.667790314013133
"SNAT_HUMAN",0.117979297796745
"AAR2_HUMAN",-0.0405121960645625
"AARD_HUMAN",0.245927541716038
"SYAC_HUMAN",-0.380760396928268
"SYAM_HUMAN",0.481449080837864
"AASD1_HUMAN",-0.454820935374601
"ACSF4_HUMAN",0.0984520210541804
"ADPPT_HUMAN",-0.131903620375745
"AASS_HUMAN",-0.0686566675911127
"AATF_HUMAN",-0.170563882083155
"LMTK1_HUMAN",0.290052089567973
"GABT_HUMAN",-0.0930929867895146
"ABCA1_HUMAN",0.217663189303025
"ABCAA_HUMAN",0.345659916645589
"ABCAC_HUMAN",0.324345125849633
"ABCAD_HUMAN",0.211134431873551
"ABCA2_HUMAN",0.528397682414431
"ABCA3_HUMAN",0.24931833265521
"ABCA4_HUMAN",0.507455224911133
"ABCA5_HUMAN",0.229083701761054
"ABCA6_HUMAN",0.3408168135402
"ABCA7_HUMAN",0.38295526624537
"ABCA8_HUMAN",0.342457337707139
"ABCA9_HUMAN",0.172229057667056
"MDR1_HUMAN",0.0160121082990335
"ABCBA_HUMAN",0.198377959382312
"ABCBB_HUMAN",0.521014949917527
"MDR3_HUMAN",0.439187403665429
"ABCB5_HUMAN",0.0368060913579297
"ABCB6_HUMAN",0.215167069325734
"ABCB7_HUMAN",0.150461374591138
"MITOS_HUMAN",0.280143495920619
"ABCB9_HUMAN",0.473631268397269
